    0.194537866115570068E+02    0.176732254028320312E+01    0.682218074798583984E-01    0.777758240699768066E+00   -0.930887162685394287E+00    0.484623074531555176E+01    0.684567979276180250E+01   -0.551665067672728604E-01   -0.944012296199798584E+01    0.344036376476287842E+01   -0.531143605709075928E+00   -0.111379048905194797E+15   -0.570378062280500497E+01    1
    0.139798653125762939E+02    0.216400265693664551E+00    0.444493293762207031E-01    0.198562276363372803E+01    0.298690915107727051E+01    0.433418184518814087E+01    0.128980306416749961E+02   -0.781722998619079679E+00   -0.801649648547172511E+01    0.988097488880157471E+00   -0.945804268121719360E-01   -0.111379048905194797E+15   -0.570711395613835482E+01    1
    0.114514994621276855E+02    0.128272199630737305E+01    0.619407057762145996E+00    0.739905714988708496E+00   -0.955342471599578857E+01    0.484456777572631836E+01    0.140758232653141029E+02   -0.478570258617401212E+00   -0.662911486029624974E+01    0.258800780773162842E+01    0.225478321313858032E+00   -0.111379048905194797E+15   -0.571044728947168334E+01    1
    0.404218673706054688E+01    0.125662648677825928E+01    0.120319128036499023E+00    0.388678312301635742E+00    0.240874022245407104E+01    0.239898771047592163E+01    0.580376586318016052E+01    0.236645406484603527E+00   -0.894497111141681600E+01    0.875243008136749268E+00   -0.116870924830436707E+00   -0.111379048905194797E+15   -0.571378062280501098E+01    1
    0.684010744094848633E+01    0.133231103420257568E+01    0.848069071769714355E+00    0.179400086402893066E+00   -0.308401882648468018E+00    0.165613472461700439E+01    0.538485647141933388E+01    0.224766085147857719E+01    0.725958818197248945E+00    0.107543897628784180E+01   -0.106251388788223267E+01   -0.111379048905194797E+15   -0.571711395613834394E+01    1
    0.386395335197448730E+01    0.513402581214904785E+00    0.150222861766815186E+01    0.169094753265380859E+01    0.765244364738464355E+00   -0.332393795251846313E+01    0.717632391750812459E+01   -0.352010020613670349E+01   -0.928783204853534627E+01    0.691771686077117920E+00   -0.710122048854827881E+00   -0.111379048905194797E+15   -0.572044728947168135E+01    1
    0.146727657318115234E+02    0.868420481681823730E+00    0.908929586410522461E+00    0.139586532115936279E+01    0.511031746864318848E+00   -0.238068014383316040E+01    0.242706036567687988E+01   -0.220670415163040179E+01   -0.830238891541957891E+01    0.196821171045303345E+01   -0.159897835552692413E+01   -0.111379048905194797E+15   -0.572378062280502586E+01    1
    0.456448078155517578E+01    0.588273882865905762E+00    0.151758325099945068E+01    0.524676203727722168E+00    0.326382398605346680E+01    0.313620626926422119E+01    0.657660854756832070E+01   -0.217747545838356027E+01   -0.536243900358676928E+01    0.230845421552658081E+01    0.269441068172454834E+00   -0.111379048905194797E+15   -0.572711395613835883E+01    1
    0.609257459640502930E+01    0.636079907417297363E+00    0.174428546428680420E+01    0.176047110557556152E+01    0.373606264591217041E+01    0.386540591716766357E+00    0.463381168246269226E+01    0.209478732943534851E+01   -0.907285163104534220E+01    0.289080631732940674E+01   -0.267323404550552368E-01   -0.111379048905194797E+15   -0.573044728947169002E+01    1
    0.190944993495941162E+02    0.182098865509033203E+00    0.134605443477630615E+01    0.199678635597229004E+01    0.405714184045791626E+01    0.193725973367691040E+01    0.949307047128677439E+01   -0.242807503342628461E+01    0.314208018779753573E+00    0.186824166774749756E+01   -0.173124465346336365E+01   -0.111379048905194797E+15   -0.573378062280501766E+01    1
    0.111678564548492432E+02    0.996147751808166504E+00    0.340159416198730469E+00    0.188744187355041504E+01    0.460202813148498535E+01    0.383883595466613770E+01    0.109274082690477350E+02    0.198632337450981122E+01   -0.653009431958198583E+01    0.182387077808380127E+01   -0.124508260190486908E+01   -0.111379048905194797E+15   -0.573711395613834529E+01    1
    0.752713799476623535E+01    0.203911066055297852E+00    0.171110045909881592E+01    0.184255278110504150E+01   -0.356804490089416504E+01   -0.551251769065856934E+00    0.363688678741455051E+01   -0.359407118558883676E+01   -0.115345987677574158E+01    0.308342987298965454E+01    0.251057878136634827E+00   -0.111379048905194797E+15   -0.574044728947167915E+01    1
    0.153164017200469971E+02    0.130670213699340820E+01    0.808560013771057129E+00    0.353811383247375488E+00   -0.726538240909576416E+01    0.433977872133255005E+01    0.122005350381135926E+02   -0.392502673864364660E+01   -0.432356238663196635E+01    0.523394584655761719E+00   -0.288166046142578125E+00   -0.111379048905194797E+15   -0.574378062280501744E+01    1
    0.803251385688781738E+01    0.712429642677307129E+00    0.131058108806610107E+01    0.115759587287902832E+01    0.227519392967224121E+01   -0.961070507764816284E+01    0.130613967597484582E+02    0.620530438423156916E+00   -0.843347823619842529E+01    0.111644297838211060E+01   -0.590340897440910339E+00   -0.111379048905194797E+15   -0.574711395613836196E+01    1
    0.114749598503112793E+02    0.186700069904327393E+01    0.128547632694244385E+01    0.128422141075134277E+01   -0.641478598117828369E+00    0.901910960674285889E+00    0.148567699193954468E+02   -0.131952988505363455E+01   -0.744037505984307401E+00    0.222717273235321045E+01   -0.165536764264106750E+01   -0.111379048905194797E+15   -0.575044728947169581E+01    1
    0.130002522468566895E+02    0.199614632129669189E+01    0.150589382648468018E+01    0.149283182621002197E+01   -0.910673499107360840E+01    0.595235228538513184E+00    0.133585652142763145E+02   -0.163274192810058594E+01   -0.197918021380901443E+01    0.509144186973571777E+00   -0.107842595875263214E+01   -0.111379048905194797E+15   -0.575378062280501634E+01    1
    0.586464166641235352E+01    0.127310967445373535E+01    0.187850201129913330E+01    0.147657620906829834E+01   -0.818179041147232056E+01    0.491663515567779541E+00    0.604587842226028371E+01    0.140229855775833112E+01   -0.277664956748485636E+01    0.282621246576309204E+01   -0.102642114460468292E+01   -0.111379048905194797E+15   -0.575711395613834398E+01    1
    0.582665443420410156E+01    0.168235683441162109E+01    0.876942992210388184E+00    0.395321846008300781E-02    0.193375945091247559E+01    0.302035987377166748E+01    0.370197866857051849E+01   -0.249316664934158361E+01   -0.347456750273705595E+00    0.338679271936416626E+01   -0.166530710458755493E+01   -0.111379048905194797E+15   -0.576044728947168139E+01    1
    0.152125179767608643E+02    0.646239519119262695E+00    0.135816240310668945E+01    0.510248064994812012E+00    0.403353840112686157E+01   -0.607219457626342773E+01    0.126336925655603416E+02    0.711640769243240712E+00   -0.886207221448421478E+01    0.689050316810607910E+00   -0.620760768651962280E-01   -0.111379048905194797E+15   -0.576378062280501613E+01    1
