    0.322058920650005254E+01    0.453669382231484675E-01   -0.279171640125579401E+01   -0.330906551234788712E+05
    0.318589163821550958E+01    0.445624439799352789E-01   -0.276515952920780883E+01   -0.330876708536667793E+05
    0.322373636375091932E+01    0.318105048223176062E-01   -0.277429282583025927E+01   -0.330874400592555176E+05
    0.321363982895880529E+01    0.151642088699091310E-01   -0.276250986578659230E+01   -0.330871385705874927E+05
    0.323073437657297635E+01    0.132598443923192567E-01   -0.277137162116518887E+01   -0.330864283186561079E+05
    0.323657436969315615E+01    0.116689482427381041E-01   -0.277553080324528256E+01   -0.330858647365440629E+05
    0.319109871515264842E+01    0.394936011248223709E-01   -0.277375963169624917E+01   -0.330858248597941783E+05
    0.316218424237705786E+01    0.717495827498431347E-02   -0.276010451551566760E+01   -0.330856238379076749E+05
    0.319522356960543208E+01    0.341141715452824221E-01   -0.277862238556684638E+01   -0.330855302224708867E+05
    0.318253429373186325E+01    0.235532284559643625E-01   -0.275999198027329662E+01   -0.330851127991991525E+05
    0.317305572852308204E+01    0.147382922673307826E-01   -0.275683388937936691E+01   -0.330850300473618554E+05
    0.322217964050905570E+01    0.298551303682432316E-01   -0.278197990850473165E+01   -0.330850267640606107E+05
    0.322733884914149893E+01    0.143893756173777924E-01   -0.277228440303928192E+01   -0.330849358899168146E+05
    0.321763267780365902E+01    0.261965435416211916E-01   -0.277287673880388219E+01   -0.330849160479173588E+05
    0.319306532381306285E+01    0.201275190112145015E-01   -0.276046963869396222E+01   -0.330848737291871294E+05
    0.320534486705809663E+01    0.181178923001099716E-01   -0.276340401860844587E+01   -0.330848305029661351E+05
    0.321631544651570422E+01    0.147167898255441704E-01   -0.278953933364673556E+01   -0.330845597541519601E+05
    0.323683235128288826E+01    0.240584255046412052E-02   -0.277363307636079170E+01   -0.330844521444755082E+05
    0.321038086107511456E+01    0.242229080579513152E-01   -0.276923892779248337E+01   -0.330843036845179377E+05
    0.320166590446957278E+01    0.289393643260544772E-01   -0.276854524502230159E+01   -0.330842820148572937E+05
    0.321316699356464275E+01    0.560375840025849944E-02   -0.279007524737285539E+01   -0.330841796394003832E+05
    0.320250207554020072E+01    0.239260660727437999E-01   -0.276615218907853055E+01   -0.330841757581288330E+05
    0.319830923523121946E+01    0.321700307569307009E-01   -0.277495705353178934E+01   -0.330840934492090018E+05
    0.323658884677118230E+01    0.825003926483276404E-02   -0.279206321469239160E+01   -0.330839757916880844E+05
    0.322247717967434877E+01    0.139912970509045546E-01   -0.278974982394892823E+01   -0.330839503390805476E+05
    0.317504178495513134E+01    0.167156135912363384E-01   -0.276639619651026436E+01   -0.330839499908912112E+05
    0.317336466191739675E+01    0.138777009774673100E-01   -0.276028892148835769E+01   -0.330839224986063855E+05
    0.317211920429398653E+01    0.116776017234786443E-01   -0.276563958879249405E+01   -0.330839172965163089E+05
    0.324367054761401619E+01    0.406784907870757356E-02   -0.279203354128447856E+01   -0.330838924539541258E+05
    0.320755657503315827E+01    0.187964043815700386E-01   -0.278491080675882774E+01   -0.330838907052696886E+05
    0.324165834347587722E+01    0.659385966984601078E-02   -0.278245492421401330E+01   -0.330837686857692242E+05
    0.322178524691287560E+01    0.858252261906686763E-02   -0.276858870671109614E+01   -0.330836870221181671E+05
    0.320234589743755249E+01    0.110192878907553714E-01   -0.278464446680811140E+01   -0.330836827816805599E+05
    0.319180910389197559E+01    0.168807330672946475E-01   -0.276137429184371719E+01   -0.330835354284370624E+05
    0.323433117526063585E+01    0.104810007154557874E-01   -0.277849878347577839E+01   -0.330835352566801594E+05
    0.319308990411139204E+01    0.115749148504911848E-01   -0.278023153373252097E+01   -0.330835316358690980E+05
    0.317525811268189528E+01    0.152613554627684320E-01   -0.276318301941157607E+01   -0.330835286667894688E+05
    0.322903538183856131E+01    0.607327554401239714E-02   -0.277197814953658206E+01   -0.330834653679247858E+05
    0.320841443009012028E+01    0.450859804282880111E-03   -0.276032656087532668E+01   -0.330833914512375777E+05
    0.319955491484744003E+01    0.288769280376949197E-01   -0.277379031737741144E+01   -0.330833686802930897E+05
    0.321116749740390572E+01    0.252380551697213122E-01   -0.277324719504215444E+01   -0.330833681061024836E+05
    0.321272509430904218E+01    0.833780381515810971E-04   -0.276183520513661662E+01   -0.330833652760739715E+05
    0.319218949751875369E+01    0.138094748469638623E-01   -0.276049737053564304E+01   -0.330833494129368191E+05
    0.318978370121088206E+01    0.248892230908408785E-01   -0.277268225174121241E+01   -0.330833312791271892E+05
    0.321673173567833137E+01    0.125088014223048390E-02   -0.279066644284085719E+01   -0.330832927864435042E+05
    0.320881184667489228E+01    0.117469106584434050E-01   -0.276484191735025053E+01   -0.330831733938906982E+05
    0.322021566370760670E+01    0.182862103809209031E-01   -0.277403335476746360E+01   -0.330831653320076366E+05
    0.317247971508264515E+01    0.254524428206448017E-02   -0.275647803665996705E+01   -0.330831113023134894E+05
    0.322973385135855739E+01    0.948532699238929453E-02   -0.278999583913154492E+01   -0.330831092126293879E+05
    0.321362346269900634E+01    0.142627327657668494E-01   -0.278634412456287350E+01   -0.330830818538454114E+05
    0.320227921651914027E+01    0.236993076170169924E-01   -0.276890059939587729E+01   -0.330830797763935625E+05
    0.322681588230808281E+01    0.179283510809439411E-01   -0.278112651321194448E+01   -0.330830609603848861E+05
    0.320977444547821733E+01    0.182714477491189714E-01   -0.278387554045594410E+01   -0.330830380980822447E+05
    0.322373430816930773E+01    0.981095755835807194E-02   -0.278948225537909344E+01   -0.330830356639581805E+05
    0.323738975808271512E+01    0.915592210566389293E-02   -0.278507459969997129E+01   -0.330829761094489586E+05
    0.318697165699991780E+01    0.207202116499133164E-01   -0.276511094716011474E+01   -0.330829426685749713E+05
    0.323634288321800367E+01    0.969208605735179946E-02   -0.278638222816501724E+01   -0.330829421496056821E+05
    0.320111844957251623E+01    0.212787664787488923E-01   -0.276744793201571593E+01   -0.330828855220464247E+05
    0.321034201430446586E+01    0.167431073609380920E-01   -0.278422477194639129E+01   -0.330828747431463344E+05
    0.320636115092989904E+01    0.253123166638975251E-01   -0.277334596187216142E+01   -0.330828602658697710E+05
    0.317807138552125013E+01    0.222478699109940814E-02   -0.277169379639087854E+01   -0.330828331424362623E+05
    0.320360641026845983E+01    0.230010691427360442E-01   -0.276974809861528648E+01   -0.330828252560262044E+05
    0.322937193927547339E+01    0.144012300919936671E-01   -0.278525439509937733E+01   -0.330828147015806680E+05
    0.319724528806543562E+01    0.228382387189364072E-01   -0.276798808832166721E+01   -0.330827694627026140E+05
    0.318736316363467376E+01    0.975057334608880368E-02   -0.277604146902295312E+01   -0.330827458174896456E+05
    0.318371791180888808E+01    0.139868555568565273E-01   -0.276141130002691781E+01   -0.330827213166793299E+05
    0.321687384231395379E+01    0.199553576935357288E-01   -0.277481575979002670E+01   -0.330826912716037186E+05
    0.317689019690959684E+01    0.251032218240228007E-02   -0.275652715134477955E+01   -0.330826817055344072E+05
    0.322964280837090989E+01    0.106182136418178155E-01   -0.278800881452508609E+01   -0.330826431663738404E+05
    0.321114690349277776E+01    0.234728307513063644E-01   -0.277885740659235925E+01   -0.330826374624934033E+05
    0.321254185724282282E+01    0.193825941025728629E-01   -0.278275221687393071E+01   -0.330826192658770087E+05
    0.318319060732072545E+01    0.132889055044650393E-01   -0.277158832784671016E+01   -0.330826162483750959E+05
    0.322037479995083142E+01    0.195910050991576073E-01   -0.278169612971181834E+01   -0.330826047273713193E+05
    0.323639364728491774E+01    0.726270664852226092E-02   -0.278148006792763081E+01   -0.330826023014179664E+05
    0.321391770237743302E+01    0.216267322141608861E-01   -0.277502871773561388E+01   -0.330825867989946782E+05
    0.317860740991925406E+01    0.490396092785199376E-02   -0.277077787619149074E+01   -0.330825752958070079E+05
    0.319061906567915443E+01    0.421873532790750013E-02   -0.277880594215779375E+01   -0.330825725096284805E+05
    0.321277931127863736E+01    0.614563700267151646E-02   -0.276524783003864894E+01   -0.330825140679223769E+05
    0.321284778164027696E+01    0.181795281122301283E-01   -0.278310320215213558E+01   -0.330824983285503986E+05
    0.317661773684548709E+01    0.121571984890282139E-02   -0.275650961899352964E+01   -0.330824766070151818E+05
    0.319967202489377289E+01    0.239875084657640916E-01   -0.277419210784626369E+01   -0.330824573466263246E+05
    0.322721461796299014E+01    0.113587427973685286E-01   -0.278720120362201751E+01   -0.330824284566763672E+05
    0.319629980717983875E+01    0.123570167956510019E-01   -0.277944797339206584E+01   -0.330824112701020640E+05
    0.321211270454681852E+01    0.114924233208306414E-02   -0.276327186545035364E+01   -0.330823897165807721E+05
    0.318645852455124245E+01    0.160070670999969272E-01   -0.276372276132675676E+01   -0.330823767090205947E+05
    0.319476514663063504E+01    0.276350884324145932E-02   -0.278082109764323082E+01   -0.330823457571275067E+05
    0.319964229280785339E+01    0.217406355058891304E-01   -0.276955174675159554E+01   -0.330823191888782894E+05
    0.319916169588569499E+01    0.134172454307718049E-01   -0.278018685607986082E+01   -0.330823011027135144E+05
    0.318478010075283535E+01    0.140074510406128436E-01   -0.276281475483292560E+01   -0.330822938539142051E+05
    0.318859214840981631E+01    0.174008358459062928E-01   -0.277227116848143673E+01   -0.330822552971381083E+05
    0.323643746202354032E+01    0.669913207046732642E-02   -0.278343393220477342E+01   -0.330822495126561407E+05
    0.317832155809113459E+01    0.810129551745963211E-02   -0.276775682302046189E+01   -0.330821920311389185E+05
    0.323516185913086041E+01    0.250090513824696541E-02   -0.277723037031199471E+01   -0.330821755969914884E+05
    0.319324789104846651E+01    0.194399860860532472E-01   -0.276715819693558807E+01   -0.330821740286102431E+05
    0.319504318031341228E+01    0.925388632280563748E-02   -0.277917988775701108E+01   -0.330821592386018601E+05
    0.319755520818696848E+01    0.135145261568128117E-01   -0.276400391647733468E+01   -0.330821428223346884E+05
    0.319850956158509225E+01    0.110790048280222393E-01   -0.276308067985617445E+01   -0.330821403358639145E+05
    0.321262136740841209E+01    0.207743917053268869E-01   -0.277870421890616370E+01   -0.330821353427958093E+05
    0.323567699048837820E+01    0.406686330874306886E-02   -0.277919355864894335E+01   -0.330821146808251433E+05
    0.321744989728903530E+01    0.191621512270573964E-02   -0.276623042538355346E+01   -0.330821141421417851E+05
    0.322411902374573600E+01    0.137309629494210394E-01   -0.277705792720743982E+01   -0.330821140357500917E+05
    0.321089424881557672E+01    0.118826300275285471E-01   -0.278439646120364870E+01   -0.330821081718120404E+05
    0.318601861966215205E+01    0.147719110844200720E-01   -0.277108792703803175E+01   -0.330820886410664680E+05
    0.318878375299983796E+01    0.186271938972244963E-01   -0.276858890413437297E+01   -0.330820874293526285E+05
    0.318846407575672597E+01    0.165823071346551318E-01   -0.276523740634397353E+01   -0.330820868310785518E+05
    0.321070710772646706E+01    0.993288517889619714E-02   -0.276680098748929737E+01   -0.330820753244226726E+05
    0.319476327963579543E+01    0.195156918455804788E-01   -0.277427292150021909E+01   -0.330820738930854859E+05
    0.320697776735278950E+01    0.218114756074373438E-01   -0.277653145419819580E+01   -0.330820681062300282E+05
