Nested Sampling Global Log-Evidence           :   -0.258866734030877160E+05  +/-    0.113262567307395243E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.258866734030877160E+05 +/-    0.113262567307395243E+00
Local Log-Evidence   -0.258866734030877160E+05 +/-    0.113262567307395243E+00

Dim No.       Mean        Sigma
   1    0.112618918309966420E+01    0.181189083838750550E-02
   2   -0.239632489667877507E+00    0.826841865392356046E+00
   3    0.975538918396175880E+01    0.306497838433000247E+01
   4   -0.736336875595665963E+00    0.185245265840625750E+01
   5   -0.421693103086226451E+01    0.328944034284903442E+01
   6    0.815061405246423343E+00    0.229283806602688933E+00
   7   -0.570839415232248237E+00    0.650824311524509924E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.112656335216873327E+01
   2   -0.142342417093671258E+01
   3    0.134992824085947447E+02
   4    0.149894565385443190E+01
   5   -0.402116420353631998E+01
   6    0.117598541394532252E+01
   7   -0.162617315034578569E+01

MAP Parameters
Dim No.        Parameter
   1    0.112656335216873327E+01
   2   -0.142342417093671258E+01
   3    0.134992824085947447E+02
   4    0.149894565385443190E+01
   5   -0.402116420353631998E+01
   6    0.117598541394532252E+01
   7   -0.162617315034578569E+01
