    0.135392891202194399E+02    0.435291432733680983E+00    0.103730560169014403E+02   -0.172599879832819081E+01    0.104943231149954430E+01   -0.259318691051495007E+05
    0.133857636878138599E+02    0.142585463999329010E+01    0.107066132555450331E+02   -0.233308333071470386E+01    0.847608877333935418E+00   -0.259316977482671973E+05
    0.133199800804417450E+02    0.292428338106825514E+01    0.342520256409409152E+01   -0.333857787499173497E+01    0.496969910013964622E+00   -0.259310722608184005E+05
    0.132679465388397855E+02    0.483232459439014606E+00    0.101204146870540725E+02   -0.398016075904559230E+00    0.962782312212134173E+00   -0.259309554223418927E+05
    0.132399585744798003E+02    0.554612704282020141E+00    0.986379056529683496E+01   -0.266760837234896631E+01    0.105615954519819510E+01   -0.259307702362495875E+05
    0.134033818605961201E+02    0.172251750438982859E+00    0.966489506625390327E+01   -0.188320017538654128E+00    0.120206292614829291E+01   -0.259307393346106619E+05
    0.135814198087903684E+02    0.255939847929071707E+00    0.919056104706756827E+01   -0.160584117536745596E+01    0.105846275006561630E+01   -0.259306698685420306E+05
    0.134403729610439129E+02    0.744531913642808463E+00    0.126695366168237804E+02   -0.107853766814446850E+01    0.925812975423246698E+00   -0.259306382569664602E+05
    0.134040310763433386E+02    0.642596388708739252E+00    0.118223960826475221E+02   -0.477276392313490838E+00    0.913012794232431535E+00   -0.259306021312283920E+05
    0.132533775478758837E+02    0.145059561865673592E+01    0.510900749198034809E+01   -0.308441037952396702E+01    0.767238070356337065E+00   -0.259305937210288903E+05
    0.133656083492646438E+02    0.104577526321464576E+01    0.525251115506359056E+01   -0.124894953710315493E+01    0.766252666814143613E+00   -0.259303263800393106E+05
    0.133846198716018669E+02    0.757304250361501730E+00    0.501236035751941866E+01   -0.210367859570249838E+00    0.806804436852816664E+00   -0.259301734438125386E+05
    0.133054840981054028E+02    0.637172045255828712E+00    0.111922769551541066E+02   -0.214430030998015031E+01    0.967825464138106994E+00   -0.259301548898565925E+05
    0.133008726761042677E+02    0.222122084282013188E+00    0.119773221398483969E+02    0.982261858487468942E+00    0.101527142573568874E+01   -0.259300170415545763E+05
    0.134352049809426006E+02    0.725460873680241591E+00    0.923008362355204071E+01   -0.192504534423942975E+01    0.970307441426836004E+00   -0.259299751237419914E+05
    0.133693914152493178E+02    0.498873655387688242E+00    0.400230171658961531E+01   -0.478775816066396853E+00    0.888090346009858145E+00   -0.259298506245473254E+05
    0.133592608002387969E+02    0.109361650806193511E+01    0.113349077413829207E+02   -0.189310277325266663E+01    0.904359079092991625E+00   -0.259298239126905210E+05
    0.132759566492547609E+02    0.451732676985987069E+00    0.133548634889149014E+02    0.191360284651198143E+00    0.989777665395795037E+00   -0.259298202633626061E+05
    0.133427929747580691E+02    0.127096162224732190E+01    0.133408973763246230E+02   -0.374882878304349632E+01    0.894274252035126338E+00   -0.259297761799578038E+05
    0.133115675730927485E+02    0.142781599434450746E+01    0.453701476443869112E+01   -0.254848698642409266E+01    0.717046651385016443E+00   -0.259294989166659179E+05
    0.134529175313262037E+02    0.108423414299919418E+00    0.952250990559372923E+01    0.943324175190296543E+00    0.116304541225403080E+01   -0.259294748734867389E+05
    0.133620094615173386E+02    0.480264570008431368E+00    0.124093897403016911E+02   -0.253779675722194753E+01    0.101283716606293828E+01   -0.259294677417320381E+05
    0.134601746015411123E+02    0.675638028526181600E+00    0.445964302693231751E+01   -0.386799515506515368E+01    0.888742010196824417E+00   -0.259294452755467792E+05
    0.135292294980207117E+02    0.262140228979132583E+00    0.892693748373307372E+01   -0.298826661913736036E+01    0.106034452345720132E+01   -0.259294135352674311E+05
    0.134425113384243495E+02    0.518188495380600855E+00    0.383350295257609774E+01    0.133133293762831784E+00    0.784917649514660809E+00   -0.259292940566005454E+05
    0.135089290594076576E+02    0.550711829123760710E+00    0.383461664148711190E+01   -0.370097857309197931E+01    0.844598989736349282E+00   -0.259292293131591359E+05
    0.132480922569448154E+02    0.456856820893812299E+00    0.674593691860347811E+01   -0.880295190178729925E+00    0.998300144613056162E+00   -0.259291521660019062E+05
    0.133413604132979113E+02    0.119310493875272106E+01    0.631454746007884005E+01   -0.310960609192413440E+01    0.857757928746099907E+00   -0.259289307693342707E+05
    0.133249742965289109E+02    0.382326864717351222E+00    0.127385074803713145E+02   -0.343438007050672667E+01    0.116140631513646664E+01   -0.259289223093051987E+05
    0.135667072873051531E+02    0.188728460979330770E+00    0.112583820111439010E+02   -0.346306870318717808E+01    0.115697727125823668E+01   -0.259288826409009635E+05
    0.134082051133882469E+02    0.571885470602285118E+00    0.921532624120283828E+01   -0.126779586912140863E+01    0.100002353744070760E+01   -0.259288514472931056E+05
    0.133099509809117560E+02    0.353035136616576539E+00    0.385152806562426564E+01   -0.806532663085330448E+00    0.923650446895692312E+00   -0.259288342253069932E+05
    0.134801613332515675E+02    0.544464490398438916E+00    0.719811942211212230E+01   -0.213501647630018088E+01    0.986772992763328638E+00   -0.259287686819774281E+05
    0.132773339244089161E+02    0.220392132989959688E+00    0.976870384304565853E+01   -0.360729005528341862E+00    0.114956379061719982E+01   -0.259287593285653675E+05
    0.133392696315263581E+02    0.552105239587586283E+00    0.501167512062201759E+01   -0.166849667742911123E+01    0.874362393414907846E+00   -0.259286586102324218E+05
    0.132880288729706209E+02    0.726353574218190245E+00    0.142878528168727605E+02   -0.164256814457345079E+01    0.100932083825448871E+01   -0.259286249673931961E+05
    0.133577729255816600E+02    0.127353946340990754E+01    0.914477066324216636E+01   -0.374847058303783731E+01    0.869069768327562997E+00   -0.259286189329425615E+05
    0.135113796793070424E+02    0.530182183783411531E+00    0.120385465581344064E+02   -0.373937997224258067E+01    0.100246905198262670E+01   -0.259285999696088184E+05
    0.132847786009754909E+02    0.102060623991814126E+01    0.554411518078917531E+01   -0.377448234448516562E+01    0.845888760611572810E+00   -0.259285836028177182E+05
    0.134409993230162286E+02    0.189943878136732136E+00    0.492399683451454884E+01   -0.547759520914505416E+00    0.100286122266696109E+01   -0.259285682803050477E+05
    0.134986647572587302E+02    0.557232316449142839E+00    0.144264210188560895E+02   -0.331017579856992539E+01    0.100219199233648659E+01   -0.259285552250596993E+05
    0.134851216262005114E+02    0.153907306811330885E+00    0.788468330775959636E+01    0.511023436385103835E+00    0.105309121636649605E+01   -0.259285205541635260E+05
    0.133457914300114577E+02    0.229579079347391690E+00    0.135947851513475335E+02   -0.218579751039261083E+00    0.116492995517980180E+01   -0.259285053908327754E+05
    0.134087308581184352E+02    0.782767013200368567E+00    0.112452256336882002E+02   -0.349497227561193080E+01    0.940707414261578556E+00   -0.259284547185250412E+05
    0.132879954330325880E+02    0.705609080867384275E+00    0.464385528447072637E+01   -0.149429673943230990E+01    0.842435168244398902E+00   -0.259284463965450886E+05
    0.132676582908528253E+02    0.839869948971990077E+00    0.776344152639451757E+01   -0.345006898212770352E+01    0.957027839256660240E+00   -0.259284409953658724E+05
    0.134702280103403904E+02    0.442327037730639749E+00    0.103635376101652739E+02   -0.220136307875156145E+01    0.991503382931797628E+00   -0.259284255864192055E+05
    0.134507471707474817E+02    0.921772424002830659E+00    0.379587544287835632E+01   -0.356283071705964982E+01    0.722836976013609966E+00   -0.259284144780706956E+05
    0.135694101416264328E+02    0.381063312805777710E+00    0.111861102103693604E+02   -0.389600694236207712E+01    0.108256191339670504E+01   -0.259283950840464131E+05
    0.134408832003912586E+02    0.830596781192633027E+00    0.564671171955981066E+01   -0.324391739144514668E+01    0.838358038881428680E+00   -0.259283919873193045E+05
    0.133683930197167342E+02    0.130478205234358136E+01    0.806277887450253417E+01   -0.375804039587939487E+01    0.861817122732693619E+00   -0.259283655573918913E+05
    0.132925640341880253E+02    0.770273731823881591E+00    0.110256963081057577E+02   -0.230101736508068733E+01    0.100141817718577242E+01   -0.259283491496394745E+05
    0.134187555621066501E+02    0.671226985851857250E+00    0.400925191787355129E+01   -0.231427643695778551E+01    0.777544397162499568E+00   -0.259283266356954628E+05
    0.135167201886055750E+02    0.391390915300545983E+00    0.618530570318117157E+01   -0.221734629612881484E+01    0.958933077182070992E+00   -0.259283224450027919E+05
    0.134477587317711134E+02    0.108175533500114751E+01    0.136309994320935104E+02   -0.386496098024008417E+01    0.941525221223124653E+00   -0.259282481543072754E+05
    0.133132377674293583E+02    0.635421910724779826E+00    0.416979070683036390E+01   -0.295387344388253759E+01    0.882893482010172814E+00   -0.259282357236465723E+05
    0.133371450335341422E+02    0.631198781392815378E+00    0.105130296759743906E+02   -0.360235710749199756E+01    0.991709205022693663E+00   -0.259282224601945345E+05
    0.133993712127520688E+02    0.124370235146574593E+01    0.117652530011698992E+02   -0.377416838667620969E+01    0.905845297831572083E+00   -0.259281983563844406E+05
    0.133616631154192422E+02    0.134335382667377878E+01    0.145360993347029677E+02   -0.373417662942860540E+01    0.911055851269571892E+00   -0.259281765358099001E+05
    0.134991764622441082E+02    0.117083603646889578E+00    0.655047390312055011E+01    0.331405510973391770E+00    0.108750411459646923E+01   -0.259281524086383870E+05
    0.134241778632700122E+02    0.923786814329472961E+00    0.457414035077294567E+01   -0.306666012234169028E+01    0.776295342737015837E+00   -0.259281168201524160E+05
    0.134873251421489755E+02    0.440501937387839881E+00    0.102381351220503234E+02   -0.245600830835924455E+01    0.998782854935488018E+00   -0.259281126841803089E+05
    0.133139943780848728E+02    0.852322572659775957E+00    0.848121910730101192E+01   -0.177988724763083805E+01    0.929787020269344122E+00   -0.259280771105073509E+05
    0.133715020602226424E+02    0.568512784800314863E+00    0.952662769248330932E+01   -0.225790330831266939E+01    0.964494695780427680E+00   -0.259280666676734909E+05
    0.133300137247898114E+02    0.126421900705551371E+01    0.142909216716813354E+02   -0.349055168263263083E+01    0.939054430592561218E+00   -0.259280380566328968E+05
    0.132850789753094407E+02    0.748650982782559593E+00    0.991632749371641253E+01   -0.340351042628961409E+01    0.101653471781301308E+01   -0.259280288049973897E+05
    0.133210198688364141E+02    0.550476638929060402E+00    0.919925450815002321E+01   -0.718081352687807595E+00    0.950408641193179360E+00   -0.259279918641660188E+05
    0.133096482167677639E+02    0.682294933636905743E+00    0.109971315314360751E+02   -0.124654175446240867E+01    0.953968408812138957E+00   -0.259279847007745375E+05
    0.134662883485203171E+02    0.449536680232345276E+00    0.778385276191577535E+01   -0.118897620972419960E+01    0.954355038942997780E+00   -0.259279805911661533E+05
    0.135172918037065344E+02    0.233542764316170104E+00    0.145979156981644742E+02   -0.378230552899514194E+01    0.123481317751632869E+01   -0.259279728945525821E+05
    0.134097652326731449E+02    0.426424640923837694E+00    0.103718043777030644E+02   -0.309156144913573305E+01    0.102297801146925105E+01   -0.259279489506292630E+05
    0.134020416871204002E+02    0.230034498035323332E+00    0.148980071281055970E+02   -0.353986223856244742E+01    0.118482542734711371E+01   -0.259279409818817985E+05
    0.134635303810624798E+02    0.516531097115881632E+00    0.770749698907380321E+01   -0.128305333194237470E+01    0.969449773626196443E+00   -0.259279392474738888E+05
    0.133044614970509016E+02    0.388088886392178867E+00    0.142018431327179648E+02   -0.271850882234071101E+01    0.112604051112812398E+01   -0.259279174750097554E+05
    0.135496954591803860E+02    0.168414592368357457E+00    0.118149993548890606E+02   -0.232349117412942618E+01    0.116511503601478150E+01   -0.259279162322122793E+05
    0.134529552321861061E+02    0.105267726398311667E+00    0.126966023702502717E+02   -0.144303256196626561E+01    0.129622848843035410E+01   -0.259279073622616379E+05
    0.134367727997995257E+02    0.820113478780447158E+00    0.106295733788165521E+02   -0.245476380050469567E+01    0.937623103474511055E+00   -0.259278862039455598E+05
    0.133169568231597388E+02    0.539891789916419729E+00    0.121361388588811678E+02   -0.100397150067708996E+01    0.982622587604027764E+00   -0.259278543123757772E+05
    0.135237178386818542E+02    0.115035830485446550E+00    0.126213124826430558E+02   -0.213834727650935186E+01    0.124175044420503289E+01   -0.259278542974800803E+05
    0.133359104372820063E+02    0.109929830289724606E+01    0.825354150708724887E+01   -0.389982969688915482E+01    0.888425987576894283E+00   -0.259278172966034763E+05
    0.134085198139966710E+02    0.281230054948283514E+00    0.484848705075472619E+01   -0.318484010731272127E+01    0.993741194763794411E+00   -0.259278140908669920E+05
    0.134278608066422827E+02    0.632245361210511225E+00    0.554612834610422212E+01   -0.259077993611571156E+01    0.870944883795255365E+00   -0.259277943041348663E+05
    0.134996292646180631E+02    0.515116774967348423E+00    0.147562306691276035E+02   -0.219747374762864833E+01    0.104524058269841280E+01   -0.259277667179179261E+05
