    0.125763288467009176E+02    0.737140405505715024E+00    0.122649198121749681E+01    0.522763638542143916E+00    0.108882872052738886E-02   -0.183959940169526526E+01    0.448099842379646596E+01   -0.209352558817072198E+01   -0.805098506991092044E+01    0.498136194083785733E+00   -0.192891807748469235E+01   -0.581136452858593877E+01    0.450830033180346135E+01   -0.143269018911115431E+00   -0.115350853682993382E+01    0.729493475320867057E+00   -0.140894876836098226E+01   -0.145315802552209818E+06
    0.126760491826352144E+02    0.765697295160747027E+00    0.981606985138251065E+00    0.504855108020457855E+00    0.355838050206954944E-03   -0.226542540481145593E+01    0.310749809767723306E+01   -0.535108478810314647E+00   -0.162338078486041049E+01    0.512318360746278012E+00   -0.118225643433512895E+01   -0.383087636567012879E+01    0.483100608765299810E+01   -0.105576175560892160E+00   -0.181958945767877900E+01    0.257535931284832320E+00   -0.128198432452621036E+01   -0.145315122372852959E+06
    0.127774323764500526E+02    0.738478317676940721E+00    0.109632955684867595E+01    0.554202339515313169E+00    0.853322105225736869E-03   -0.195665038399824986E+01    0.414533433232002047E+01   -0.270141956107233039E+01   -0.485633973994471546E+01    0.535366102510612119E+00   -0.163221170602062360E+01   -0.758209889890212452E+01    0.103648680078566997E+02    0.111796420055341095E+01   -0.517583742639847966E+01    0.153121094446141681E+01   -0.171963897010923628E+00   -0.145315114329688193E+06
    0.125606685152127433E+02    0.761177181797146218E+00    0.975385906274370496E+00    0.558760301480892618E+00    0.456372613652703658E-03   -0.210483691902971515E+01    0.809804525606775094E+01    0.232584115128320335E-01   -0.468667982576637243E+01    0.656573470789131641E+00   -0.153269298225615858E+01   -0.864542247202188641E+01    0.889352683700089841E+01   -0.169456282136027636E+01   -0.769549285001353045E+01    0.260752551889518402E+01   -0.136893069780041032E+01   -0.145315106552792306E+06
    0.127654757748597945E+02    0.755230418519549085E+00    0.133566319144728585E+01    0.594701583795217426E+00    0.230348381874989026E-03   -0.190869993340920630E+01    0.111550234392428251E+02   -0.131389243150223445E+01   -0.545439909980811866E+01    0.640389678430552722E+00   -0.883217063333439301E+00   -0.818280430466451314E+01    0.108161004421259364E+02   -0.174347356394543462E+01   -0.514735679619919129E+01    0.224880253071054037E+01   -0.566308981628396158E+00   -0.145314677598539711E+06
    0.123857841690891384E+02    0.789216717624465991E+00    0.110463388049354472E+01    0.501003615722812823E+00    0.785678464394092349E-03   -0.208995566073478223E+01    0.465754101674546028E+01   -0.218963113635954176E+01   -0.456798886772627277E+01    0.590446166750734580E+00   -0.635010024824867569E+00   -0.801559229389789074E+01    0.980240505638695581E+01    0.317799666926675162E+00   -0.659508551125306042E+00    0.152490694483118849E+01   -0.694601609793231489E+00   -0.145314663307312701E+06
    0.128230001841329369E+02    0.749940890089270229E+00    0.804159292193756592E+00    0.559631205877874294E+00    0.174198460360689350E-03   -0.217603025596786015E+01    0.385134188035677116E+01    0.119630745523312587E+01   -0.122489750096498362E+01    0.503166122965489349E+00   -0.650110739627005607E+00   -0.764707132195152628E+01    0.138052842358245940E+02   -0.694950311405864163E+00   -0.588885770049429169E+01    0.202412469434722797E+00   -0.143957309654958454E+01   -0.145314240021489793E+06
    0.130337055382040710E+02    0.736397745749227672E+00    0.432122822210555257E+00    0.539969974183296175E+00    0.410042128932452932E-03   -0.252334791334268260E+01    0.325897459407954226E+01    0.280882661489086871E+01   -0.946738984738568945E+01    0.525862777477249743E+00    0.467706849292111038E-01   -0.855148162138720380E+01    0.792902404986834775E+01    0.143712768984989303E+00   -0.289766641750863929E+01    0.738344379577756116E+00   -0.106043507336493614E+01   -0.145313595589844073E+06
    0.127582623761213618E+02    0.713193952948218746E+00    0.412489522666193154E+00    0.540509202913947551E+00    0.536406610822649310E-03   -0.179227625606625729E+01    0.449286562589257876E+01   -0.318102458944165001E+00   -0.591349347077458898E+01    0.490315233377497495E+00   -0.838271405967848882E+00   -0.632527624868641247E+01    0.103113810668856765E+02   -0.304077301174840109E+00   -0.799432516093533430E+01    0.489444106237459375E+00   -0.306805335689872560E-01   -0.145313574369289010E+06
    0.129384099380894124E+02    0.699455720159743000E+00    0.140124658593774232E+01    0.490740614640784611E+00    0.647172241409421970E-03   -0.203805943213125396E+01    0.318562107962458008E+01    0.158589957930661640E+01   -0.246909679614755539E+01    0.391145790970879426E+00   -0.564375482097589032E+00   -0.953343449165392087E+01    0.633949385668210930E+01    0.168951049223737471E+01   -0.585427818641087683E+01    0.192824533716876623E+01   -0.285569956902354871E+00   -0.145313492297468561E+06
    0.131871941230807046E+02    0.710779960235867869E+00    0.815853840831538557E+00    0.504350930929718055E+00    0.478689829203819402E-03   -0.186152884369018956E+01    0.343737029603415412E+01    0.296622624375733945E+00    0.581305875471151978E+00    0.379174985906710393E+00   -0.138877629492057619E+01   -0.868715445522586194E+01    0.938282548520465198E+01    0.135086552856911801E+01    0.498883929892489419E+00    0.192618268579503971E+01   -0.918457894627421556E+00   -0.145313470656888298E+06
    0.124329870347648779E+02    0.699346688776680159E+00    0.285564719833244607E+00    0.578203282355607140E+00    0.870415398768882532E-03   -0.177474784313722544E+01    0.347558124779602018E+01    0.103361816845251475E+01   -0.976340645697203868E+01    0.353819852293766113E+00   -0.152859443250570859E+01   -0.897634407127569389E+01    0.882351758715595302E+01    0.281672057058011571E+01   -0.488097548075840493E+00    0.715334454841725087E+00   -0.595775902339123142E+00   -0.145313300350793434E+06
    0.128069256968003593E+02    0.752129978422165446E+00    0.110372877531348990E+01    0.600509088669156421E+00    0.214286083802704604E-03   -0.186540808247114498E+01    0.561015314443416635E+01   -0.103770638511204294E+01   -0.853877210362200678E+01    0.539863218536344336E+00   -0.162535242920046308E+01   -0.927999241245871609E+01    0.106876659543939212E+02   -0.106846410740625508E+00   -0.510588304868092457E+01    0.269087334823750712E+01   -0.160869801022332237E+01   -0.145313285848267318E+06
    0.126711334335540471E+02    0.724879258943845195E+00    0.568204467914553257E+00    0.616844315127618614E+00    0.184825362222017768E-03   -0.147413895483024504E+01    0.327535153187947614E+01    0.171523908512565271E+00   -0.827467598344212441E+01    0.245149106542224632E+00   -0.703102921976059836E+00   -0.683004088624668704E+01    0.607056012439597392E+01   -0.215641914366037479E+01   -0.810692579645565026E+01    0.277177497841152976E+00   -0.141696158976288888E+01   -0.145313211130991927E+06
    0.125772583752914269E+02    0.785104929141479335E+00    0.183844297478184288E+00    0.562307989586435353E+00    0.614433887392164149E-03   -0.239211046804427596E+01    0.429408483220098169E+01    0.562538780441948383E+00   -0.419386284018509148E+01    0.619564879764424647E+00   -0.934836116264147199E+00   -0.637560377618493757E+01    0.983922018036334478E+01   -0.151090025452680909E+01   -0.326142816656245671E+00    0.420168474179188234E+00   -0.152950097600276957E+01   -0.145313175979029154E+06
    0.124773058790977984E+02    0.764521863078216457E+00    0.160411708519137747E+00    0.511719212771093557E+00    0.803499888587693063E-03   -0.153854637690595553E+01    0.374167843970283442E+01   -0.291897729448651688E+01    0.241385333594607232E+00    0.329552757882985325E+00   -0.236527671400733608E+00   -0.917918837102265961E+01    0.961689476584089142E+01    0.219906081273354559E+01   -0.549315988189022431E+01    0.204702586658420005E+01   -0.719017020498454285E+00   -0.145313028865253349E+06
    0.124591451570738325E+02    0.742731871850028758E+00    0.103420429936107472E+01    0.565905235200559575E+00    0.627400402744934262E-03   -0.149907317068489476E+01    0.373283047510715704E+01   -0.121960697489606651E+01   -0.878742568993128081E+01    0.291798233982396238E+00   -0.425745608131392395E+00   -0.801777114179041028E+01    0.558870588559906878E+01   -0.271292668328928599E+01   -0.294967275431718434E+01    0.186138803419036436E+00   -0.163896022767663130E+00   -0.145313001456636150E+06
