Nested Sampling Global Log-Evidence           :   -0.260645460487488890E+05  +/-    0.315480431813835560E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.260645460487488890E+05 +/-    0.315480431813835560E+00
Local Log-Evidence   -0.260645460487488890E+05 +/-    0.315480431813835560E+00

Dim No.       Mean        Sigma
   1    0.133520851902694773E+02    0.625934434513899102E-01
   2    0.141116218067742799E+00    0.491341868888401298E-01
   3    0.839220364730365542E+00    0.505547347353827226E+00
   4    0.270317478057942179E-01    0.192478416325622854E-01
   5    0.265257195335301899E+00    0.162877759605966843E+00
   6   -0.765375804920134417E+01    0.150707661426247608E+01
   7    0.859109279650778390E+01    0.341852853518731425E+01
   8   -0.674226377704331470E+00    0.179710084318627183E+01
   9   -0.382775557804617161E+01    0.321667327538382830E+01
  10    0.165421715542628300E+01    0.744044082828594577E+00
  11   -0.628214491973712930E+00    0.603947712769688949E+00
  12   -0.718941324018809347E+01    0.183055176870549352E+01
  13    0.861471515726468162E+01    0.343267881748985149E+01
  14   -0.476173916226044491E+00    0.183949638342321298E+01
  15   -0.414651967874330918E+01    0.318481505971045964E+01
  16    0.163173966317443031E+01    0.716795467668060682E+00
  17   -0.666745199772581620E+00    0.596596899180875218E+00
  18   -0.573164583523914128E+01    0.400944191681868067E+00
  19    0.855930780811290148E+01    0.301317946906418754E+01
  20   -0.119193500416229892E+01    0.141299674992510838E+01
  21   -0.402178470009523981E+01    0.318380018408274434E+01
  22    0.107475398539110190E+01    0.133870578167055165E+00
  23   -0.577050972593990630E+00    0.610761592565610356E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.133635618350484009E+02
   2    0.149574561014514162E+00
   3    0.659181027512679929E+00
   4    0.610201279891251468E-02
   5    0.140624509120429231E+00
   6   -0.697077259642465030E+01
   7    0.767574117127549194E+01
   8   -0.371553194519174612E+01
   9   -0.867322750110294294E+01
  10    0.776366921638509067E+00
  11   -0.123027725837372914E+01
  12   -0.895691457263851731E+01
  13    0.138685471871448165E+02
  14   -0.681871302918620525E+00
  15   -0.639921939055409261E+01
  16    0.166349631122799346E+01
  17   -0.757511565036226409E+00
  18   -0.523240057721419838E+01
  19    0.438984695454002694E+01
  20   -0.163543637706785638E+01
  21   -0.246370078636401324E+01
  22    0.843455285681443567E+00
  23   -0.296351024907733906E+00

MAP Parameters
Dim No.        Parameter
   1    0.133635618350484009E+02
   2    0.149574561014514162E+00
   3    0.659181027512679929E+00
   4    0.610201279891251468E-02
   5    0.140624509120429231E+00
   6   -0.697077259642465030E+01
   7    0.767574117127549194E+01
   8   -0.371553194519174612E+01
   9   -0.867322750110294294E+01
  10    0.776366921638509067E+00
  11   -0.123027725837372914E+01
  12   -0.895691457263851731E+01
  13    0.138685471871448165E+02
  14   -0.681871302918620525E+00
  15   -0.639921939055409261E+01
  16    0.166349631122799346E+01
  17   -0.757511565036226409E+00
  18   -0.523240057721419838E+01
  19    0.438984695454002694E+01
  20   -0.163543637706785638E+01
  21   -0.246370078636401324E+01
  22    0.843455285681443567E+00
  23   -0.296351024907733906E+00
