    0.132247276950662336E+02    0.211216591594993452E+00    0.854990841831508065E-02    0.915586350617940803E+00    0.151638514207516506E+00    0.213639249930706047E-03   -0.430124402495924407E+01    0.413752679354593145E+01   -0.211853624881286029E+01    0.740625221699893865E+00    0.145681558719559234E+01   -0.138714545635400466E+01   -0.839005438248132229E+01    0.452745785052816441E+01   -0.870304732203816211E+00    0.601328168405712571E-01    0.757141672919388276E+00   -0.517340633781788073E+00   -0.655163591753098284E+01    0.139588776104731238E+02   -0.683049302211002907E+00   -0.422757729776664037E+00    0.135453308500692371E+01   -0.294023052152543318E+00   -0.269759507763868423E+05
    0.131140506387791671E+02    0.115163669492393053E+00    0.182297615485943831E+01    0.910844174348297564E+00    0.514930465254756720E+00    0.343339900115189836E-04   -0.860247002400216765E+01    0.906517025971619361E+01    0.106524106045365130E+01   -0.121068379839274032E+01    0.111431320268054201E+01   -0.160136145185073331E+01   -0.517669475674736823E+01    0.112684010713107838E+02    0.476632650523231671E+00   -0.128553854490107611E+01    0.107827244554032697E+01   -0.431256388964536441E+00   -0.552100448500953789E+01    0.586596409260576657E+01   -0.258372065061815892E+01   -0.111949171080676813E+01    0.106927487010739020E+01   -0.812257848075230715E-01   -0.269738241332821199E+05
    0.131390057742594486E+02    0.153319573742588672E+00    0.699029483272608276E+00    0.980435353474424121E+00    0.210148685706036509E+00    0.943846065367876289E-04   -0.393760269474531555E+01    0.736380578831806520E+01    0.168907494923869983E+01   -0.540798948711705085E+00    0.111724183770541052E+01    0.266258984757445472E+00   -0.894076998214287855E+01    0.831648173488038545E+01    0.819713364055476568E-01   -0.360903902558467715E+00    0.746660656026176817E+00   -0.741632385712459818E+00   -0.625739379769093063E+01    0.593053954772897107E+01    0.407143821972109077E+00   -0.136011295868644733E+01    0.130609421728282982E+01   -0.121538665565198478E+01   -0.269731891220712932E+05
    0.134943585893360574E+02    0.162800052887131161E-01    0.169488003542242049E+01    0.950953165962382552E+00    0.740238495512586803E-01    0.199075106298618644E-03   -0.867239942176191292E+01    0.549837608665535349E+01   -0.157003911927290529E+01   -0.145565980863390121E+01    0.304180018613522130E+01   -0.189934813945258596E+01   -0.774666060124248901E+01    0.841004200327704865E+01   -0.909488196211051481E+00    0.582826309401086595E+00    0.221211370797388618E+01   -0.406660277668978942E+00   -0.694385913018483159E+01    0.583766625178364862E+01    0.154430968309943140E+01   -0.821755850321126413E+00    0.142198160815238794E+01   -0.570578844415576825E-01   -0.269727721526129862E+05
    0.133216738793482854E+02    0.133201957601152042E-02    0.905277082593103577E+00    0.921331067957313454E+00    0.216678655435324247E+00    0.873419424716488359E-04   -0.528391688076217214E+01    0.112288745669743797E+02   -0.206350564052531960E+01   -0.518952491034934349E+00    0.158029236492156233E+01    0.154469768228252757E+00   -0.865931885336681795E+01    0.122223544936387576E+02    0.805915507121141683E+00   -0.162196782243071524E+01    0.294223777789321428E+01   -0.229515803185100120E+00   -0.640254941624986706E+01    0.100335509415069559E+02    0.828463933991137935E+00   -0.153023012057413910E+01    0.137943398132184925E+01   -0.807057009865521646E+00   -0.269722382483026740E+05
    0.133145937844533684E+02    0.157778328367537385E+00    0.134872080714356124E+01    0.944492548953005273E+00    0.671314775310787870E-01    0.230559319636788743E-03   -0.863568257993131283E+01    0.250363105183529377E+01   -0.305593628380826043E+00   -0.730058938932463652E+00    0.247217793561087884E+01   -0.160760776646187087E+01   -0.314272159645490223E+01    0.303520747708213312E+01    0.591247814077592082E+00   -0.127882243495818004E+01    0.769141376283884792E+00   -0.744591776545901585E+00   -0.665451863541475497E+01    0.137625045699735047E+02   -0.280659538463266856E+01    0.503521815269476702E+00    0.153671112372172258E+01   -0.195337055403373050E+01   -0.269720310546389956E+05
    0.132603658610188155E+02    0.239698284445204940E+00    0.207255941797619886E+00    0.920064951303922296E+00    0.194438928025382235E+00    0.170093549231919269E-04   -0.733710277107029718E+01    0.114797927012665255E+02    0.133613140124756402E+01   -0.125802655546543551E+01    0.113848031107229897E+01   -0.176084484341269931E+01   -0.765394248803749910E+01    0.733274493963564566E+01    0.127435813130154507E+01   -0.131709336491123863E+01    0.183951779927090953E+01   -0.223399517502103073E-01   -0.573845807733806712E+01    0.691053636164160157E+01   -0.220432338801528838E+01   -0.775344539496104490E+00    0.121379017484807950E+01   -0.166635652354730635E+01   -0.269716655369813634E+05
    0.132028302002636959E+02    0.234121707087863867E+00    0.169318522388177484E+01    0.896901821990644499E+00    0.201079215166944603E+00    0.109077867115810239E-03   -0.821497324459747880E+01    0.136753179175094743E+02    0.181538539071772043E+01    0.294979346211033056E+00    0.236416406125895318E+01    0.693674406984885472E-01   -0.950861577280133652E+01    0.102824737614533923E+02   -0.116744093026624074E+01   -0.150538086537748694E+01    0.183046880194655426E+01   -0.106461297992202608E+01   -0.572865956196815151E+01    0.112508627778469403E+02   -0.176620194766631422E+01    0.329869039602029845E+00    0.119715374258563934E+01   -0.184508409739839374E+01   -0.269714806770630676E+05
    0.133056237436085905E+02    0.224698782447978834E+00    0.488177457961006034E+00    0.894923545439073820E+00    0.223142924887818700E+00    0.454187653765528171E-04   -0.724466754915637168E+01    0.657766387718417533E+01    0.215669425354437561E+00    0.644555561318212122E+00    0.277196466772738237E+01   -0.100253264389042362E+01   -0.565590409668590510E+01    0.481606353180253510E+01   -0.204150915960714840E+01    0.881858263596536185E+00    0.140898820502998423E+01   -0.481739329963806417E+00   -0.615830804262991105E+01    0.122372047554193131E+02    0.383919635972226114E+00    0.133651727942214249E+00    0.136241048161436185E+01    0.353422261453102848E+00   -0.269714034429933017E+05
    0.134816769955608784E+02    0.172723629186057659E+00    0.487471999157661484E+00    0.948955765014480646E+00    0.100371174461818702E+00    0.776711266862681337E-04   -0.880577941747344184E+01    0.637025274866063729E+01    0.119339838996353276E+01    0.220434094807667735E+00    0.264674279236017007E+01   -0.131771315668194777E+01   -0.985307883440781573E+01    0.145666493512719946E+02    0.276984230693436029E+00   -0.128659906220065157E+01    0.158894274614327791E+01    0.423038470002131461E+00   -0.608255124031815519E+01    0.135416456059451349E+02   -0.706051807460231995E+00   -0.102470119709035634E+01    0.125449285747184325E+01    0.300524608506877122E+00   -0.269712729159317823E+05
