    0.977997720241546631E+00    0.427256524562835693E+01    0.548302959203720075E+01    0.106517721414566058E+01    0.159281377792358292E+01    0.142798835039138794E+01    0.312481537461280823E+00   -0.111379048905194797E+15   -0.570378062280500497E+01    1
   -0.256792747974395752E+01    0.425595164299011230E+01    0.133122300207614899E+02    0.128768773078918475E+01   -0.522742290794849396E+01    0.259894514083862305E+01   -0.712332189083099365E+00   -0.111379048905194797E+15   -0.570711395613835482E+01    1
   -0.125587725639343262E+01    0.452196955680847168E+01    0.379754900932312012E+01    0.121406978368758800E+00   -0.328030860424043169E+00    0.209858673810958862E+01   -0.831629604101181030E+00   -0.111379048905194797E+15   -0.571044728947168334E+01    1
   -0.177756559848785400E+01    0.436021268367767334E+01    0.521273568868637049E+01    0.202944936156272870E+01   -0.843688504993915522E+01    0.195379966497421265E+01   -0.123963020741939545E+01   -0.111379048905194797E+15   -0.571378062280501098E+01    1
   -0.215211147069931030E+01    0.193836927413940430E+01    0.119995883911848047E+02   -0.108602236509323102E+01   -0.251338755488395726E+01    0.288275432586669922E+01    0.468573629856109619E+00   -0.111379048905194797E+15   -0.571711395613834394E+01    1
    0.901522755622863770E+00    0.286042511463165283E+01    0.100622803658246980E+02   -0.341247236728668213E+01   -0.575529740750789642E+01    0.256581395864486694E+01   -0.131639342010021210E+01   -0.111379048905194797E+15   -0.572044728947168135E+01    1
   -0.341312873363494873E+01    0.396665841341018677E+01    0.142696485459804521E+02    0.109734197854995763E+01   -0.668956140875816363E+01    0.129045772552490234E+01   -0.166465814411640167E+01   -0.111379048905194797E+15   -0.572378062280502586E+01    1
   -0.414444679021835327E+01   -0.113926172256469727E+01    0.677110767960548365E+01    0.253474272489547747E+01   -0.762002043426036835E+01    0.278854101896286011E+01   -0.388683974742889404E-01   -0.111379048905194797E+15   -0.572711395613835883E+01    1
   -0.128954041004180908E+01    0.223219275474548340E+01    0.553442291617393423E+01   -0.167524360418319729E+01   -0.353008747398853373E+01    0.255087083578109741E+01   -0.751051887869834900E+00   -0.111379048905194797E+15   -0.573044728947169002E+01    1
   -0.468069821596145630E+01    0.359567135572433472E+01    0.139796439111232758E+02    0.154001834988594055E+01   -0.151254146397113765E+01    0.228485399484634399E+01   -0.128860962390899658E+01   -0.111379048905194797E+15   -0.573378062280501766E+01    1
