

    0.535847978143815465E-98    0.630097353238041251E+05    0.131006943330062846E+02    0.105072595562112148E+01   -0.783375935119762445E+01
    0.565843838263581008E-98    0.630096197218614034E+05    0.126320735917164271E+02    0.101059605838730016E+01   -0.943081982357729487E+01
    0.610711911140275169E-98    0.630094604407785155E+05    0.138545046685924849E+02    0.625242725471368610E+00   -0.452961147171262457E+01
    0.973778441618649378E-98    0.630085206571898889E+05    0.125616882807519925E+02    0.923905720174163281E+00   -0.482695629144643945E+01
    0.101003476363297661E-97    0.630084408780760496E+05    0.126870768035284183E+02    0.112988047516606782E+01   -0.384964847963695522E+01
    0.111376759000476243E-97    0.630082386839224346E+05    0.130784264907738095E+02    0.105709664028329131E+01   -0.510727896505732648E+01
    0.265024778425689036E-97    0.630064982079638794E+05    0.125673713286156605E+02    0.891576076891493874E+00   -0.485597324802574626E+01
    0.334295529192784724E-97    0.630060271371080307E+05    0.125028801783378540E+02    0.576646031095028655E+00   -0.402405308503697245E+01
    0.333559143098473552E-97    0.630060248809002442E+05    0.136820674315953497E+02    0.763040549357355213E+00   -0.817698013298363691E+01
    0.600315540238608758E-97    0.630048429437793384E+05    0.126314645768339275E+02    0.995597523987188149E+00   -0.661489871208432856E+01
    0.645171388192267736E-97    0.630046921559481707E+05    0.129180952536140037E+02    0.108731724347878966E+01   -0.759112074254199243E+01
    0.136462557742572205E-96    0.630031872505452775E+05    0.132818032502857051E+02    0.976811405075957873E+00   -0.563490432122379925E+01
    0.478937801792202114E-96    0.630006695429503889E+05    0.126434898718075601E+02    0.755917449925912588E+00   -0.805619506172618216E+01
    0.649457202629274422E-96    0.630000537438791507E+05    0.127662564248425205E+02    0.108365447106715385E+01   -0.376773472056382630E+01
    0.181809640522824468E-95    0.629979882604917511E+05    0.132136978879890616E+02    0.100117430402778074E+01   -0.616241671908951361E+01
    0.282635801986374716E-95    0.629970991959419625E+05    0.128194474748359646E+02    0.413694001043055537E+00   -0.487635293225796573E+01
    0.426059928175951912E-95    0.629962716875497572E+05    0.136544000798920742E+02    0.761676960341174492E+00   -0.470999522759914235E+01
    0.215417490338080088E-94    0.629930238548012640E+05    0.129184481652407062E+02    0.108832685049857703E+01   -0.422512939343932281E+01
    0.367936681919480173E-94    0.629919465223294028E+05    0.135829324009972741E+02    0.813718423943863511E+00   -0.843306162838179851E+01
    0.426320890526185424E-94    0.629916452927357532E+05    0.131928882611922624E+02    0.100351385492204681E+01   -0.506769621008993099E+01
    0.620213354657689808E-93    0.629862837134582878E+05    0.142963987787787250E+02    0.256384443467860046E+00   -0.679014395209261856E+01
    0.891619898911931734E-93    0.629855510940312015E+05    0.126344509154435443E+02    0.822277729232559484E+00   -0.556467207394413510E+01
    0.280064392662715266E-92    0.629832552979164320E+05    0.126424407958984375E+02    0.600945115089416504E+00   -0.445161908864974976E+01
    0.367376273146594126E-92    0.629827058971703082E+05    0.128225183486938477E+02    0.106427919864654541E+01   -0.758293986320495605E+01
    0.657207950785184294E-92    0.629815360027160350E+05    0.139028726558205449E+02    0.453152320033614220E+00   -0.389644939197679019E+01
    0.133799534921367193E-91    0.629801074814879685E+05    0.135812783241271973E+02    0.805930972099304199E+00   -0.768385797739028931E+01
    0.189633804152075766E-91    0.629794033104330883E+05    0.125466454029083252E+02    0.391448616981506348E+00   -0.381299316883087158E+01
    0.205518050271783722E-91    0.629792357657662578E+05    0.128491925105364970E+02    0.439831637297792399E+00   -0.668756162151078470E+01
    0.921818466011559232E-91    0.629762274702062132E+05    0.127052384256233957E+02    0.656490593121568544E+00   -0.562194440402044116E+01
    0.204482508758890893E-90    0.629746273650986768E+05    0.127724119617534200E+02    0.106522671909554911E+01   -0.484005011672689189E+01
    0.230467557454465048E-90    0.629743814431042556E+05    0.126081881685151451E+02    0.102567028524924853E+01   -0.448544652387632503E+01
    0.479004485417734841E-90    0.629729115767225157E+05    0.126568807234951830E+02    0.906978226715999258E+00   -0.872762167415981693E+01
    0.514550852387971732E-90    0.629727617412011386E+05    0.135300174083393152E+02    0.829820524192066644E+00   -0.650547314997293213E+01
    0.133906865907357122E-89    0.629708422040706646E+05    0.126683362524933170E+02    0.730650645445117597E+00   -0.522466844639000527E+01
    0.453575281878511723E-89    0.629683955039440916E+05    0.129516626975249842E+02    0.104579789937729251E+01   -0.681698629730684225E+01
