Nested Sampling Global Log-Evidence           :   -0.266136634091333653E+05  +/-    0.316551414661871755E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.266136634091333653E+05 +/-    0.316551414661871755E+00
Local Log-Evidence   -0.266136634091333653E+05 +/-    0.316551414661871755E+00

Dim No.       Mean        Sigma
   1    0.319083291337024910E+01    0.121230976560793690E-01
   2    0.521273870959916303E-02    0.537886857129222119E-02
   3    0.376320840310203492E-01    0.370242557447715698E-01
   4    0.211680474281748404E-05    0.966588745620358806E-06
   5    0.103184489402654922E+02    0.287952019497824407E+01
   6   -0.254944326393832510E+01    0.101604552581924867E+01
   7   -0.394089329000837552E+01    0.345773009535484332E+01
   8    0.114641421430172352E+01    0.757699000769395947E-01
   9   -0.633777297299135900E+00    0.635280642805915452E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.320293194980711604E+01
   2    0.226306139919553704E-04
   3    0.850966467622802985E-03
   4    0.282296379052213446E-05
   5    0.144588618504183870E+02
   6   -0.394129490196538601E+01
   7   -0.300111487269794441E+01
   8    0.113963498431883847E+01
   9   -0.983058175032432091E+00

MAP Parameters
Dim No.        Parameter
   1    0.320293194980711604E+01
   2    0.226306139919553704E-04
   3    0.850966467622802985E-03
   4    0.282296379052213446E-05
   5    0.144588618504183870E+02
   6   -0.394129490196538601E+01
   7   -0.300111487269794441E+01
   8    0.113963498431883847E+01
   9   -0.983058175032432091E+00
