Nested Sampling Global Log-Evidence           :   -0.511468505289638415E+04  +/-    0.455150817941381236E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.511468505289638415E+04 +/-    0.455150817941381236E+00
Local Log-Evidence   -0.511468505289638415E+04 +/-    0.455150817941381236E+00

Dim No.       Mean        Sigma
   1    0.594601573735057364E-02    0.260536619595367648E-02
   2    0.130626133600110845E-04    0.259847783473545292E-05
   3   -0.670843655531045879E+01    0.132682426501787587E+01
   4    0.739002957159150053E+01    0.268307387819830412E+01
   5   -0.130480946801376585E+01    0.892693104062386000E+00
   6   -0.189240566673189980E+01    0.168021123473708145E+01
   7    0.177308643722273152E+01    0.643102883486733723E+00
   8   -0.724648735832850721E+00    0.543783709902668999E+00
   9   -0.557892513376369692E+01    0.113615233272328323E+00
  10    0.686380349975483472E+01    0.108648352570008333E+01
  11   -0.202306718990505452E+00    0.434017459774440395E+00
  12   -0.299101121207265619E+01    0.204854820155027317E+01
  13    0.102008407172083415E+01    0.392480573435406432E-01
  14   -0.799870392681973463E+00    0.583522499448619336E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.365011260742907542E-02
   2    0.910363950720323435E-05
   3   -0.592656400610197576E+01
   4    0.904082499109963500E+01
   5   -0.246690584555168613E+01
   6    0.930972072811343310E+00
   7    0.159043630326332042E+01
   8   -0.186925449785015019E+01
   9   -0.578900553609853219E+01
  10    0.662782135784049942E+01
  11    0.493104652723785453E+00
  12   -0.262928730703387448E+01
  13    0.107269974242375632E+01
  14   -0.176881115427214342E+01

MAP Parameters
Dim No.        Parameter
   1    0.365011260742907542E-02
   2    0.910363950720323435E-05
   3   -0.592656400610197576E+01
   4    0.904082499109963500E+01
   5   -0.246690584555168613E+01
   6    0.930972072811343310E+00
   7    0.159043630326332042E+01
   8   -0.186925449785015019E+01
   9   -0.578900553609853219E+01
  10    0.662782135784049942E+01
  11    0.493104652723785453E+00
  12   -0.262928730703387448E+01
  13    0.107269974242375632E+01
  14   -0.176881115427214342E+01
