Nested Sampling Global Log-Evidence           :   -0.865979898831551691E+04  +/-    0.211852244030558717E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.865979898831551691E+04 +/-    0.211852244030558717E+00
Local Log-Evidence   -0.865979898831551691E+04 +/-    0.211852244030558717E+00

Dim No.       Mean        Sigma
   1   -0.376203626068137531E+01    0.204404183047808274E-01
   2   -0.547354933873482707E+01    0.201967674794208352E+00
   3    0.972685876840214192E+01    0.292735855244970855E+01
   4   -0.830269072103796080E+00    0.101587343637840943E+01
   5   -0.448258259483160870E+01    0.316130249279519093E+01
   6    0.105139996035790872E+01    0.656594306901063379E-01
   7   -0.944009534407275308E+00    0.861707205925452024E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.376567153108889840E+01
   2   -0.584461417802332406E+01
   3    0.124554881804898763E+02
   4    0.689637181217489292E+00
   5   -0.548597229787931262E+01
   6    0.115731960730329431E+01
   7    0.401868258276946833E+00

MAP Parameters
Dim No.        Parameter
   1   -0.376567153108889840E+01
   2   -0.584461417802332406E+01
   3    0.124554881804898763E+02
   4    0.689637181217489292E+00
   5   -0.548597229787931262E+01
   6    0.115731960730329431E+01
   7    0.401868258276946833E+00
