Nested Sampling Global Log-Evidence           :   -0.869093324188471524E+04  +/-    0.221738875674661357E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.869093324188471524E+04 +/-    0.221738875674661357E+00
Local Log-Evidence   -0.869093324188471524E+04 +/-    0.221738875674661357E+00

Dim No.       Mean        Sigma
   1   -0.642113981018845759E+00    0.159258861722641649E-01
   2   -0.185155754973638542E+01    0.656716862052595607E+00
   3    0.869116436279736604E+01    0.338670018233985415E+01
   4    0.192460838115093447E+01    0.224350795970114786E+00
   5   -0.398745641956924057E+01    0.326544548911891708E+01
   6    0.119634614292981722E+01    0.232672521279270461E+00
   7   -0.926775796209941105E+00    0.458073298466739498E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.637301817694119421E+00
   2   -0.146907298824000421E+01
   3    0.591512576934272349E+01
   4    0.174945357573553384E+01
   5   -0.666351335016943391E+01
   6    0.107299484506231302E+01
   7   -0.127890756154683083E+01

MAP Parameters
Dim No.        Parameter
   1   -0.637301817694119421E+00
   2   -0.146907298824000421E+01
   3    0.591512576934272349E+01
   4    0.174945357573553384E+01
   5   -0.666351335016943391E+01
   6    0.107299484506231302E+01
   7   -0.127890756154683083E+01
