

    0.139843617216578365E-98    0.533321510377157829E+05    0.120563698970345801E+02    0.127513956607901702E+01    0.190623415715119732E+00    0.659400568456232850E+00    0.213284230569837779E+00    0.442391547283130747E-03   -0.786619117779459476E+01    0.408946874774663449E+01   -0.176974922567863380E+01    0.364446419166126745E+00    0.335196348913134967E+01   -0.242766517494607648E+00   -0.998287163051800164E+01    0.426291496594730734E+01   -0.179116720573210397E+01   -0.519721736869897910E+01    0.226155571376013231E+01    0.219370661201665484E-01
    0.143496504758936067E-98    0.533320894659169280E+05    0.128033614370291104E+02    0.837389457762379497E+00    0.314063990262301029E-01    0.196425889242214768E+00    0.519516873373464305E+00    0.265889668438390253E-03   -0.965650055087113479E+01    0.134024978447357483E+02    0.137502286826590403E+01   -0.828490401814720201E+01    0.298934227290629195E+01   -0.136251937015560731E+01   -0.637577040105148996E+01    0.767001870893620463E+01    0.101540377737223597E+01    0.347255356889176525E+00    0.220776658353658206E+01    0.258166221772428983E+00
    0.152251384745755609E-98    0.533319610212690532E+05    0.130849315308253917E+02    0.104507566279500974E+01    0.102371444048690280E+00    0.427384141428420739E+00    0.327822295399284591E+00    0.704204210962730651E-04   -0.729607405608133952E+01    0.143067317529156988E+02    0.304524600773669718E+00   -0.346284039418934420E+01    0.316585728412173051E+01   -0.116790561062561249E+01   -0.595899446404581212E+01    0.779689327400234600E+01    0.743554336944402205E+00   -0.240140235500068489E+01    0.305591056547672979E+01   -0.490444106291559434E+00
    0.205276959320654306E-98    0.533313533670957622E+05    0.137657561068782304E+02    0.654375021243216892E+00    0.659605907985458595E+00    0.370278364646105307E+00    0.296114459838635213E+00    0.129366028811205437E-03   -0.678913406379879270E+01    0.635505079230759673E+01   -0.364454561921738307E+00   -0.359697114046208366E+01    0.267981212053247297E+01   -0.132682813595269611E+01   -0.576633306097005516E+01    0.417021734374652198E+01   -0.958347204959922427E+00   -0.459733949853868307E+01    0.248588827538359336E+01   -0.118376134856816084E+01
    0.204822792583205675E-98    0.533313477969148080E+05    0.129296604157448751E+02    0.917731729795181028E+00    0.282354378561144759E+00    0.374874733120389436E+00    0.584697383092407152E+00    0.322164522664196429E-03   -0.556713194846329174E+01    0.104812709312225820E+02    0.148584499537852910E+01   -0.356423499524312959E+00    0.198305195466098416E+01   -0.248116219872185795E+00   -0.894465839368314519E+01    0.122582976814917508E+02   -0.217444015307118255E+01   -0.969655323500383126E+01    0.174280319463994005E+01   -0.272233179252010959E+00
    0.640324682653481902E-98    0.533290581365438557E+05    0.115707660011208997E+02    0.117014667619369983E+01    0.856911417440470613E+00    0.701444645442277359E+00    0.139387786439680395E+01    0.845715859247937372E-04   -0.434300967308046637E+01    0.743225032283759024E+01   -0.969615135265395889E+00   -0.465571109640042025E+01    0.156693620339031026E+01   -0.213573573862840593E+00   -0.544984308576140108E+01    0.603597162430663303E+01    0.266319949906208198E+01   -0.959168630120010413E+01    0.500521344786105105E+00   -0.316992416594005899E+00
    0.144025282532085528E-97    0.533274269393719806E+05    0.115039645397851249E+02    0.115174655687151617E+01    0.630227675168025137E+00    0.377581198136461682E+00    0.988669930169377875E+00    0.363763206032561149E-03   -0.673037486374583516E+01    0.323656547424795660E+01   -0.218330454964710130E+01   -0.287233594768945011E+01    0.882593400465479294E+00   -0.600855970337124567E+00   -0.787160155675884443E+01    0.424592569175035273E+01   -0.174891304002434711E+01   -0.589987413924859183E+01    0.134848305802076096E+01   -0.436889118123081177E+00
    0.175182403641497782E-97    0.533270252616113430E+05    0.120477774189710587E+02    0.707345792848734667E+00    0.269429622612815556E+00    0.341723550281998523E+00    0.131410529899553086E+01    0.611234191296611984E-04   -0.568136782303668841E+01    0.355096735366004435E+01   -0.188448768242202114E+01   -0.629106966044706972E+01    0.142951229116078293E+01   -0.198225075959734198E+01   -0.882742958725620142E+01    0.470945780981426854E+01   -0.148722226428485182E+01   -0.226372007524437180E+01    0.172246279367117272E+01   -0.809746655388145387E+00
    0.180507709801415811E-97    0.533269553701057011E+05    0.117192535115643146E+02    0.196215147764388365E+00    0.931848616606717250E+00    0.720533710994614274E+00    0.116282511115775877E+01    0.558996732062905276E-03   -0.901329175881170208E+01    0.112286193455204071E+02   -0.106825737336442028E+01   -0.513642606760966913E+01    0.216690685619821766E+01    0.340854412990117428E+00   -0.840529588990150600E+01    0.109090853503313099E+02    0.414829353993096284E+00   -0.643879131579804387E+01    0.322944429559277424E+01   -0.683975897878647210E+00
    0.250421545868886181E-97    0.533262906257239301E+05    0.125932416585892053E+02    0.136453218845961510E+01    0.179290608662910156E+01    0.367215935575123609E+00    0.635340813824164852E+00    0.181863031196698508E-03   -0.985643375459479465E+01    0.847782682917422115E+01   -0.318004910396384677E+00   -0.324542862364729334E+01    0.164266360737914674E+01   -0.144579043770188997E+01   -0.505881209981584945E+01    0.754720901006182388E+01    0.117781235993498701E+01   -0.472750571434766176E+01    0.117597087102824949E+01    0.449920159015048338E+00
