Nested Sampling Global Log-Evidence           :   -0.259993801607866299E+05  +/-    0.231638778124794109E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.259993801607866299E+05 +/-    0.231638778124794109E+00
Local Log-Evidence   -0.259993801607866299E+05 +/-    0.231638778124794109E+00

Dim No.       Mean        Sigma
   1    0.112353872967482737E+01    0.217684014239470603E-02
   2   -0.741636627476296550E+00    0.141068200375362801E+00
   3   -0.134798106080337798E+01    0.155472499145804077E+01
   4   -0.736561675511215430E+01    0.101464351942530606E+01
   5    0.823430406086947819E+01    0.342687369916952322E+01
   6    0.107750659094497081E+01    0.186551547979622234E+01
   7   -0.419661003223221218E+01    0.320622295487800724E+01
   8    0.141458224584152714E+01    0.313990986470537026E+00
   9   -0.519475240057923893E+00    0.541997414179473225E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.112527823714569220E+01
   2   -0.906004739198857045E+00
   3   -0.177917373569491577E+01
   4   -0.866007206567375221E+01
   5    0.949083407874893581E+01
   6    0.227653966843160660E+01
   7    0.969658173234343224E+00
   8    0.179241327792811678E+01
   9   -0.154374496050639065E+01

MAP Parameters
Dim No.        Parameter
   1    0.112527823714569220E+01
   2   -0.906004739198857045E+00
   3   -0.177917373569491577E+01
   4   -0.866007206567375221E+01
   5    0.949083407874893581E+01
   6    0.227653966843160660E+01
   7    0.969658173234343224E+00
   8    0.179241327792811678E+01
   9   -0.154374496050639065E+01
