    0.229003675682081104E-01    0.158030976749288499E+01    0.168366736730991527E-01    0.373889273596123822E-04   -0.651343450052653505E+01    0.744863935225150264E+01   -0.114166624404815065E+01   -0.328013575915730993E+01    0.170673304553394334E+01   -0.809339463486360433E+00   -0.778912961957159311E+01    0.527852911014750070E+01    0.773262568549194285E+00   -0.719920970349165401E+01    0.206898672210044232E+01   -0.565282825988934645E+00   -0.588480175955885088E+01    0.683329934312790677E+01   -0.109378479211585722E+01   -0.454977832709366226E+01    0.120237953907482220E+01   -0.490278971808742581E+00   -0.522607764959513588E+04
    0.615671550122589770E-02    0.140625144698484172E+01    0.197918430047938632E-01    0.465457791739385342E-04   -0.807424175165744273E+01    0.782056719868536643E+01   -0.755614998687479389E+00   -0.235100977776129749E+01    0.144640689829867264E+01   -0.173543678332354312E+01   -0.817772484778003594E+01    0.454243001045922412E+01   -0.122064438737921965E+01   -0.677479880235299081E+01    0.156635442887996668E+01   -0.775372599237859728E+00   -0.610949836041338745E+01    0.953454515621431042E+01   -0.136524232332129625E+00   -0.549000491058109041E+01    0.128357866618583127E+01   -0.928269359826476403E+00   -0.522553954589140812E+04
    0.141019109720707005E-01    0.136617125388034522E+01    0.189820488643051566E-01    0.421372773584497380E-04   -0.810624977117291401E+01    0.660152876502984931E+01   -0.777163312057885580E+00   -0.225583149264321126E+01    0.200274829555644684E+01   -0.171726090025194900E+00   -0.904359514519191521E+01    0.527743580378168353E+01    0.147836440711791450E+01   -0.562014772074280078E+01    0.180968821477225594E+01   -0.100090941558841662E+01   -0.594926842953929480E+01    0.693864698280735581E+01   -0.858258849327457884E+00   -0.240948401700617154E+01    0.120813273394989285E+01   -0.135181728445202776E+01   -0.522459480815416646E+04
    0.196578229840324720E-01    0.137681444667786046E+01    0.161463167883129227E-01    0.411977810628826098E-04   -0.743972984009476423E+01    0.564906241443274038E+01   -0.611911666621744565E+00   -0.176087688531350217E+01    0.210065486526807321E+01   -0.714328395213576384E+00   -0.826338858642455065E+01    0.437634572573956060E+01    0.125504251933658217E+00   -0.762256341448120622E+01    0.282405712894354988E+01   -0.995014419752765056E+00   -0.596384039364572782E+01    0.799854815596594904E+01   -0.606595316965316211E+00   -0.571103260271470958E+01    0.122321380777619804E+01   -0.514481010670134520E+00   -0.522407109328657225E+04
    0.210688181389394637E-01    0.137515149873164511E+01    0.162431479030341261E-01    0.401755565180729926E-04   -0.671110983507790948E+01    0.987046304680506559E+01   -0.591478223757894828E+00   -0.166862228836313342E+01    0.162843256916060586E+01   -0.115176258890565908E+01   -0.718574123633503703E+01    0.712312336388008749E+01   -0.646282099498922680E+00   -0.802723970445028456E+01    0.191579252982470205E+01   -0.274279518877408535E+00   -0.579215657800467465E+01    0.540164741998653053E+01   -0.149321289247169298E+01   -0.553548847692738022E+01    0.110475001962524999E+01   -0.995279884579378660E-01   -0.522275493771245419E+04
    0.178132897739485228E-01    0.147160004833626101E+01    0.192319853726921862E-01    0.378615644341675996E-04   -0.825582032310562219E+01    0.103664596227959542E+02   -0.912871733720828082E+00   -0.380872726597507150E+01    0.185692913265578641E+01    0.418762750470806022E+00   -0.892348580110280487E+01    0.610375436166023722E+01    0.290487582894601726E+01   -0.585875297585448873E+01    0.141379819757428216E+01   -0.103395152950454694E+01   -0.595965117213571904E+01    0.892643135728402726E+01   -0.780886973767118242E+00   -0.178652399870672340E+01    0.123575898284637287E+01   -0.776886620347517542E+00   -0.522271134001915925E+04
    0.215914237654309428E-01    0.142618604238240754E+01    0.217844959105551184E-01    0.335020172296727993E-04   -0.600797545217528395E+01    0.909016205682930689E+01   -0.100117228607160769E+01   -0.132278224304296010E+01    0.122064039943071734E+01   -0.898394065462648772E+00   -0.703641880700739719E+01    0.673216544830775554E+01   -0.537826278877636454E+00   -0.619257042365902244E+01    0.138706154913362889E+01   -0.587401549456685990E+00   -0.577820678162444690E+01    0.595091877283022974E+01   -0.136078858021135662E+01   -0.353235000633726415E+01    0.112070282625833029E+01    0.140561734462722132E+00   -0.522267501836809424E+04
    0.127630436522244237E-01    0.149202669307363678E+01    0.206220054135830035E-01    0.388369321543076868E-04   -0.809848670962223949E+01    0.639789613304595228E+01   -0.348352349067179823E+00   -0.217498010214427406E+01    0.257208780575249030E+01   -0.181532014159283683E+01   -0.801197446246463763E+01    0.728285814357874361E+01   -0.620164406317268213E+00   -0.472445295396827447E+01    0.184965044874817641E+01   -0.100295862460584462E+01   -0.597727755227732604E+01    0.536012083656608596E+01   -0.871755212520999301E+00   -0.362936948879028787E+01    0.118206737449109900E+01   -0.101164615244156542E+01   -0.522240009190389719E+04
    0.137639351866361975E-01    0.131096604886150092E+01    0.221475025800036071E-01    0.385026922142841819E-04   -0.846041923413038965E+01    0.833636110625988636E+01    0.216138527185212315E+00   -0.222879435290448669E+01    0.270363201760564298E+01   -0.102734411363128419E+01   -0.788260328137663713E+01    0.758034293604592602E+01    0.138276741541757886E+01   -0.597278880677104862E+01    0.159884194445013383E+01   -0.100595559130638090E+01   -0.583942267845541174E+01    0.527988752124165917E+01   -0.120827164094712125E+01   -0.377457652096322605E+01    0.114882702014725857E+01   -0.685381417977730667E+00   -0.522166302422664830E+04
    0.172782872556656274E-01    0.157656930805939899E+01    0.203170306579464888E-01    0.369710735813220544E-04   -0.848243065795541540E+01    0.718562960520668526E+01   -0.968816428816118513E+00   -0.381774271462742387E+01    0.291717006502943921E+01   -0.148493011553936460E+00   -0.811478256190397040E+01    0.865817651386105069E+01    0.892113617841829853E+00   -0.495194067064062171E+01    0.213746646543435759E+01   -0.107014958058748766E+01   -0.590119874391567478E+01    0.738775164639968285E+01   -0.732252665918848855E+00   -0.446961664197705666E+01    0.116766769111033009E+01   -0.102659816989018737E+01   -0.522149174036761178E+04
