Nested Sampling Global Log-Evidence           :   -0.260959278845103945E+05  +/-    0.227165001690370821E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.260959278845103945E+05 +/-    0.227165001690370821E+00
Local Log-Evidence   -0.260959278845103945E+05 +/-    0.227165001690370821E+00

Dim No.       Mean        Sigma
   1    0.112577619412191754E+01    0.221829816993308199E-02
   2   -0.675168970180423544E+00    0.110316905320384462E+00
   3   -0.274801376024863719E+01    0.124696533737852810E+01
   4   -0.508835204469097935E+01    0.388135040024630062E+00
   5    0.102123156584595964E+02    0.276807043384209228E+01
   6   -0.148319352408170779E+01    0.157606772824460228E+01
   7   -0.407872202947647722E+01    0.341586839047849677E+01
   8    0.860948484847225082E+00    0.115384148334414099E+00
   9   -0.563284941459628485E+00    0.646012671079274958E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.112473748725931610E+01
   2   -0.633069317086644823E+00
   3   -0.414038486948805851E+01
   4   -0.476412485945146624E+01
   5    0.105634039972971259E+02
   6   -0.384309169792404415E+01
   7   -0.348023119251829893E+01
   8    0.816430541307987312E+00
   9   -0.803274465839382112E+00

MAP Parameters
Dim No.        Parameter
   1    0.112473748725931610E+01
   2   -0.633069317086644823E+00
   3   -0.414038486948805851E+01
   4   -0.476412485945146624E+01
   5    0.105634039972971259E+02
   6   -0.384309169792404415E+01
   7   -0.348023119251829893E+01
   8    0.816430541307987312E+00
   9   -0.803274465839382112E+00
