    0.144219148159027100E+02    0.137501955032348633E+01    0.756422758102416992E+01    0.478374242782592773E+01    0.644204899668693542E+01    0.245044404268265126E+00   -0.928313387930393219E+01    0.273279112577438354E+01   -0.173673339188098907E+01   -0.111379048905194797E+15   -0.570378062280500497E+01    1
    0.158719456195831299E+02    0.322802186012268066E+00    0.573051154613494873E+01    0.470272451639175415E+01    0.326972269713878605E+01   -0.266082375645637548E+01   -0.744271369278430939E+01    0.239526069164276123E+01   -0.450054794549942017E+00   -0.111379048905194797E+15   -0.570711395613835482E+01    1
    0.131967115402221680E+02    0.155799293518066406E+01    0.984141111373901367E+01    0.225948691368103027E+01    0.147763330608606331E+02    0.151794537901878357E+01   -0.629913400113582611E+01    0.273441046476364136E+01   -0.211187452077865601E+00   -0.111379048905194797E+15   -0.571044728947168334E+01    1
    0.211694240570068359E+01    0.531921744346618652E+00    0.284486413002014160E+01    0.186329871416091919E+01    0.917313463985919952E+01    0.221867151856422407E+01   -0.860294781029224431E+01    0.249697023630142212E+01    0.724541395902633667E-01   -0.111379048905194797E+15   -0.571378062280501098E+01    1
    0.154268372058868408E+02    0.683577179908752441E+00    0.514400541782379150E+01   -0.159938573837280273E+01    0.915488893687724925E+01   -0.124196891188621539E+01   -0.297113995552063059E+01    0.255894178152084351E+01   -0.162735062837600708E+01   -0.111379048905194797E+15   -0.571711395613834394E+01    1
    0.491646766662597656E+01    0.190964555740356445E+01    0.675824940204620361E+01    0.399589627981185913E+01    0.267998465001583064E+01   -0.173674440383911133E+01   -0.513189607858657837E+01    0.335584306716918945E+01   -0.165283992886543274E+00   -0.111379048905194797E+15   -0.572044728947168135E+01    1
    0.142032086849212646E+02    0.976970314979553223E+00    0.135736465454101562E+01    0.392838686704635620E+01    0.405081214904785192E+01    0.561736631393432440E+00   -0.703538398742675852E+01    0.311083722114562988E+01   -0.122221516072750092E+01   -0.111379048905194797E+15   -0.572378062280502586E+01    1
    0.159706926345825195E+02    0.878373622894287109E+00    0.824073851108551025E+01    0.316089689731597900E+00    0.316615181863307926E+01   -0.171250238418579093E+01    0.228973090648647570E-01    0.500376939773559570E+00   -0.132180075347423553E+01   -0.111379048905194797E+15   -0.572711395613835883E+01    1
    0.106521689891815186E+02    0.870816707611083984E-01    0.609173476696014404E+01    0.853869915008544922E+00    0.615861614942550606E+01    0.234622631072998100E+01   -0.366083062887191790E+01    0.297545933723449707E+01   -0.357698962092399597E+00   -0.111379048905194797E+15   -0.573044728947169002E+01    1
    0.236062526702880859E+01    0.133036303520202637E+01    0.271117985248565674E+01   -0.201337575912475586E+01    0.651904481351375509E+01   -0.280792548656463659E+01   -0.785184972882270849E+01    0.239519721269607544E+01   -0.429464146494865417E+00   -0.111379048905194797E+15   -0.573378062280501766E+01    1
