Nested Sampling Global Log-Evidence           :   -0.121463895861946949E+05  +/-    0.372801896804461019E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.121463895861946949E+05 +/-    0.372801896804461019E+00
Local Log-Evidence   -0.121463895861946949E+05 +/-    0.372801896804461019E+00

Dim No.       Mean        Sigma
   1    0.253457341566120471E-02    0.180417771426362493E-02
   2    0.392069299874407955E-02    0.269942271582128022E-02
   3    0.916874337496662362E+00    0.903545610768805192E-02
   4    0.101895499280750372E-04    0.537945792786789311E-05
   5   -0.600241652196779807E+01    0.214871965086755240E+00
   6    0.106751591882207872E+02    0.239043040305675136E+01
   7    0.848050820944769468E+00    0.405703479038286519E+00
   8   -0.550180733053411863E+01    0.269130813073572872E+01
   9    0.115426565878221821E+01    0.603475137011658391E-01
  10   -0.296489633056505608E+00    0.531201077360702101E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.400239858612519938E-03
   2    0.409723052615519438E-02
   3    0.916308689239747509E+00
   4    0.138491120658057123E-04
   5   -0.631647462827581574E+01
   6    0.101229776184585383E+02
   7    0.167515825094401016E+01
   8   -0.559224730665296654E+01
   9    0.121312269759863867E+01
  10    0.455886955914406755E+00

MAP Parameters
Dim No.        Parameter
   1    0.400239858612519938E-03
   2    0.409723052615519438E-02
   3    0.916308689239747509E+00
   4    0.138491120658057123E-04
   5   -0.631647462827581574E+01
   6    0.101229776184585383E+02
   7    0.167515825094401016E+01
   8   -0.559224730665296654E+01
   9    0.121312269759863867E+01
  10    0.455886955914406755E+00
