

    0.923214604734992226E-03    0.159196235672704661E+05    0.204869333690572197E+00    0.197613784143193319E-01    0.167018071416414587E+00    0.847807219067237550E-01    0.189872865734906804E+00    0.123638947687793526E-03   -0.326776002284956935E+01    0.342270793744595014E+01   -0.162527930864369230E+01   -0.152979032221386113E+01    0.104377350012051373E+01   -0.623955305499220625E+00   -0.862727539757261574E+01    0.686520924822688361E+01    0.275305879453544211E+01   -0.325513479890945323E+01    0.207005747493541792E+01    0.161759211515458468E+00
    0.915240076755710185E-03    0.159196216871122106E+05    0.202349141127812077E+00    0.214005511158848610E-01    0.151883673405697001E+00    0.859857320041891304E-01    0.190873820961380086E+00    0.122234883772780553E-03   -0.322907895232573150E+01    0.338753510207401476E+01   -0.160648902484691591E+01   -0.125495898464691358E+01    0.102151904467917776E+01   -0.598809463780420881E+00   -0.875485705084610011E+01    0.691308784684409527E+01    0.271761685414273835E+01   -0.345082407399528357E+01    0.210455342129334966E+01    0.156881329590246033E+00
    0.927907812652180308E-03    0.159195749643865620E+05    0.201895707918564260E+00    0.205025343814517549E-01    0.160819993012343287E+00    0.853088575526358001E-01    0.192613437788974717E+00    0.122636245790344291E-03   -0.321835284581123293E+01    0.339512557688284433E+01   -0.162619036332453315E+01   -0.141514735167230832E+01    0.101299023018207035E+01   -0.597065446782472975E+00   -0.867673762575733321E+01    0.690293291253668961E+01    0.273658102630835121E+01   -0.330972612187191384E+01    0.208240409904819401E+01    0.163251909508016269E+00
    0.928051086470222525E-03    0.159195554248307126E+05    0.207979289440730630E+00    0.182567630305550260E-01    0.166412441743307132E+00    0.821761883415752792E-01    0.190997256780422064E+00    0.124714294290456424E-03   -0.338013525939847259E+01    0.344981191560427014E+01   -0.161255733290788239E+01   -0.171619174094213101E+01    0.109884804534111913E+01   -0.652981382195544136E+00   -0.852110141670654997E+01    0.682935696368620260E+01    0.276230705098724361E+01   -0.326491485351863364E+01    0.206018732420827311E+01    0.150201224749042517E+00
    0.932936766459201974E-03    0.159195256927759292E+05    0.202727645508120224E+00    0.193655282691618073E-01    0.174982473273034317E+00    0.811106528255977205E-01    0.193867304049077011E+00    0.125616146876226078E-03   -0.335255834028848465E+01    0.342977876819802496E+01   -0.162141746133374132E+01   -0.152051310623927094E+01    0.110383649277933338E+01   -0.599899781918808994E+00   -0.863333677872472904E+01    0.688474410607431953E+01    0.272253008137652319E+01   -0.327329291865121341E+01    0.207340054581868305E+01    0.152044287118041854E+00
    0.946343618723601964E-03    0.159194779253821016E+05    0.204425378290581994E+00    0.192083238360099828E-01    0.181739478754408434E+00    0.817303660335130244E-01    0.193323668554600342E+00    0.124626800676614659E-03   -0.332196727579735551E+01    0.341443808881396560E+01   -0.164130768467118471E+01   -0.154526917312919032E+01    0.107557329185051720E+01   -0.610582540329116075E+00   -0.856258351814696717E+01    0.690805054605857460E+01    0.270341640382141257E+01   -0.317985007788643426E+01    0.205116405493388765E+01    0.150619435187088424E+00
    0.938436076574396629E-03    0.159194754766029691E+05    0.201886790644983244E+00    0.213827739687444257E-01    0.176428908042853827E+00    0.850265644109685498E-01    0.188511672833195892E+00    0.124486315472872042E-03   -0.321588612755191328E+01    0.337711493031673760E+01   -0.163992743211218128E+01   -0.124183401814739369E+01    0.102591428889008185E+01   -0.588141950623995768E+00   -0.870995631619980060E+01    0.692403942887799762E+01    0.269126041139690297E+01   -0.327650243868541846E+01    0.207721167402158269E+01    0.165434213689012122E+00
    0.939101062672211733E-03    0.159194548291136907E+05    0.204298594706323638E+00    0.215378624753980383E-01    0.149221621291351414E+00    0.852057037364144093E-01    0.188498564932156470E+00    0.123616914682219320E-03   -0.325337806058782242E+01    0.338837903603492041E+01   -0.159505132747704836E+01   -0.109504198537969799E+01    0.102297843493287344E+01   -0.584692468520443764E+00   -0.883478587506832724E+01    0.685188768036723861E+01    0.273463991411195906E+01   -0.369077306466228716E+01    0.215679816578141459E+01    0.159131874850262811E+00
    0.933094447463373952E-03    0.159194484316960752E+05    0.206130708688952030E+00    0.193469585682429120E-01    0.148466746099436359E+00    0.878094783353737390E-01    0.189557252089552430E+00    0.121454908109840343E-03   -0.322825522226240569E+01    0.341584752582075435E+01   -0.160803859365437196E+01   -0.145536706906879409E+01    0.999666920887051225E+00   -0.626903825774688839E+00   -0.864647657639682521E+01    0.681212386559534178E+01    0.273945270176411348E+01   -0.341488165466914850E+01    0.209549029566609679E+01    0.151750405918485320E+00
    0.945959322311822320E-03    0.159194018146411072E+05    0.200672860604211356E+00    0.198254087385148978E-01    0.161198513246478353E+00    0.864927009699981431E-01    0.193884241335692903E+00    0.121768990401308969E-03   -0.320676884243177529E+01    0.343151787266865549E+01   -0.163931378023801666E+01   -0.152506063926866631E+01    0.101861464545449243E+01   -0.608539994810457952E+00   -0.864508036661021606E+01    0.691436642462561668E+01    0.271785248877022401E+01   -0.320654341807643029E+01    0.207193191747833527E+01    0.159249449576640778E+00
