Nested Sampling Global Log-Evidence           :   -0.616545966077117828E+04  +/-    0.549059729749632242E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.616545966077117828E+04 +/-    0.549059729749632242E+00
Local Log-Evidence   -0.616545966077117828E+04 +/-    0.549059729749632242E+00

Dim No.       Mean        Sigma
   1    0.126725390642143516E+02    0.000000000000000000E+00
   2    0.300437781947739624E+00    0.000000000000000000E+00
   3    0.157038308873177956E+01    0.000000000000000000E+00
   4    0.694503825616187731E+00    0.000000000000000000E+00
   5    0.654759122888288747E+00    0.000000000000000000E+00
   6    0.370435933463367298E-01    0.000000000000000000E+00
   7    0.913746347165229267E+01    0.000000000000000000E+00
   8   -0.331617461473742203E+01    0.000000000000000000E+00
   9   -0.144001241456625628E+01    0.000000000000000000E+00
  10    0.558027265851939958E+00    0.000000000000000000E+00
  11    0.226846890981974081E+00    0.000000000000000000E+00
  12    0.783801004533097299E-03    0.000000000000000000E+00
  13    0.115544154613248864E+02    0.000000000000000000E+00
  14   -0.348460068416401025E+01    0.000000000000000000E+00
  15    0.143768157274122821E+01    0.000000000000000000E+00
  16    0.158337543483268428E+01    0.000000000000000000E+00
  17   -0.138851334659674963E+01    0.000000000000000000E+00
  18    0.911363019760871916E-04    0.000000000000000000E+00
  19    0.734900651411565509E+01    0.000000000000000000E+00
  20    0.151462772783609445E+01    0.000000000000000000E+00
  21    0.999996457538998129E+00    0.000000000000000000E+00
  22    0.529245747225327579E+00    0.000000000000000000E+00
  23   -0.160987295541643149E+01    0.000000000000000000E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.126725390642143516E+02
   2    0.300437781947739624E+00
   3    0.157038308873177956E+01
   4    0.694503825616187731E+00
   5    0.654759122888288747E+00
   6    0.370435933463367298E-01
   7    0.913746347165229267E+01
   8   -0.331617461473742203E+01
   9   -0.144001241456625628E+01
  10    0.558027265851939958E+00
  11    0.226846890981974081E+00
  12    0.783801004533097299E-03
  13    0.115544154613248864E+02
  14   -0.348460068416401025E+01
  15    0.143768157274122821E+01
  16    0.158337543483268428E+01
  17   -0.138851334659674963E+01
  18    0.911363019760871916E-04
  19    0.734900651411565509E+01
  20    0.151462772783609445E+01
  21    0.999996457538998129E+00
  22    0.529245747225327579E+00
  23   -0.160987295541643149E+01

MAP Parameters
Dim No.        Parameter
   1    0.126725390642143516E+02
   2    0.300437781947739624E+00
   3    0.157038308873177956E+01
   4    0.694503825616187731E+00
   5    0.654759122888288747E+00
   6    0.370435933463367298E-01
   7    0.913746347165229267E+01
   8   -0.331617461473742203E+01
   9   -0.144001241456625628E+01
  10    0.558027265851939958E+00
  11    0.226846890981974081E+00
  12    0.783801004533097299E-03
  13    0.115544154613248864E+02
  14   -0.348460068416401025E+01
  15    0.143768157274122821E+01
  16    0.158337543483268428E+01
  17   -0.138851334659674963E+01
  18    0.911363019760871916E-04
  19    0.734900651411565509E+01
  20    0.151462772783609445E+01
  21    0.999996457538998129E+00
  22    0.529245747225327579E+00
  23   -0.160987295541643149E+01
