    0.122482581545529889E+02    0.164066993610193612E+00    0.123331056124707250E+01    0.829645910156318944E+00    0.992619518333010098E+00    0.284302230729726879E-01    0.987139583249186181E+01   -0.101692300714308859E+01   -0.178655901401393846E+01    0.709146270739102969E+00   -0.318467296557306323E+00    0.374130561511869112E-02    0.933516277033345077E+01   -0.170518837004747681E+00    0.235818041343038409E+00    0.119779796432388252E+01   -0.861198866556854070E+00   -0.274537472488070744E+05
    0.123236005334947833E+02    0.406960748394132876E-01    0.170964325876218703E+01    0.799085872664903385E+00    0.744690778735442205E+00    0.614201328536170613E-01    0.703619005445530465E+01   -0.316726294302304501E+01   -0.262815800486857354E+01    0.545949312865527836E+00   -0.134040534741037409E+01    0.161459671884346262E-01    0.514102411223674682E+01   -0.336457628800181840E+01   -0.146316278205100980E+01    0.984640125294311552E+00   -0.973854176677402372E+00   -0.274532266762660111E+05
    0.124045669696954057E+02    0.479962857208908883E-01    0.136785518384547244E+01    0.702869830530502671E+00    0.117115122522583581E+01    0.958028156655663793E-01    0.139756592620122717E+02   -0.721479048194797024E+00    0.129100896194979509E+01    0.529405772405200037E+00   -0.840955386412568173E+00    0.103925258012273480E-01    0.413828447010060874E+01   -0.247947285358259695E+01   -0.277478010924062524E+01    0.887740483773839184E+00   -0.236191312025207489E+00   -0.274525907457344292E+05
    0.125538093684264283E+02    0.151868655012546622E+00    0.675525538516892898E+00    0.724873986703780782E+00    0.739202516045100122E+00    0.343725880466454331E-01    0.480070664814015924E+01   -0.312460910259595304E+01   -0.324795467171414654E+01    0.618713901408395883E+00   -0.811072175911161319E+00    0.832920213101139006E-02    0.982843213420782469E+01   -0.373963223314303761E+01   -0.171554351425164020E+01    0.116799509767690490E+01   -0.908692344835139387E+00   -0.274522587522334907E+05
    0.126757835926114684E+02    0.840518213649012608E-01    0.113331310310994438E+01    0.951106432677799374E+00    0.408103555537016327E+00    0.268725376497576385E-01    0.113843744599132073E+02   -0.260358206466029651E+01    0.123656289438038147E+01    0.660578823671752469E+00   -0.103776389245666678E+00    0.813835536257042844E-02    0.140100384366574531E+02   -0.280641474652749068E+01   -0.295649327254373162E+01    0.117452361700032615E+01    0.217026768219997335E+00   -0.274519973912358146E+05
    0.126191892274569675E+02    0.367195102540494728E-01    0.339607470782209014E-01    0.954547626719859155E+00    0.471101975572120302E+00    0.241275721124386798E-01    0.984059029540403785E+01   -0.124642497962975751E+01   -0.507597266145307202E+00    0.609767909759259208E+00   -0.907535463645929297E+00    0.113967052566917512E-01    0.141951774050264135E+02   -0.262525815764989856E+01   -0.241750605840222388E+01    0.115924805950921916E+01   -0.153522882521067960E+01   -0.274515287452582561E+05
    0.124816432038430438E+02    0.125801433777960742E+00    0.134257017057700323E+00    0.723555572911407152E+00    0.996811263378886703E+00    0.557440922573763792E-01    0.144837821673177487E+02   -0.199300263241602349E+01   -0.331179511845790753E+00    0.699723430396171353E+00   -0.147738957054580777E+01    0.119843493454899457E-01    0.968433922329132102E+01   -0.362183983230203976E+01    0.120260577604650365E+01    0.107397448518268135E+01   -0.585666365673992440E+00   -0.274514639380957015E+05
    0.124415203761049753E+02    0.118185970598832027E+00    0.132147902461362565E+01    0.883922345823946687E+00    0.809273620552971806E+00    0.217318817531085492E-01    0.115587213074603916E+02   -0.140271137563260151E+00    0.186426277902690618E+01    0.649658927214640580E+00   -0.458958996830410193E+00    0.130240606549389126E-01    0.994895631065655550E+01   -0.308687432696452380E+01    0.137117358759680119E+01    0.110227740050342016E+01    0.347251746081350010E+00   -0.274513744090025029E+05
    0.126399293450466850E+02    0.104246091436367400E+00    0.146518939131202397E+01    0.705455627768220239E+00    0.787290650388494773E+00    0.386088127780679427E-01    0.115085098223410682E+02   -0.253429019287780033E+01   -0.747029576484544933E+00    0.760964891505202856E+00   -0.385712355941556062E+00    0.392953983471854354E-02    0.138309875842075947E+02   -0.385478869241862210E+01    0.191795846699702732E+01    0.127078053796884483E+01   -0.143076477312898120E+01   -0.274510416131273814E+05
    0.124665188931264090E+02    0.111568345155904761E+00    0.850150197849570244E+00    0.794516253217201429E+00    0.892280455632043612E+00    0.699867777247329126E-01    0.903402595029030664E+01   -0.341280457915899849E+01   -0.151461449458266006E+00    0.668639099793237102E+00   -0.488042216915171023E+00    0.940377268024274009E-02    0.997308324495580756E+01   -0.386580511406092109E+01   -0.351205654550837476E+01    0.109721529734145151E+01   -0.122734477845679502E+01   -0.274508988953228181E+05
