    0.295364104021032858E+01    0.108307045322679867E-01    0.168738686617460920E+01    0.155996345439544087E-01    0.164863303444369558E+00   -0.733176331178812024E+01    0.991055756686619027E+01    0.462181033173803435E+00   -0.229442440006095882E+01    0.222506339972323319E+01   -0.133836008919935101E+01   -0.661857170013124829E+00    0.915987307471135637E+01   -0.300423084681698782E+01   -0.122239544689420754E+01    0.619460532925997009E+00   -0.414985893115175752E+00   -0.883382759152540586E+01    0.576506804055301014E+01    0.110492439000448961E+01   -0.242259221425539639E+01    0.102042042149486201E+01   -0.602423853154987476E-01   -0.264848269299577187E+05
    0.291129941801667691E+01    0.349900306892127616E-01    0.181886448050507687E+01    0.922507483411333373E-02    0.225077401037302144E+00   -0.800331070687150614E+01    0.531567867569004271E+01   -0.156468988971847933E+01   -0.604813953472068455E+01    0.205287297604235341E+01   -0.491871822576950057E+00   -0.959137472436234262E+00    0.136416225875457506E+02   -0.693657151305269171E+00   -0.182987498189733699E+01    0.744361142354469707E+00   -0.372416355511351105E+00   -0.850039279613793219E+01    0.100676633678881551E+02   -0.972338984548100971E+00   -0.665516026684623441E+01    0.166821797879979417E+01   -0.158551068824569263E+00   -0.264847827097744812E+05
    0.296003357744095119E+01    0.184321402056379473E-01    0.191876669502905006E+01    0.266712262942948386E-02    0.297551489385899204E+00   -0.744002878917356281E+01    0.112081784965567692E+02   -0.561572517426466966E+00   -0.684138088994112259E+01    0.204995541680740700E+01   -0.440137677432752117E+00   -0.945186220409558686E+00    0.122310837249430158E+02   -0.214086919961456346E+01    0.669009615387842871E+00    0.758915995842256663E+00   -0.573069465183123850E+00   -0.747802581331449545E+01    0.115149243767446379E+02    0.245847713201570173E+00   -0.344326220390037285E+01    0.961099475531282832E+00   -0.137898234383373453E+00   -0.264846293275740136E+05
    0.295478745043655433E+01    0.410742735851965177E-01    0.640746104707114017E+00    0.125843590346317868E-01    0.824253233202852306E-02   -0.749170109229381964E+01    0.936690399086745273E+01    0.592894227530414319E+00   -0.775895828341746796E+01    0.115595175601653799E+01   -0.137021408248867749E+01   -0.888682682492408560E+00    0.132393887375144743E+02   -0.137626034486708493E+01   -0.300004139752537924E+00    0.712866206012522374E+00   -0.257148215684453563E+00   -0.796606984572825461E+01    0.683608258525731749E+01   -0.198339532899628290E+01   -0.166191831009816937E+00    0.135444845648931644E+01   -0.130128159297405466E+01   -0.264844119207030017E+05
    0.290501508992675284E+01    0.920728675302553284E-02    0.420099042962604752E-01    0.137531721308897393E-01    0.309933423494801630E+00   -0.791021674894809124E+01    0.920585894017879625E+01   -0.227428634673669094E+01   -0.474453514899516726E+01    0.113668216194606408E+01    0.453425752241193525E+00   -0.630814889017555558E+00    0.969317214966250518E+01   -0.158021399360732939E+01   -0.718317606538743370E+01    0.593630357847724888E+00   -0.140015085166377595E+01   -0.783084410027421907E+01    0.807282978573014809E+01    0.193244329240621848E+01   -0.292998282269998178E+01    0.657634314192770519E+00   -0.119079086397282752E+01   -0.264843760213319219E+05
    0.291270097709691722E+01    0.404256586423317604E-01    0.131097758134966957E+01    0.181129362092475876E-01    0.784312573591623013E-01   -0.508713392871801506E+01    0.120157480195921345E+02   -0.790406797775152103E+00   -0.378189033452334389E+01    0.963653158041385849E+00   -0.407307242836896233E+00   -0.846727773773466197E+00    0.850648523087063602E+01   -0.801930557473072181E+00   -0.756666337518787113E+01    0.663747931093664478E+00   -0.125166654625714857E+01   -0.928023816668477153E+01    0.985806789654966309E+01    0.210650909082256277E+01   -0.233966411964528920E+01    0.107335983515477573E+01   -0.646612947553001360E+00   -0.264840141961415502E+05
    0.292648882437158298E+01    0.484004587116552767E-01    0.100824871079701750E+01    0.611558461717119899E-02    0.163077667393705966E+00   -0.795449118519943354E+01    0.145414748578007185E+02    0.168673269625498357E+01   -0.421095493300716228E+01    0.163805703664511593E+01   -0.703736805594324721E+00   -0.885195845197877418E+00    0.113893110920475102E+02   -0.785218433437975261E+00   -0.381540755016847655E+01    0.679073978187192506E+00   -0.121762753745281360E+01   -0.944750826877263528E+01    0.112421643971339051E+02   -0.228205434371520122E+01   -0.668656135212836222E+01    0.110155972902332566E+01   -0.512058503409414278E+00   -0.264839765298649763E+05
    0.296933401204304781E+01    0.229876140712710654E-01    0.942105687904650768E+00    0.116648920701953249E-01    0.688989335764208510E-01   -0.518860991936759586E+01    0.846984639247985172E+01    0.906153979361532969E+00   -0.598344408164848396E+01    0.117427711968304682E+01   -0.749118320179608776E+00   -0.898306517097633872E+00    0.958481530076088895E+01   -0.205646916429870874E+01   -0.686156677464996356E+01    0.721444244022670045E+00    0.461966634636176376E+00   -0.869346101971891194E+01    0.907987114105196369E+01    0.116583358643810975E+01    0.115308218667400553E+01    0.138776990849815141E+01   -0.505167911865103125E+00   -0.264838437588513079E+05
    0.298053886389442368E+01    0.241342489659229775E-02    0.127238214869202304E+01    0.927001495465321415E-02    0.183183991699958498E+00   -0.640237416103229950E+01    0.127636836867064574E+02   -0.120843343027741135E-01   -0.758106525523220753E+01    0.185189630178186126E+01   -0.378138251377519108E+00   -0.699573130611744531E+00    0.109641398122010791E+02   -0.232500329665442385E+01    0.147005523608129707E+01    0.625221178638257657E+00   -0.483801096223905880E-01   -0.867834679011283150E+01    0.553498528795056366E+01   -0.495976186997665547E+00    0.165442876667235339E+01    0.140378032141700415E+01   -0.857110279306260048E+00   -0.264834925401441178E+05
    0.293059967524565135E+01    0.154176655798975732E-01    0.190776298582038439E+01    0.794485952752447232E-02    0.263733459633215817E+00   -0.774795758537354917E+01    0.325498666156597416E+01   -0.963791623659984165E+00   -0.439019286111227203E+01    0.240734137603717002E+01    0.419876625454522756E+00   -0.873133945505564668E+00    0.909556901216630109E+01   -0.127666167538680009E+01    0.103245150899465266E+01    0.688016579718827237E+00   -0.110097337846723864E+01   -0.837904851129928474E+01    0.849094691167773341E+01   -0.292596567579838407E+01   -0.441966871385269222E+01    0.192845737657351735E+01   -0.105012053039239062E+01   -0.264833923075988059E+05
