Nested Sampling Global Log-Evidence           :   -0.473370120226123618E+04  +/-    0.240160955578532842E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.473370120226123618E+04 +/-    0.240160955578532842E+00
Local Log-Evidence   -0.473370120226123618E+04 +/-    0.240160955578532842E+00

Dim No.       Mean        Sigma
   1    0.364963427272674496E-02    0.205809380864278250E-02
   2   -0.524848955868241074E+01    0.970779524797273363E-01
   3    0.107532499586785253E+02    0.256995853888488801E+01
   4   -0.271314415781948348E+01    0.820713981078019628E+00
   5   -0.407360207142701203E+01    0.341574500894073285E+01
   6    0.102148990782384330E+01    0.334122989110433588E-01
   7   -0.591326698897972292E+00    0.642676112026677182E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.381044876375301886E-02
   2   -0.518724627581933895E+01
   3    0.132534565281403189E+02
   4   -0.313202900157247743E+01
   5   -0.677054386401935027E+01
   6    0.103097259925145446E+01
   7   -0.887369818565066804E+00

MAP Parameters
Dim No.        Parameter
   1    0.381044876375301886E-02
   2   -0.518724627581933895E+01
   3    0.132534565281403189E+02
   4   -0.313202900157247743E+01
   5   -0.677054386401935027E+01
   6    0.103097259925145446E+01
   7   -0.887369818565066804E+00
