

    0.149926791469561633E-98    0.451539802752078540E+05    0.287502550979852112E+00    0.695255958547234876E+00    0.136489111667993535E+01    0.244851883108197721E+00    0.820172673385469508E+00    0.189329944063116516E-03   -0.814989930735580437E+01    0.103666639485718051E+02   -0.249756355102058736E+01   -0.865368976764484543E+01    0.337302072019925037E+01   -0.666110565844616032E+00
    0.381329289176554007E-98    0.451520667312603036E+05    0.829906607965251106E-02    0.739591961480011051E+00    0.146298662821797842E+01    0.185757864815353002E+00    0.100182374034576904E+01    0.276188179089904764E-03   -0.842360584690068137E+01    0.107737361223001678E+02   -0.186750903606941066E+01   -0.855134878344187932E+01    0.341173159310459084E+01   -0.783087458966869709E+00
    0.393647427936810506E-98    0.451519566348767621E+05    0.175733245887235850E+00    0.706943035745320025E+00    0.136789743100078720E+01    0.219418772390411576E+00    0.877155214567502450E+00    0.235296526146623304E-03   -0.819396254884010311E+01    0.103651200399897689E+02   -0.231389371972323099E+01   -0.851203169490000100E+01    0.338855521903085766E+01   -0.778995775349905273E+00
    0.478376985256132094E-98    0.451515202363728313E+05    0.270929008952994932E+00    0.716861286643986739E+00    0.143969011135846814E+01    0.249178774225913224E+00    0.817836496297838722E+00    0.194951091913578972E-03   -0.838813554220746482E+01    0.105141546640862238E+02   -0.192476614061918960E+01   -0.925239224174040054E+01    0.341496101597340562E+01   -0.400914429095007518E+00
    0.180445984797988122E-97    0.451488184897868268E+05    0.174947884435520340E+00    0.736143663190494624E+00    0.146925193642075214E+01    0.229778285256956288E+00    0.882420616698879057E+00    0.217693859117587839E-03   -0.847757193476848236E+01    0.105396491546018893E+02   -0.187179663097028737E+01   -0.907556914693433470E+01    0.345825555224076986E+01   -0.499410638675528151E+00
    0.529645504474020563E-97    0.451466184252719540E+05    0.185286940575464742E+00    0.712733925434522408E+00    0.146507026386918526E+01    0.218991397760790546E+00    0.916982236166303810E+00    0.206968770822536823E-03   -0.828551894105311959E+01    0.110083985727101279E+02   -0.210411839761325403E+01   -0.878316188769241535E+01    0.338296402233115279E+01   -0.588991294711067148E+00
    0.581074938172747072E-97    0.451463865700308015E+05    0.286400321665538915E+00    0.713458157096657941E+00    0.147549799905897738E+01    0.250676953139512659E+00    0.829218898764422674E+00    0.181171085099766525E-03   -0.840911905793513981E+01    0.108364857356237358E+02   -0.183885656999457470E+01   -0.938049593476735843E+01    0.339647599312262738E+01   -0.310720928593260393E+00
    0.107744602519336307E-96    0.451451051204065006E+05    0.157965224431865503E+00    0.731467001053409560E+00    0.143911727038167836E+01    0.226767313317462915E+00    0.886185060222782650E+00    0.232204618145699979E-03   -0.845889496343483671E+01    0.104571053376332408E+02   -0.178652233112799763E+01   -0.897671543382332970E+01    0.341998769014919546E+01   -0.526979877871611713E+00
    0.157981437294020554E-96    0.451442931809675065E+05    0.231425273780866692E-01    0.745653911607145448E+00    0.145906496720064793E+01    0.192455745552436358E+00    0.979525643537146884E+00    0.270994251246288627E-03   -0.845704168559021419E+01    0.105488459741111065E+02   -0.193465406373036042E+01   -0.860541416978128026E+01    0.345861423378383348E+01   -0.779184407194769779E+00
    0.360822733622316747E-96    0.451425948508306174E+05    0.138935279572452275E+00    0.736153299572690489E+00    0.145800999790009977E+01    0.221531998282775006E+00    0.903698812292671572E+00    0.233915161060011477E-03   -0.848154628915594344E+01    0.105304582169596443E+02   -0.179893948666055614E+01   -0.898541432888753278E+01    0.343608931766310022E+01   -0.542716820592195281E+00
