    0.314526328508635089E+01    0.357645926437187263E-02   -0.263078430702545265E+05
    0.317291243482668683E+01    0.324033678643516343E-01   -0.263067633671142394E+05
    0.319324404122529160E+01    0.220946752344883778E-01   -0.263064297300163016E+05
    0.319311832513129668E+01    0.198839194226315338E-01   -0.263057778613314622E+05
    0.318067320546655274E+01    0.268814691880413861E-01   -0.263057588515597599E+05
    0.318225751336825091E+01    0.256131775303618386E-01   -0.263055834591963248E+05
    0.319892525022644847E+01    0.141276689008452642E-01   -0.263055585647171101E+05
    0.318848462221579343E+01    0.221565688932458052E-01   -0.263055091456063165E+05
    0.317372256481405390E+01    0.257625710933511269E-01   -0.263052309524072880E+05
    0.317807826990028275E+01    0.251763139426163761E-01   -0.263051737119131358E+05
    0.318952250894058276E+01    0.201992094580294330E-01   -0.263051585729158760E+05
    0.317771525765826812E+01    0.250480906138118055E-01   -0.263051274836360353E+05
    0.315458312154279374E+01    0.899663189156857043E-02   -0.263050667222915872E+05
    0.316730049579013739E+01    0.228721243463076915E-01   -0.263049504982191102E+05
    0.315207783085115967E+01    0.199881850873918649E-02   -0.263049142418083320E+05
    0.317530513652231994E+01    0.243311563843888884E-01   -0.263049017122157493E+05
    0.316262168142714373E+01    0.188267289807196973E-01   -0.263047941152161293E+05
    0.315986904687679360E+01    0.156814882997342447E-01   -0.263047640346088629E+05
    0.315569576944843888E+01    0.863189314769620929E-02   -0.263046794157005934E+05
    0.316278719673501252E+01    0.183492343806642005E-01   -0.263046772808609385E+05
    0.318319550952126207E+01    0.216293057449755549E-01   -0.263046679360029229E+05
    0.318433161897343453E+01    0.210886193132806578E-01   -0.263046502798158799E+05
    0.317346525399003765E+01    0.225368863646299815E-01   -0.263045071558501731E+05
    0.319762955582655550E+01    0.115554591086911591E-01   -0.263044772957976602E+05
    0.316971712912022063E+01    0.214422439467857745E-01   -0.263044462971935973E+05
    0.315976221961335657E+01    0.135528670584385471E-01   -0.263044219489599927E+05
    0.319944138664902233E+01    0.948235439812324978E-02   -0.263043500172617460E+05
    0.318082116342299681E+01    0.210220053809480750E-01   -0.263043201993630973E+05
    0.317736615512803366E+01    0.216495199072930175E-01   -0.263043111266627930E+05
    0.316429407037395150E+01    0.174077602885725977E-01   -0.263042560643654979E+05
    0.320211534591349078E+01    0.642750538928918771E-02   -0.263042056501911393E+05
    0.318598003800091156E+01    0.184249832532796844E-01   -0.263041621362584847E+05
    0.317675852160860384E+01    0.209727794856569734E-01   -0.263041410864359314E+05
    0.316502132550069248E+01    0.172463630312806038E-01   -0.263041162945151191E+05
    0.315851689794122237E+01    0.958563423908014023E-02   -0.263040601516420029E+05
    0.319580611358716471E+01    0.115978657125938821E-01   -0.263040548209663139E+05
    0.318789635159028162E+01    0.170062284394891690E-01   -0.263040511073595699E+05
    0.316571708911102156E+01    0.171798548461398956E-01   -0.263040052222692757E+05
    0.317430418308025164E+01    0.203634153036350504E-01   -0.263040051689851571E+05
    0.317080763143768651E+01    0.196666798423007216E-01   -0.263039967355819754E+05
    0.315963483353205898E+01    0.108346054938057539E-01   -0.263039928917763609E+05
    0.319662241301598815E+01    0.106881268711088440E-01   -0.263039880450293203E+05
    0.319011293457259049E+01    0.154486266955044110E-01   -0.263039846762897359E+05
    0.319777966840670613E+01    0.960309424730727140E-02   -0.263039595074510398E+05
    0.318222704140269386E+01    0.191267487219453532E-01   -0.263039576962529391E+05
    0.316806869987375439E+01    0.180570247902776433E-01   -0.263038947943528656E+05
    0.316692101859434771E+01    0.173789787642905126E-01   -0.263038888476682623E+05
    0.319874700914027477E+01    0.840822741032432562E-02   -0.263038615816722231E+05
    0.318190268124896125E+01    0.188307452996225658E-01   -0.263038601421947751E+05
    0.315490022422574867E+01    0.126063439498925599E-02   -0.263038460978110706E+05
    0.319176802606584342E+01    0.137968834089716216E-01   -0.263038314418982882E+05
    0.318686236452162852E+01    0.164810523664575236E-01   -0.263037734617531314E+05
    0.316824958498315645E+01    0.174097195317871878E-01   -0.263037456265323126E+05
    0.315737379267640783E+01    0.558816932018130381E-02   -0.263037341553856968E+05
