

    0.283844692438100757E-98    0.530560232260409539E+05    0.301743782369195657E+01    0.661357632221970193E+00
    0.782147131428950147E-98    0.530539893280953111E+05    0.300549138358384527E+01    0.654443020010313070E+00
    0.146444902974410871E-97    0.530527282784459530E+05    0.322351418890651242E+01    0.385888742828762676E+00
    0.188586348975853316E-97    0.530522157983433935E+05    0.301123113922593211E+01    0.655228805598582875E+00
    0.115548224586624673E-96    0.530485836975208294E+05    0.295687361980298657E+01    0.434137246951994293E+00
    0.134160282000894444E-96    0.530482783363586059E+05    0.328438000431139354E+01    0.240300703978455266E+00
    0.175059430916162271E-96    0.530477394890879004E+05    0.296334301578272408E+01    0.537389919319399501E+00
    0.413521209320704504E-96    0.530460136558535669E+05    0.321255129201728717E+01    0.404938817085413127E+00
    0.413879227681852064E-96    0.530460052583761935E+05    0.295785402929249885E+01    0.395988564054320535E+00
    0.507662645509376468E-96    0.530455901058442396E+05    0.297533152483519014E+01    0.156983668949617350E+00
    0.689775933670143623E-96    0.530449703398421625E+05    0.326439995153398277E+01    0.287171020597915938E+00
    0.101124140850447128E-95    0.530441985388527391E+05    0.296946047626333343E+01    0.564921034309694758E+00
    0.104341610556692865E-95    0.530441292294786545E+05    0.315689463441327200E+01    0.511167310281330223E+00
    0.117074448385677514E-95    0.530438922831914024E+05    0.296134932222623437E+01    0.319610751383973213E+00
    0.258560857326035663E-95    0.530423009744293886E+05    0.310005966104753350E+01    0.595050305627603415E+00
    0.390020608347691054E-95    0.530414721707856370E+05    0.295978999919504338E+01    0.370055578646114491E+00
    0.756859696010844470E-95    0.530401395474899909E+05    0.295946175789320209E+01    0.419004641115196141E+00
    0.878469516774538998E-95    0.530398348741958907E+05    0.298530868331364019E+01    0.608548132424442501E+00
    0.123330109539005117E-94    0.530391496706034231E+05    0.302037107150791329E+01    0.642907743698998391E+00
    0.428875387449605800E-94    0.530366504002830916E+05    0.304596301535306102E+01    0.636982136172952962E+00
    0.448095213416651419E-94    0.530365560549460351E+05    0.302469115355161833E+01    0.640655495910271267E+00
    0.156914158849178409E-93    0.530340428317791520E+05    0.302837987658373731E+01    0.638085301980246711E+00
    0.161448348275083177E-93    0.530339791923731100E+05    0.299742884675680354E+01    0.620296380559446803E+00
    0.364829393368202571E-93    0.530323420365818529E+05    0.296736746499140791E+01    0.516722811233150114E+00
    0.130181667258692566E-92    0.530297911975561656E+05    0.296304156748318048E+01    0.376031767942820394E+00
    0.166003617887178306E-91    0.530246932033690609E+05    0.313523385972810864E+01    0.532409910835965783E+00
    0.228693035953433307E-91    0.530240457945676608E+05    0.296681794170123414E+01    0.474878286726196641E+00
    0.247607574113945425E-91    0.530238801989400454E+05    0.300604017718588334E+01    0.615962571733364550E+00
    0.710269939361876982E-91    0.530217659323461776E+05    0.299055960430250334E+01    0.589351479424064961E+00
    0.108666642555627618E-90    0.530209088159400126E+05    0.332570140568821282E+01    0.114885865871545478E+00
    0.126033284450071506E-90    0.530206056269462424E+05    0.302459127644299341E+01    0.622486500153314304E+00
    0.506363457305061951E-90    0.530178175429353068E+05    0.332433223724365234E+01    0.116577863693237305E+00
    0.928885167377925257E-90    0.530165974154370051E+05    0.301557701478642626E+01    0.613891963320149725E+00
    0.109872132102226834E-89    0.530162549143205833E+05    0.326132889802097736E+01    0.275665420303190634E+00
    0.206379786555748259E-89    0.530149874459714119E+05    0.301231063285921818E+01    0.609541322006983854E+00
    0.295205152203513055E-89    0.530142648744039834E+05    0.298300056208344166E+01    0.553364719636063040E+00
    0.346609420429173264E-89    0.530139371517160835E+05    0.296780268029323224E+01    0.405984614826939760E+00
    0.354805306450630437E-89    0.530138837437493348E+05    0.321238946239030021E+01    0.383437110500210843E+00
    0.516408609320270179E-89    0.530131264188343848E+05    0.325461636665731691E+01    0.289388873972723226E+00
    0.988166608289303891E-89    0.530118218461981887E+05    0.299658169919777162E+01    0.584946438462587648E+00
    0.988414139994471685E-89    0.530118146786024154E+05    0.297869148017261010E+01    0.528595802328339137E+00
    0.124026656075526892E-88    0.530113540522879630E+05    0.300927052709298071E+01    0.601959953576076678E+00
    0.255522728186220765E-88    0.530099017559201966E+05    0.311972810947444579E+01    0.543476304179277503E+00
    0.689037602612666648E-88    0.530079111202860222E+05    0.334196920368828598E+01    0.615815244883895635E-01
    0.917712518066378069E-88    0.530073312769488184E+05    0.318735427589017295E+01    0.429081725777884060E+00
    0.116439546741454423E-87    0.530068484640045499E+05    0.332769741019584009E+01    0.100250500893065447E+00
    0.164266796948904913E-87    0.530061535579570191E+05    0.308720388976928772E+01    0.578953035543605998E+00
    0.187402370784486619E-87    0.530058833590823779E+05    0.319430059578416436E+01    0.414546606034927101E+00
    0.824793564883810198E-87    0.530029129421957405E+05    0.313517660873781745E+01    0.515723054918524326E+00
    0.133945238609245219E-86    0.530019365095057074E+05    0.297274921026512251E+01    0.434518363976976185E+00
    0.177390960199162213E-86    0.530013679927148696E+05    0.299796903301239137E+01    0.551906522888860052E-01
    0.527368543606063058E-86    0.529991822390153102E+05    0.307708221902271584E+01    0.581806067840406449E+00
    0.591895975734628783E-86    0.529989447097988013E+05    0.309865353961669543E+01    0.560665182038855181E+00
    0.763700635378553692E-86    0.529984283531899637E+05    0.297276233166267279E+01    0.386895930452723358E+00
    0.872409334050050399E-86    0.529981555208039354E+05    0.327920320995368542E+01    0.220328888476281848E+00
    0.295386005102967258E-85    0.529957096354326059E+05    0.327282505953895031E+01    0.234301689860796608E+00
    0.367649684189452736E-85    0.529952652736724194E+05    0.297475342759286043E+01    0.322931178410320929E+00
    0.866282791444906641E-85    0.529935444452765005E+05    0.299312777553428688E+01    0.106450633507602074E+00
    0.128974556254987870E-84    0.529927418009392422E+05    0.314897698913657909E+01    0.486321241855002195E+00
    0.494434437846472026E-84    0.529900475354466107E+05    0.300827045729888942E+01    0.569732871505910232E+00
    0.646310141664479432E-84    0.529895051389309956E+05    0.329266614242690014E+01    0.180845540447883257E+00
    0.864068683172496537E-84    0.529889177267122723E+05    0.316440151857652818E+01    0.457597123485759150E+00
    0.250949079159026891E-83    0.529867786942863822E+05    0.297681633468423890E+01    0.394529451150269606E+00
    0.620241377014660440E-83    0.529849623102729893E+05    0.327913245783432616E+01    0.211605645307606782E+00
