    0.322020134419402870E+01    0.419281941404858471E-01   -0.834799323173628416E+01   -0.319928928853169782E+05
    0.321225819741318741E+01    0.257351979737710304E-01   -0.576550813190266886E+01   -0.319911088279837786E+05
    0.321157093878621724E+01    0.214648487754713034E-01   -0.733588004618763634E+01   -0.319908143258102064E+05
    0.323193599126769593E+01    0.303026342761108756E-01   -0.840857548198734861E+01   -0.319904243600478949E+05
    0.321275336099844022E+01    0.199333517931538293E-01   -0.885270738829160564E+01   -0.319902696242825114E+05
    0.321742496673137479E+01    0.262566476418884705E-01   -0.754834547790433152E+01   -0.319902607669416248E+05
    0.323637851226019846E+01    0.115681548353919576E-01   -0.454671960208428860E+01   -0.319900870719750528E+05
    0.321861544836103564E+01    0.263320773383692586E-01   -0.650828210787997286E+01   -0.319900686176622949E+05
    0.321681990209398183E+01    0.238277882425664486E-01   -0.671575959448416793E+01   -0.319899424718520495E+05
    0.324494484455198240E+01    0.181791840818340371E-01   -0.554335129566665952E+01   -0.319898492062902806E+05
    0.322108793905813418E+01    0.264676675252595826E-01   -0.533197949509547175E+01   -0.319896746767685690E+05
    0.325827639457807727E+01    0.330544291179362846E-02   -0.951390342857461313E+01   -0.319896378858061616E+05
    0.321984600488839501E+01    0.200887731358389277E-01   -0.454014558349474218E+01   -0.319895906113054152E+05
    0.323718660930009428E+01    0.240382953514918889E-01   -0.887754860556401759E+01   -0.319895088303864577E+05
    0.323850866390941849E+01    0.231545974800801031E-01   -0.799897150235005761E+01   -0.319894892775629378E+05
    0.321507884127286570E+01    0.175647417104727796E-01   -0.972931550348137009E+01   -0.319893228764587184E+05
    0.322796613723706116E+01    0.260242058016964956E-01   -0.845099667501400198E+01   -0.319893211576993890E+05
    0.323832415680304075E+01    0.208128733694961654E-01   -0.534468565280498975E+01   -0.319892707489354470E+05
    0.325703662957482587E+01    0.185079096548012808E-02   -0.566143390257426837E+01   -0.319891203102592262E+05
    0.323291385391170216E+01    0.240788579382087212E-01   -0.733378384446090159E+01   -0.319890701832359628E+05
    0.321033365555231320E+01    0.119186800029982953E-01   -0.507498674208205180E+01   -0.319889514898824200E+05
    0.321709581535471134E+01    0.178764222444111713E-01   -0.975901004873291456E+01   -0.319889229151813888E+05
    0.321597249877755598E+01    0.162472956028827525E-01   -0.659417037948872053E+01   -0.319888873629937007E+05
    0.321845934392280864E+01    0.190713119486238328E-01   -0.611451033606240024E+01   -0.319888057258270601E+05
    0.321388674790552731E+01    0.122238066447019882E-01   -0.615843944756130757E+01   -0.319887676594735458E+05
    0.321377667760201113E+01    0.117366968083941498E-01   -0.603516337930573155E+01   -0.319887038442074445E+05
    0.325482729969587492E+01    0.442608567425569182E-02   -0.979985957091346371E+01   -0.319886712029194859E+05
    0.323629837941350829E+01    0.814248468300311952E-02   -0.458599911284821449E+01   -0.319886709013987966E+05
    0.322261849913338683E+01    0.141780557322182480E-01   -0.451302776421718299E+01   -0.319886691629271008E+05
    0.323587481578743752E+01    0.211732779945007603E-01   -0.746037761079485673E+01   -0.319886649287930741E+05
    0.325049154293404730E+01    0.869924313333545786E-02   -0.618999537550580570E+01   -0.319885455654329016E+05
    0.324104280481130314E+01    0.175135999581688163E-01   -0.680059550735964180E+01   -0.319885296631785568E+05
    0.324006743277457065E+01    0.181303990812850917E-01   -0.741802711229195211E+01   -0.319885053770171398E+05
    0.322534863085087853E+01    0.213882465365850920E-01   -0.942831005799363808E+01   -0.319884550179525359E+05
    0.322026346552581533E+01    0.191953839403282735E-01   -0.545801488059906958E+01   -0.319884218795061424E+05
