

    0.108432191610448143E-98    0.554525291063191835E+05    0.122080252416183832E+02    0.155250991906629249E+00    0.167165987138290895E+00    0.917511586347953823E+00    0.408602037707855303E+00    0.620949799966868227E-03   -0.773244540446268580E+01    0.988432060973121018E+01    0.157472261513009038E+01    0.680268078776722351E+00    0.277697044306195551E+01   -0.168173905481987629E+01   -0.546484160640676730E+01    0.354317516395855137E+01   -0.170398194381555390E+01   -0.989087177578504617E+00    0.536876096491458066E+00   -0.752869398880525953E+00
    0.137935779769384431E-98    0.554520437799244683E+05    0.115948850241041619E+02    0.920245239889208255E+00    0.881475082148842959E+00    0.396425136017036439E+00    0.703368482418154195E+00    0.459965306718563530E-03   -0.705594184431104043E+01    0.115203464992824252E+02    0.167224862307082489E+01   -0.345109215221711896E+00    0.149526745756904855E+01   -0.112778698010136313E+01   -0.817943031181100189E+01    0.110183893580100474E+02   -0.117199096263377278E+01    0.487019350836293441E+00    0.168276994448476080E+01    0.388777060179998912E-01
    0.144442141531393057E-98    0.554519475983046868E+05    0.124827842767575525E+02    0.144245517853099137E+00    0.130636917296784683E+01    0.132702557355048567E+01    0.150829014924855648E+00    0.313061126813060869E-03   -0.628716605090017033E+01    0.963546884014963112E+01   -0.290959286803772299E+01   -0.241685607461237950E+01    0.315761070048256265E+01    0.169173243855961442E+00   -0.509513466962622452E+01    0.567167364610173408E+01   -0.162990127844481769E+01   -0.244762037093915774E+01    0.238389691298751405E+01   -0.932504063850859932E+00
    0.151604487047237273E-98    0.554518468062087559E+05    0.117676101774813517E+02    0.217682920270900387E+00    0.175635968069640525E+01    0.122263531662664970E+01    0.102979230865051496E+01    0.148311555863248270E-04   -0.741355019766899126E+01    0.112316742526975943E+02   -0.385328100387883232E+00   -0.138446919403916224E+01    0.341583389767496648E+01   -0.656835157418009796E+00   -0.603210860048356245E+01    0.390591967058760581E+01   -0.166819904967536292E+00    0.657978228046978586E+00    0.236029056760461531E+01   -0.172170489299952378E+01
    0.158365870493715831E-98    0.554517555403659499E+05    0.114545647131293755E+02    0.571374841105266262E+00    0.746116913297169670E+00    0.667451981470837397E+00    0.789978024709536014E-01    0.481592482093651003E-03   -0.407867883290884592E+01    0.867676493106764823E+01    0.689156295725049439E+00   -0.148274333979648110E+01    0.186207991650667859E+01   -0.123149021593181218E+01   -0.481371899546597870E+01    0.933421416691759376E+01    0.183708173983178202E+01   -0.721476868341630606E-02    0.100580979455024799E+01   -0.179433096255448232E+01
    0.292051167210137471E-98    0.554505274983159907E+05    0.120506481147366031E+02    0.233157163897310116E+00    0.992462503746838864E+00    0.120890158875434817E+01    0.316501423432147211E+00    0.161090736628320425E-03   -0.709647550660375082E+01    0.369342410338509275E+01   -0.175416220310649384E+01   -0.170539114631382649E+01    0.100698774200885199E+01    0.446274207418637658E-01   -0.790555651493039235E+01    0.146670751307679694E+02   -0.121554860122619224E+01   -0.127824887804786180E+01    0.276287831786333449E+01   -0.105323042256262256E+01
    0.294889177320944360E-98    0.554505041571188485E+05    0.130064079644887443E+02    0.816261556396799537E-01    0.470351709509149118E+00    0.502814140712243396E+00    0.306052862249964586E+00    0.553926595320988302E-03   -0.321653684651567762E+01    0.465460807861069359E+01    0.924851959558669723E+00    0.113254365494424469E+00    0.110877774941744645E+01   -0.355199392011578796E+00   -0.698320193506633480E+01    0.872765878037218279E+01   -0.132484506686396175E+01   -0.245247796718638611E+01    0.164860300044492480E+01   -0.192722704853794302E+01
    0.317337399109808540E-98    0.554503534252334430E+05    0.114701517718507588E+02    0.768171498935273922E+00    0.182623305995432084E+01    0.658372730154920371E+00    0.106989477608095918E+01    0.303329775383324681E-03   -0.639702582209237036E+01    0.929954988191699705E+01   -0.234180662385210248E+01   -0.620422542930409993E+00    0.344879926700621997E+01   -0.450298272332996907E+00   -0.790027405405507643E+01    0.448621881168386416E+01    0.103408837431311751E+01    0.328198243365567244E+00    0.135682473324248520E+01    0.164919389900115565E+00
    0.495330042995593853E-98    0.554494589077623459E+05    0.113599845243514714E+02    0.121317583276285745E+01    0.952172982013549829E+00    0.568438656753439742E+00    0.673345172391863089E+00    0.163931575439707901E-03   -0.993969230756683508E+01    0.569786129890738646E+01    0.145744836399093369E+01   -0.766391458066346676E+00    0.919632747903189274E+00   -0.152354975442351837E+01   -0.488808552249990402E+01    0.968783008302775706E+01   -0.287769168476939319E+01    0.480212937789725736E-01    0.168329009850014089E+01   -0.171335650698290043E+01
    0.724726574022127572E-98    0.554486937674612927E+05    0.117234719394117306E+02    0.511864755539075067E+00    0.625137328693097905E+00    0.792565436326716277E+00    0.491521936254619596E+00    0.561831377012723281E-03   -0.400039079151611077E+01    0.108653338532741905E+02    0.182649466809255046E+01   -0.164841735024066405E+01    0.841585082340268076E+00    0.489591237267750223E+00   -0.826644143989413749E+01    0.695148690386576185E+01    0.326618935075507544E+00   -0.214894695664822821E+01    0.163715010141132211E+01    0.446980187395498163E+00
    0.963317646615821085E-98    0.554481205899331399E+05    0.119351617166428685E+02    0.387600095903073705E+00    0.419319944657850940E+00    0.108978891976445680E+01    0.120451227326233715E+00    0.384493776514087697E-03   -0.909474438321899470E+01    0.457542364170653038E+01    0.227308770907290736E-01   -0.285065671364831896E+01    0.163732320612988214E+01    0.200587802229370116E+00   -0.597141752479574794E+01    0.432916836249298775E+01    0.123904219430445206E+01   -0.250192588975205865E+01    0.922086520957726585E+00   -0.589070107662270637E+00
    0.102126048241257888E-97    0.554479997705293354E+05    0.130537103000988459E+02    0.611302080837714867E+00    0.556581472646538344E+00    0.490135466290801236E+00    0.157771100278910892E-01    0.527537718925381264E-03   -0.362156644630257851E+01    0.115571987791979396E+02   -0.110356670587578498E+01    0.943860923602435786E+00    0.110075227100151252E+01   -0.245307239281230105E+00   -0.737931664186154634E+01    0.103304702800957315E+02    0.107105049546288633E+01    0.237230449912999131E+00    0.193112084317306110E+01   -0.105230473933227087E+01
