

    0.225922217508894109E-06    0.160317183690297443E+05    0.304284119584180279E-01    0.897860644985364331E-01    0.373813306187360914E-03
    0.273549791353190392E-06    0.160311357832536341E+05    0.394248215128182172E-01    0.959214226123646929E-01    0.362675884804078549E-03
    0.128540966141535807E-05    0.160278410850708187E+05    0.375187403317383192E-01    0.948533694423259743E-01    0.364548563858170353E-03
    0.119193774037907824E-05    0.160277920793391077E+05    0.399866932982906181E-01    0.962820402143059750E-01    0.361698875301470714E-03
    0.198541485390701947E-05    0.160265715842377867E+05    0.355343899239030092E-01    0.924940094280957692E-01    0.367774976478051161E-03
    0.367873164557085780E-05    0.160251381039487314E+05    0.355256834438497163E-01    0.928248265000100325E-01    0.367364432578720255E-03
    0.949539454628514255E-04    0.160184364560323083E+05    0.370386874310949521E-01    0.938691203344822478E-01    0.364889947353896904E-03
    0.264235931541214426E-03    0.160161895552429505E+05    0.338646388630677031E-01    0.912024460433229628E-01    0.369050549772461116E-03
    0.410263803313173751E-03    0.160151096392602030E+05    0.264666068017871091E-01    0.864010484792995526E-01    0.377767267620922917E-03
    0.403770110448107113E-03    0.160149415486463040E+05    0.315502586282528780E-01    0.901655005479153338E-01    0.371308289982654957E-03
    0.402536083866969030E-03    0.160147476705268164E+05    0.337946051478339102E-01    0.905614230811247478E-01    0.369527515085898658E-03
    0.598025684621298096E-03    0.160137559726034142E+05    0.302071295049281957E-01    0.881892586980635995E-01    0.373765982076592327E-03
    0.910883257700383737E-03    0.160127144105279585E+05    0.302590937281747435E-01    0.876134151905799408E-01    0.374140464657194034E-03
    0.183364467463895532E-02    0.160111151182298854E+05    0.340392476393078305E-01    0.899937189100358387E-01    0.369547344709191005E-03
    0.221607011269781516E-02    0.160105362586378742E+05    0.340501934347096427E-01    0.904808908296262648E-01    0.369064598307459243E-03
    0.300632727233115897E-02    0.160097262911363796E+05    0.302911307128421979E-01    0.887890821506399641E-01    0.372839651859739499E-03
    0.408493233213783492E-02    0.160089131191268207E+05    0.291927630855167430E-01    0.873693769826175692E-01    0.374687865570573887E-03
    0.431391207167635023E-02    0.160086040391219067E+05    0.350445404972579422E-01    0.914914834233035990E-01    0.367378807462315563E-03
    0.689423909463409042E-02    0.160074663571551555E+05    0.310609320985618803E-01    0.888254049146475766E-01    0.372125266414934336E-03
    0.821606299965598266E-02    0.160069155471722115E+05    0.335663017346745224E-01    0.895801504213384059E-01    0.369837460764142366E-03
    0.114629872339910271E-01    0.160060494827663279E+05    0.280797113048959976E-01    0.878627793609214891E-01    0.374706362604627571E-03
    0.116749354184266518E-01    0.160058128409093952E+05    0.314640472740483346E-01    0.897643329871611884E-01    0.370908690350381387E-03
    0.124043246238666281E-01    0.160054916391096558E+05    0.287054345654957875E-01    0.880040839262681285E-01    0.374143564958284648E-03
    0.128719452467558771E-01    0.160052176291412288E+05    0.337147393621680322E-01    0.898639890126635976E-01    0.369346300325041742E-03
    0.123961708215772678E-01    0.160050929542128324E+05    0.316434665233521414E-01    0.899929432165475218E-01    0.370532744206795929E-03
    0.140138484705505783E-01    0.160046476374189097E+05    0.340702657565430805E-01    0.914537083794236816E-01    0.367680790579662394E-03
    0.138079843188005577E-01    0.160044772354558900E+05    0.343822725494946219E-01    0.899534825622070044E-01    0.368779250810526930E-03
    0.147454113016676370E-01    0.160041458655808656E+05    0.366159270626990607E-01    0.919914128139210502E-01    0.365543801437568944E-03
    0.213747050951887466E-01    0.160032033130172276E+05    0.323595825593846684E-01    0.899253423230570170E-01    0.369972863427228194E-03
    0.264253433886558094E-01    0.160025790824002270E+05    0.338851420202582257E-01    0.907562627419070678E-01    0.368225817988849960E-03
    0.277336350592286424E-01    0.160022824375759719E+05    0.330217120332834679E-01    0.895521594055234682E-01    0.369798175043806936E-03
    0.258101102000573568E-01    0.160022261968864768E+05    0.338606856713052629E-01    0.907824474824928951E-01    0.368187196784357869E-03
    0.285491298654726409E-01    0.160018244765371091E+05    0.375272931125096854E-01    0.923931218108143132E-01    0.364401724969357587E-03
    0.259435983072243380E-01    0.160018158796816206E+05    0.326614793257341413E-01    0.901832983972692126E-01    0.369434282049893072E-03
    0.280705267836090164E-01    0.160014582891392893E+05    0.394567824902681483E-01    0.934614308560482998E-01    0.362189390621032114E-03
    0.324474651815715581E-01    0.160009684848022316E+05    0.338137476252065791E-01    0.904102059670548464E-01    0.368431203496946192E-03
    0.320697891314067826E-01    0.160007919005764033E+05    0.393660779651851256E-01    0.933980569567453567E-01    0.362244225887371914E-03
    0.323754497119251236E-01    0.160005729286319729E+05    0.326550925118108126E-01    0.902216947953639048E-01    0.369294904414198852E-03
    0.325832383574250831E-01    0.160003601334625873E+05    0.371312566303604666E-01    0.922414509406702665E-01    0.364658346675291790E-03
    0.311735188013837622E-01    0.160002485914971476E+05    0.375459065798195990E-01    0.923682109173566968E-01    0.364271528764040795E-03
    0.312353772173310923E-01    0.160000446267780026E+05    0.325092493148446682E-01    0.903524979310406096E-01    0.369226101273587449E-03
    0.297837490222750759E-01    0.159999398036333714E+05    0.385799444006829501E-01    0.925458128211480713E-01    0.363424670011364202E-03
    0.270571881995595592E-01    0.159999318240382563E+05    0.362449420735689587E-01    0.925487290325439221E-01    0.364916312954466013E-03
    0.248382319601503226E-01    0.159999029612984414E+05    0.387060504911377404E-01    0.930362600689775138E-01    0.362908351596483592E-03
    0.233664831833591373E-01    0.159998251241472735E+05    0.394590164979373575E-01    0.933498517960486829E-01    0.362140697204153188E-03
    0.250092049506752886E-01    0.159994892415429968E+05    0.389380015913211586E-01    0.931463643805209018E-01    0.362625332662317931E-03
    0.230138071936996438E-01    0.159994555407560838E+05    0.403884340075578926E-01    0.935155788892099993E-01    0.361362584466169093E-03
    0.228156037013830942E-01    0.159992728401037475E+05    0.391568640361292242E-01    0.938095396008413324E-01    0.361879735630257077E-03
    0.225878151026142962E-01    0.159990929082409893E+05    0.384489545100372004E-01    0.932422421438277443E-01    0.362819517199681205E-03
    0.206662809756367055E-01    0.159990707225857841E+05    0.356150043111229525E-01    0.914377985706486679E-01    0.366217798255083515E-03
    0.318254480932362305E-01    0.159982038647818081E+05    0.384747049585118100E-01    0.929733444744936244E-01    0.362960859254632352E-03
    0.212442374771940959E-01    0.159990122258682204E+05    0.385398398810518003E-01    0.934356923074537438E-01    0.362583221631631648E-03
    0.227415169842744430E-01    0.159988760128382273E+05    0.405475297935187773E-01    0.932788474259214628E-01    0.361417170671589219E-03
    0.319036454337813316E-01    0.159981989566699576E+05    0.387867428420544877E-01    0.930447142513425307E-01    0.362697074825647347E-03
    0.252189149328288717E-01    0.159986692086192506E+05    0.394939757720570647E-01    0.935958548882191987E-01    0.361797759497872219E-03
    0.244715804793311613E-01    0.159987293723026887E+05    0.398498638705325967E-01    0.935027812366533428E-01    0.361656186114098764E-03
    0.274170504506204629E-01    0.159985020670321665E+05    0.366044003279250782E-01    0.917290162223715205E-01    0.365280275242743256E-03
    0.290700323001939660E-01    0.159983849815789472E+05    0.374096729120643109E-01    0.919380075177626960E-01    0.364571196907397671E-03
    0.280843433773346161E-01    0.159984539727385709E+05    0.367033417080857433E-01    0.924712962647891989E-01    0.364560141733208983E-03
    0.260568733050991035E-01    0.159986038340625619E+05    0.357774144017526594E-01    0.917508360447324145E-01    0.365798026856924098E-03


    0.391971975472410819E-02    0.160184772955314911E+05    0.757293867812275229E-01    0.127771504668397151E+00    0.307082030324747242E-03
    0.440906652115870962E-02    0.160181511007730987E+05    0.758106785141609979E-01    0.127801630419578482E+00    0.306961220368929828E-03
    0.485107042803221544E-02    0.160178691188950670E+05    0.750399036620078841E-01    0.127137401828405494E+00    0.308148462151744016E-03
    0.613080505912003745E-02    0.160173099564342938E+05    0.752501441525143533E-01    0.127643862140875419E+00    0.307434614704184565E-03
    0.587846439364112308E-02    0.160173031083475471E+05    0.755155130072894809E-01    0.127859535692002868E+00    0.307028192213892848E-03
    0.641231791837969765E-02    0.160170383487665567E+05    0.747205945957430118E-01    0.127369072823500629E+00    0.308059810054494253E-03
    0.638115206427690082E-02    0.160169571839954606E+05    0.748421726571278367E-01    0.127127747881054520E+00    0.308207597458509544E-03
    0.632318599208710197E-02    0.160168845258277197E+05    0.749847416619497387E-01    0.127284225879477020E+00    0.307942063878094505E-03
    0.653969870200605576E-02    0.160167262809356725E+05    0.748779210156778202E-01    0.127452462035969272E+00    0.307833177898038021E-03
    0.710739094721400157E-02    0.160164688835913475E+05    0.747422768050012842E-01    0.127262729868377722E+00    0.308094338659943318E-03
    0.688663352852055596E-02    0.160164410802164421E+05    0.751774565911707549E-01    0.127478692914251596E+00    0.307565479458153342E-03
    0.928103470682330352E-02    0.160157533897733756E+05    0.745974224864979218E-01    0.127633117446516786E+00    0.307753568978366178E-03
    0.100596029793295037E-01    0.160155013713635562E+05    0.745977364131157339E-01    0.127404377257785306E+00    0.307958079809471472E-03
    0.100711429101009841E-01    0.160154081692762338E+05    0.747174877780251712E-01    0.127200491356774636E+00    0.308068523154774322E-03
    0.108435560726906147E-01    0.160151694665925716E+05    0.744263127830743637E-01    0.127735623431341233E+00    0.307713544511833287E-03
    0.108402644523441019E-01    0.160150791647046917E+05    0.749520770104352141E-01    0.127894694555171440E+00    0.307170889725457970E-03
    0.104273816650310366E-01    0.160150659199998154E+05    0.742111453725467218E-01    0.127253188601882172E+00    0.308340736184241598E-03
    0.100825707631203732E-01    0.160150422647739451E+05    0.745165388752942609E-01    0.127652961317432617E+00    0.307719930708635621E-03
    0.105213557934494637E-01    0.160148661580619173E+05    0.748896281995101304E-01    0.128246838378889172E+00    0.306838990141041618E-03
    0.103683159855930181E-01    0.160148045538921269E+05    0.743590854388541250E-01    0.127431343766681082E+00    0.308030739197802514E-03
    0.100909387139652036E-01    0.160147678783052634E+05    0.744585738017095322E-01    0.127088772638348696E+00    0.308300506507854931E-03
    0.102398699205527507E-01    0.160146476671096898E+05    0.746679158994757730E-01    0.127714158851410575E+00    0.307511381972632347E-03
    0.100765894150521493E-01    0.160145889061442849E+05    0.744247731356287162E-01    0.127563941814172244E+00    0.307829268674887592E-03
    0.964340147391851317E-02    0.160145858789680369E+05    0.749525582363405746E-01    0.128086464405842759E+00    0.306927875244363229E-03
    0.938549579337401643E-02    0.160145491866760440E+05    0.739852888524300673E-01    0.127283676238426624E+00    0.308418668115539320E-03
    0.107425047401979081E-01    0.160141881920231262E+05    0.747844563906501780E-01    0.127875744617652831E+00    0.307219881069411616E-03
    0.103701531347786362E-01    0.160141678359096095E+05    0.748030168865711775E-01    0.128040623021192984E+00    0.307038501974807516E-03
    0.103465816484962989E-01    0.160140814780178534E+05    0.745317678184335419E-01    0.127467851420125233E+00    0.307799195561337400E-03
    0.104415895676162399E-01    0.160139722876496489E+05    0.743343239979858822E-01    0.127839367965441431E+00    0.307554618894117463E-03
    0.108325822916161447E-01    0.160138078552726638E+05    0.737719557165309181E-01    0.127278091819599593E+00    0.308501441923842064E-03
    0.106744556097404155E-01    0.160137463560022916E+05    0.742433400766751711E-01    0.128043779329101187E+00    0.307390650194087314E-03
    0.110176076241007420E-01    0.160135921646612096E+05    0.743983575849083006E-01    0.127929569755447475E+00    0.307380232062687210E-03
    0.108787483121046188E-01    0.160135266225626765E+05    0.746177303385015533E-01    0.128112569166426438E+00    0.307033363947216507E-03
    0.105174964436404832E-01    0.160135032554550107E+05    0.746902171468972753E-01    0.127720972064221339E+00    0.307374116141236400E-03
    0.100632716580923518E-01    0.160135006421081453E+05    0.742613751319825544E-01    0.127611730603313184E+00    0.307788318248280134E-03
    0.104297810368398566E-01    0.160133381871194815E+05    0.744313671187711856E-01    0.128250994513630590E+00    0.307007239022714039E-03
    0.100051418669154218E-01    0.160133304102838993E+05    0.746042012781505948E-01    0.128066400501917671E+00    0.307069860840699597E-03
    0.960732817705367038E-02    0.160133206471699741E+05    0.740636618880220615E-01    0.127611618939030558E+00    0.307910699795473845E-03
    0.935832578383762395E-02    0.160132822575866703E+05    0.744469936169728785E-01    0.128276684719367484E+00    0.306964602541227156E-03
    0.925215731727980356E-02    0.160132141678106036E+05    0.735862323944132951E-01    0.127313255248643398E+00    0.308538403862419492E-03
    0.920317984520190036E-02    0.160131338740959673E+05    0.733647653680214035E-01    0.127270036158071143E+00    0.308730611551094603E-03
    0.957206640502634813E-02    0.160129643649095360E+05    0.737601444177913290E-01    0.127432471599269764E+00    0.308270430191177414E-03
    0.936273149994247718E-02    0.160129176798838525E+05    0.746003982824931522E-01    0.128005880374177622E+00    0.307092201882980351E-03
    0.895101545433652293E-02    0.160129167109737373E+05    0.745233042148460562E-01    0.127940282470006966E+00    0.307213007948064923E-03
