   -0.208722796418008727E+00   -0.264272704357744992E+01    0.865080188314713894E+01    0.200775894546170708E+01   -0.110153493012587766E+01    0.158643429862320628E+01   -0.100071615559619231E+01   -0.113225761370480559E+05
   -0.181160666751390309E+00   -0.163990179434088468E+01    0.702255990506457195E+01    0.192545581663240917E+01   -0.540816902073743844E+01    0.115343133810854326E+01   -0.712308418610558380E+00   -0.113225403242645825E+05
   -0.189038503910436972E+00   -0.237841320430112191E+01    0.511346074378668725E+01    0.200786653527207637E+01   -0.979407489908346918E+00    0.137681825176640138E+01   -0.122222185596802513E+01   -0.113222536077609293E+05
   -0.176191549765192690E+00   -0.181822150309886332E+01    0.738335524144283184E+01    0.183402812164693874E+01    0.152432929770404080E+01    0.119686417177877358E+01   -0.120289302905519713E+01   -0.113221437361886965E+05
   -0.170890280680391804E+00   -0.313925191485556443E+01    0.744024576531015747E+01    0.213373799965817934E+01   -0.766030032681019080E+01    0.172832032846843320E+01   -0.625492203951358849E+00   -0.113221042588199434E+05
   -0.169407646263262990E+00   -0.264041084793338321E+01    0.116672931162826146E+02    0.190521843222391229E+01   -0.399613973882210338E+01    0.159898749279762775E+01   -0.105343202067175845E+01   -0.113220094516258359E+05
   -0.196928738511719104E+00   -0.233367966629749812E+01    0.790156898634046190E+01    0.224867932139891469E+01   -0.972132634121998684E+01    0.135646707376612619E+01   -0.464429798608810174E+00   -0.113219906425662030E+05
   -0.182846495954366972E+00   -0.171829818751562335E+01    0.112813518609965584E+02    0.189044375162159728E+01   -0.601735002217438097E+01    0.119674608944104843E+01   -0.889849391571263748E+00   -0.113219251932926873E+05
   -0.199729807827927708E+00   -0.233334415864229605E+01    0.641107698537660387E+01    0.196641202109175683E+01   -0.837167778198450918E+01    0.145137539793160553E+01   -0.829367273339055133E+00   -0.113219004292736299E+05
   -0.197894032860321367E+00   -0.197179694863030441E+01    0.139392363147407288E+02    0.186565705154888040E+01   -0.632856817558335738E+01    0.127966367856195973E+01   -0.131245789410361136E+01   -0.113216852803664933E+05
   -0.183845641098733026E+00   -0.192620822754009424E+01    0.148026773864328369E+02    0.201292302696152881E+01   -0.113556953016579065E+01    0.126720426166582589E+01   -0.479016841617940559E+00   -0.113213919047772179E+05
   -0.177675463467466876E+00   -0.214250329768056424E+01    0.741313668204804532E+01    0.187483213887612710E+01   -0.419541181725024082E+01    0.141325328516693838E+01   -0.119186204277952634E+01   -0.113213065173984160E+05
   -0.198599575260745453E+00   -0.250402895073983078E+01    0.700746198927963970E+01    0.190778386109209919E+01   -0.549829265925900756E+00    0.156643885081219514E+01   -0.112395833498564390E+01   -0.113212329209203435E+05
   -0.163439319105926906E+00   -0.256723746529557406E+01    0.581340206993711561E+01    0.205593051023987172E+01   -0.790639770974867950E+01    0.151009122025796216E+01   -0.777095288273880858E+00   -0.113211938399953397E+05
   -0.177091741526224311E+00   -0.275992307019244620E+01    0.135603352843705025E+02    0.202510630035138472E+01   -0.281092734951363976E+01    0.163561108628804308E+01   -0.807995088847805132E+00   -0.113211608803980307E+05
   -0.152080078605820290E+00   -0.203159602513780602E+01    0.137531687184148730E+02    0.179762809585311700E+01   -0.593288543820951997E+01    0.135693772094494203E+01   -0.959681214387693049E+00   -0.113210827807325568E+05
   -0.155361222816645217E+00   -0.205712457603208243E+01    0.788518111020610046E+01    0.187537139380901596E+01   -0.142396208382089284E+01    0.135389247432518944E+01   -0.891308739830001584E+00   -0.113210673520049404E+05
   -0.160350948942807214E+00   -0.240900133836708719E+01    0.134987653112781025E+02    0.199430393548028473E+01   -0.697014848625277050E+01    0.141724008063346396E+01   -0.103350616437585674E+01   -0.113210298057836626E+05
   -0.162638587972423032E+00   -0.241632282612177107E+01    0.148495547881409315E+02    0.193784826983279235E+01   -0.659895490787737948E+01    0.145737802201868494E+01   -0.918186043953855946E+00   -0.113210175667319272E+05
   -0.157944960286319436E+00   -0.181252471960559980E+01    0.458388636349894885E+01    0.174604526115741443E+01   -0.499049375131464412E+01    0.122620117223208092E+01   -0.171853368531490647E+01   -0.113209848372090455E+05
   -0.191507101360880228E+00   -0.319724612398730823E+01    0.103531701102185352E+02    0.215276134358587168E+01   -0.459345517162938144E+01    0.174733757497358932E+01   -0.732463894635140722E+00   -0.113209557785268989E+05
   -0.215464579194279970E+00   -0.225466139842782631E+01    0.896519497743286742E+01    0.207634541560773656E+01   -0.319230620375825769E+01    0.136767371903381352E+01   -0.894055491889529597E+00   -0.113209541846489155E+05
