Nested Sampling Global Log-Evidence           :   -0.263845939547775670E+05  +/-    0.236772109676331444E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.263845939547775670E+05 +/-    0.236772109676331444E+00
Local Log-Evidence   -0.263845939547775670E+05 +/-    0.236772109676331444E+00

Dim No.       Mean        Sigma
   1    0.112986166380711150E+01    0.219144946821132501E-02
   2   -0.664850236134852834E+00    0.106879775893620646E+00
   3   -0.199712877309747983E+01    0.151449524141970970E+01
   4   -0.537370085705770695E+01    0.512812957756586196E+00
   5    0.964747957833145087E+01    0.298338870547506874E+01
   6   -0.372553391287185731E+00    0.170785411977727208E+01
   7   -0.400889775136933046E+01    0.327960529892773112E+01
   8    0.984212830391838822E+00    0.139506943209588757E+00
   9   -0.599809498724886980E+00    0.629522124543959949E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.112823201894011405E+01
   2   -0.673329311813988696E+00
   3   -0.201644144479632281E+01
   4   -0.591392425415450074E+01
   5    0.920644232050849709E+01
   6    0.149639392780640357E+01
   7   -0.317250118025971517E+01
   8    0.109990060476093410E+01
   9   -0.173594274902392276E+01

MAP Parameters
Dim No.        Parameter
   1    0.112823201894011405E+01
   2   -0.673329311813988696E+00
   3   -0.201644144479632281E+01
   4   -0.591392425415450074E+01
   5    0.920644232050849709E+01
   6    0.149639392780640357E+01
   7   -0.317250118025971517E+01
   8    0.109990060476093410E+01
   9   -0.173594274902392276E+01
