

    0.258186389863972490E-98    0.105993007190314347E+05    0.271400100122642617E-01    0.569515766926517868E-04   -0.676400405524897863E+01    0.127473001645607624E+02    0.111653968218777955E+01    0.152401609271670679E-01    0.152194708562829795E+01    0.107803772874705661E+00
    0.470626338045240880E-98    0.105980899536789257E+05    0.291754578115413117E-01    0.561038206586633750E-04   -0.565624582341163240E+01    0.108968558021139188E+02   -0.279231419633831823E+01   -0.208799137370205123E+01    0.129913160007063455E+01   -0.167024271309895922E+01
    0.177274838974977702E-97    0.105954275097945756E+05    0.527382276569736755E-01    0.616166865352276366E-05   -0.529042115669294599E+01    0.673757888912829639E+01   -0.244835934859777549E+01   -0.942606091958717940E+01    0.110429606881310693E+01   -0.669131145543071515E+00
    0.591780346717256983E-97    0.105930066413161203E+05    0.584285699818844293E-02    0.427756409090148410E-04   -0.572687327567911542E+01    0.117554644153084702E+02   -0.108547739127280884E+00   -0.258174413930127322E+01    0.904348256497635061E+00   -0.997612876266018800E+00
    0.684276857081951610E-97    0.105927061871811966E+05    0.474241915575249126E-01    0.107004229105872627E-04   -0.612618455529921668E+01    0.341331902776633722E+01    0.181866626948345278E+01   -0.579857401431874653E+01    0.102441277043341206E+01    0.977919722228248744E-02
    0.186568647883044242E-96    0.105906901436772569E+05    0.529872467838850975E-01    0.429669563248276994E-05   -0.563519455261006197E+01    0.946016455804790368E+01    0.179431067812268008E+01   -0.737002883215688964E+01    0.823520499933506955E+00    0.486277619100960123E+00
    0.209497969808269773E-96    0.105904483140929733E+05    0.562341490678053627E-01    0.391339423801116896E-04   -0.560020809704100753E+01    0.502409799205380647E+01   -0.218620568761483902E+01   -0.331741220222175137E+01    0.913869586845096116E+00    0.106641266970995297E+00
    0.237397937003480662E-96    0.105901882666059428E+05    0.420919563319276935E-01    0.509757348698311374E-05   -0.623697601225049247E+01    0.334237286082059715E+01   -0.221802835877275495E+01   -0.365310483695973076E+00    0.144184910744620076E+01   -0.216638912606111456E+00
    0.261681773625422955E-96    0.105899834838682018E+05    0.505212992701929778E-01    0.333250544518609384E-04   -0.558377249694318500E+01    0.124575630345169230E+02   -0.215739393504722710E+00   -0.555701976145996923E-01    0.922845532031269067E+00   -0.122596709783468816E+01
    0.499906019066330771E-96    0.105886789019525222E+05    0.603529170686291083E-01    0.169834235106172548E-04   -0.626067041724624573E+01    0.207360646581184849E+01   -0.122120271146050285E+00   -0.279852790727547429E+01    0.102511162900235253E+01    0.212581881418628882E+00
    0.152421487216549840E-95    0.105864392727532122E+05    0.505522838864531365E-01    0.324723185417117222E-04   -0.633011437499144769E+01    0.317343708064802588E+01   -0.333315414318787973E+00   -0.650071422361939089E+01    0.139979378671506005E+01    0.189870567984024241E+00
    0.432542981289272458E-95    0.105843432086040339E+05    0.724204038038357700E-01    0.191888395697778048E-04   -0.630678931879888260E+01    0.557451916464095554E+01   -0.800022752179355034E+00   -0.195374402636891453E+01    0.141366743707207010E+01    0.433653119572754431E+00
    0.441268579393230222E-95    0.105842932645770397E+05    0.353155616501969402E-01    0.442079699443500968E-04   -0.612797794223954639E+01    0.123569750922311989E+02    0.112922115228734476E+01   -0.427217428121949450E+01    0.116821429064188864E+01    0.525540930661994032E-01
    0.439556690994922978E-95    0.105842910386071962E+05    0.478005061584596130E-01    0.273831699459009614E-04   -0.613556944624506428E+01    0.141556162576745912E+02   -0.152286546856870530E+01   -0.875206277627425244E+01    0.129587921043094045E+01    0.227428639790367537E+00
    0.127427943656446938E-94    0.105821522997042230E+05    0.275598578211271109E-01    0.487321747822803917E-04   -0.636301455614279199E+01    0.486922765794994561E+01   -0.231202782933178863E+01    0.392369447097559387E+00    0.158475012751775868E+01   -0.839011815212374445E+00
    0.364797412005724101E-94    0.105800387174905372E+05    0.421389873254440703E-01    0.559740286115415855E-04   -0.588333870644370283E+01    0.597851058875668606E+01   -0.166774969454713595E+00   -0.719798430893342633E+01    0.110603779802057045E+01   -0.860233791925661961E-01
    0.459847905760916564E-94    0.105795656102280027E+05    0.710452386151555204E-01    0.210059111046083911E-04   -0.618422738582322573E+01    0.118695733840945792E+02    0.106343111697086545E+01   -0.550561420553584480E+01    0.116154828612519645E+01   -0.186386571126313516E-01
    0.473723066568227935E-94    0.105794961560119027E+05    0.490032148360081271E-01    0.423680246126426920E-04   -0.645136676568482148E+01    0.329811343095354648E+01   -0.198836469195808885E+00   -0.611274257440694413E+01    0.138909362826655336E+01   -0.896955617295474905E+00
    0.652418081066193262E-94    0.105788460306482084E+05    0.340047820611301573E-02    0.648954651904727256E-04   -0.780733303582226945E+01    0.570765784613879035E+01    0.150113910718903387E+01   -0.127865541532389493E+01    0.181769102988529574E+01   -0.908554312191212077E+00
    0.103646563933434969E-93    0.105779102582570013E+05    0.201717874419870893E-01    0.415229841079052466E-04   -0.712449993553793082E+01    0.868863338451138034E+01    0.181845998847717460E+00   -0.717382085077061404E+01    0.180084495956736901E+01    0.121327313021701855E+00
    0.193502635036516998E-93    0.105766516493720592E+05    0.334862568968527768E-02    0.647168375811446546E-04   -0.804537764432051183E+01    0.572194527559180344E+01    0.117402205922496083E+01   -0.223454275937237590E+01    0.219778515024951515E+01   -0.115493198656721918E+01
    0.226970234106106503E-93    0.105763225938691376E+05    0.284375103934163924E-01    0.319526301914341065E-04   -0.634181783162216028E+01    0.409267218000083322E+01    0.106299830698773867E+01   -0.973602703737288522E-01    0.132220001842544477E+01   -0.661511568833323516E+00
    0.644974691835223621E-93    0.105742238094752120E+05    0.128665687311917496E-01    0.490737993088894377E-04   -0.720615477251818781E+01    0.803869481315268786E+01    0.205976723636862147E+00   -0.217690647115307101E+01    0.188352977137033140E+01   -0.513279775650000047E+00
    0.715583445311337984E-93    0.105740060351975953E+05    0.132797953936677170E-01    0.623531848053203430E-04   -0.535330933417771337E+01    0.636872516446844195E+01   -0.153269934215009096E+01   -0.341697548384499594E+01    0.999185214418591983E+00   -0.195656837441202391E+01
    0.157120838305886729E-92    0.105724230310862622E+05    0.465821076380596027E-01    0.359241243260311497E-04   -0.616004066022816943E+01    0.518954827758849380E+01   -0.240397732001769171E-01   -0.754284297603460629E+01    0.137274096423947989E+01    0.227021671140593906E+00
