    0.921261787414550781E+00    0.159003925323486328E+01   -0.898414552211761475E+00    0.554487185776233638E+01    0.133080405592918360E+01   -0.510508015453815478E+01    0.255164653062820435E+01   -0.102200758457183838E+01   -0.111379048905194797E+15   -0.529831319988485294E+01    1
    0.165051960945129395E+01    0.692298054695129395E+00    0.831333100795745850E+00    0.134921004801988609E+02    0.136677857637405431E+01   -0.493481268584728294E+01    0.323036468029022217E+01   -0.197770056128501892E+01   -0.111379048905194797E+15   -0.530331319988484751E+01    1
    0.344846725463867188E+00    0.162221050262451172E+01   -0.870325028896331787E+01    0.872367809116840220E+01    0.269989484548568726E+01   -0.419218420088291222E+01    0.281319016218185425E+01   -0.784759640693664551E+00   -0.111379048905194797E+15   -0.530831319988485095E+01    1
    0.118710160255432129E+00    0.429239273071289062E-01    0.363361030817031860E+01    0.469837405383586848E+01    0.315147095918655307E+00   -0.684951859712600708E+01    0.328847616910934448E+01    0.115131139755249023E-01   -0.111379048905194797E+15   -0.531331319988484285E+01    1
    0.151610600948333740E+01    0.275604605674743652E+00   -0.548856556415557861E+00    0.860840782523155212E+01    0.536109924316408026E-01   -0.628214333355426824E+01    0.201828211545944214E+01   -0.150064167380332947E+01   -0.111379048905194797E+15   -0.531831319988483830E+01    1
    0.179417109489440918E+01    0.454162478446960449E+00   -0.207211345434188843E+01    0.128838265031576142E+02   -0.138601126670837416E+01   -0.137942798733711314E+01    0.241266733407974243E+01   -0.242965042591094971E+00   -0.111379048905194797E+15   -0.532331319988484530E+01    1
    0.580369949340820312E+00    0.339533686637878418E+00    0.966336727142333984E+00    0.317836990952491760E+01   -0.206408826708793658E+01   -0.433207571506500244E+01    0.311370557546615601E+01   -0.849731534719467163E+00   -0.111379048905194797E+15   -0.532831319988484609E+01    1
    0.761894583702087402E+00    0.185565459728240967E+01    0.926738381385803223E+00    0.123538057357072830E+02    0.188155178427696246E+01   -0.748737905025482142E+01    0.281074130535125732E+01   -0.997450172901153564E+00   -0.111379048905194797E+15   -0.533331319988484154E+01    1
    0.128666973114013672E+01    0.191432332992553711E+01   -0.855544358491897583E+01    0.112631058931350694E+02    0.223718494176864624E+00   -0.287696887552738279E+01    0.184912306070327759E+01   -0.121460509300231934E+01   -0.111379048905194797E+15   -0.533831319988483788E+01    1
    0.639389157295227051E+00    0.175080776214599609E+01   -0.122258365154266357E+01    0.950711791813373530E+01   -0.185821443200111402E+01    0.652149736881256104E+00    0.146452039480209351E+01    0.372366487979888916E+00   -0.111379048905194797E+15   -0.534331319988483511E+01    1
    0.110766768455505371E+01    0.925566792488098145E+00    0.227921366691589355E+01    0.126304313719272621E+02   -0.256778746843338013E+01   -0.688928322196006793E+01    0.801612436771392822E+00   -0.145452570915222168E+01   -0.111379048905194797E+15   -0.534831319988484299E+01    1
    0.158864903450012207E+01    0.194215798377990723E+01    0.214574426412582397E+01    0.280681304931640607E+01    0.333040988445282071E+00   -0.140692239999771118E+01    0.765615224838256836E+00   -0.185409706830978394E+01   -0.111379048905194797E+15   -0.535331319988485443E+01    1
    0.113495123386383057E+01    0.552092790603637695E+00    0.428253054618835449E+01    0.114174085944890962E+02   -0.131083356738090528E+01   -0.140228584408760071E+00    0.206798398494720459E+01   -0.162144628167152405E+01   -0.111379048905194797E+15   -0.535831319988483568E+01    1
    0.131653928756713867E+01    0.114124810695648193E+01   -0.413730084896087646E+01    0.936787459850311244E+01    0.937343442440032870E+00   -0.996515325009822917E+01    0.337463408708572388E+01   -0.171742734313011169E+01   -0.111379048905194797E+15   -0.536331319988484623E+01    1
    0.299068927764892578E+00    0.175776326656341553E+01   -0.902706980705261230E+00    0.144542498588562012E+02    0.710295361280441462E+00   -0.523212253749370593E+01    0.313014429807662964E+01   -0.765974193811416626E+00   -0.111379048905194797E+15   -0.536831319988485056E+01    1
    0.430236101150512695E+00    0.121831703186035156E+01   -0.270687878131866455E+01    0.484006732106208748E+01   -0.210530228018760690E+01   -0.435871643424034172E+01    0.319536095857620239E+01   -0.403886109590530396E+00   -0.111379048905194797E+15   -0.537331319988484601E+01    1
    0.188551819324493408E+01    0.854130983352661133E+00   -0.218449085950851440E+01    0.132056920349597924E+02    0.614164263010025024E+00   -0.972608905136585200E+01    0.277247297763824463E+01   -0.720157891511917114E+00   -0.111379048905194797E+15   -0.537831319988484857E+01    1
    0.335258483886718750E+00    0.171039986610412598E+01    0.516971945762634277E-01    0.485284502506256032E+01    0.550932705402376044E-01   -0.380254361331462931E+01    0.254820883274078369E+01   -0.345295041799545288E+00   -0.111379048905194797E+15   -0.538331319988484491E+01    1
    0.136737668514251709E+01    0.592316269874572754E+00   -0.907834649085998535E+01    0.374819962382316563E+01    0.272693103551864624E+01   -0.146218208372592962E+01    0.304549574851989746E+01   -0.120166298747062683E+01   -0.111379048905194797E+15   -0.538831319988483948E+01    1
    0.902509570121765137E+00    0.187083792686462402E+01    0.596739947795867920E+00    0.858460535705089534E+01   -0.140407184958457965E+01   -0.171249637007713318E+01    0.178245300054550171E+01   -0.761155456304550171E+00   -0.111379048905194797E+15   -0.539331319988484825E+01    1
    0.341772675514221191E+00    0.116103291511535645E+01   -0.128140449523925781E+01    0.528259856104850734E+01   -0.131435516476631165E+01   -0.965470839738845754E+01    0.287225919961929321E+01   -0.169304132461547852E+00   -0.111379048905194797E+15   -0.539831319988485436E+01    1
    0.194759631156921387E+01    0.163861155509948730E+01   -0.153927564620971680E+01    0.660575551390647853E+01   -0.259781283140182673E+00   -0.843546440601348912E+01    0.349356824159622192E+01   -0.148587954044342041E+01   -0.111379048905194797E+15   -0.540331319988484537E+01    1
    0.184773707389831543E+01    0.690520644187927246E+00    0.368587404489517212E+01    0.939900143742561411E+01    0.280809094905853307E+01   -0.481588691771030497E+01    0.121529239416122437E+01   -0.116175499558448792E+01   -0.111379048905194797E+15   -0.540831319988483905E+01    1
    0.490668416023254395E+00    0.623309612274169922E-02    0.231479048728942871E+01    0.123664290636777885E+02   -0.204502824544906625E+01   -0.597465899586677551E+01    0.232738631963729858E+01   -0.848544210195541382E+00   -0.111379048905194797E+15   -0.541331319988484161E+01    1
    0.626272439956665039E+00    0.432073593139648438E+00   -0.322747319936752319E+01    0.141263713806867592E+02    0.133254129290580714E+01   -0.528603643178939819E+00    0.237120181322097778E+01   -0.879519402980804443E+00   -0.111379048905194797E+15   -0.541831319988483973E+01    1
    0.608990550041198730E+00    0.406049728393554688E+00    0.180792719125747681E+01    0.308896843492984718E+01   -0.220180931091308629E+01   -0.989280925393104482E+01    0.132363557815551758E+01   -0.855295181274414062E+00   -0.111379048905194797E+15   -0.542331319988484406E+01    1
    0.510464191436767578E+00    0.104114973545074463E+01    0.234388619661331177E+01    0.135241551190614686E+02   -0.986571252346037930E-01   -0.963772263824939657E+01    0.124186432361602783E+01   -0.518289327621459961E+00   -0.111379048905194797E+15   -0.542831319988484751E+01    1
    0.191196894645690918E+01    0.953573346138000488E+00   -0.118522763252258301E+01    0.127211380958557108E+02   -0.804361116886139094E+00   -0.494802535474300420E+01    0.107918423414230347E+01   -0.933657407760620117E+00   -0.111379048905194797E+15   -0.543331319988484829E+01    1
    0.196366178989410400E+01    0.113211798667907715E+01   -0.242541313171386719E+01    0.139111125320196152E+02    0.147877655625343341E+01    0.110767742991447093E+00    0.148932760953903198E+01   -0.131457072496414185E+01   -0.111379048905194797E+15   -0.543831319988484552E+01    1
    0.110717082023620605E+01    0.177425611019134521E+01    0.409119606018066406E+01    0.355760157406330091E+01    0.180528532266616804E+01   -0.214693171679973638E+01    0.533708751201629639E+00   -0.848859965801239014E+00   -0.111379048905194797E+15   -0.544331319988483830E+01    1
    0.181071197986602783E+01    0.102707457542419434E+01    0.310724914073944092E+01    0.632704194188117963E+01    0.641647773981094183E+00   -0.370593331456184405E+01    0.160215491056442261E+01   -0.189826187491416931E+01   -0.111379048905194797E+15   -0.544831319988483820E+01    1
    0.155139565467834473E+01    0.153695499897003174E+01   -0.118458658456802368E+01    0.982792983353137828E+01   -0.281261198520660427E+01   -0.529651112854480743E+01    0.273506867885589600E+01   -0.674273639917373657E+00   -0.111379048905194797E+15   -0.545331319988484342E+01    1
    0.746726155281066895E+00    0.111901903152465820E+01    0.358557999134063721E+01    0.128519926220178604E+02   -0.729980999231338412E+00   -0.163303238749504231E+01    0.849011182785034180E+00   -0.467056304216384888E+00   -0.111379048905194797E+15   -0.545831319988484953E+01    1
    0.188347816467285156E+00    0.153516483306884766E+01    0.276013195514678955E+01    0.130110794365406015E+02    0.204122847914695793E+01   -0.636560818850994181E+01    0.108641457557678223E+01   -0.580425083637237549E+00   -0.111379048905194797E+15   -0.546331319988484410E+01    1
    0.740040302276611328E+00    0.190109288692474365E+01   -0.988973975181579590E+00    0.724864291250705683E+01   -0.217586786150932321E+01   -0.326246306300163269E+00    0.881104171276092529E+00    0.461682707071304321E+00   -0.111379048905194797E+15   -0.546831319988483777E+01    1
    0.388641238212585449E+00    0.158203351497650146E+01   -0.254215449094772339E+01    0.522073854207992483E+01   -0.679711198806762784E+00   -0.773389479219913500E+01    0.142935878038406372E+01   -0.110557508468627930E+01   -0.111379048905194797E+15   -0.547331319988483678E+01    1
    0.972653627395629883E+00    0.247631072998046875E+00   -0.541839897632598877E+00    0.141741631120443330E+02    0.686459344625473200E+00   -0.498832732439051796E-01    0.304812717437744141E+01   -0.618607968091964722E+00   -0.111379048905194797E+15   -0.547831319988484022E+01    1
    0.195066142082214355E+01    0.187355732917785645E+01   -0.441536188125610352E+01    0.796407701075076968E+01   -0.464240711927414118E+00   -0.819697716832160950E+01    0.141261464357376099E+01   -0.120360743999481201E+01   -0.111379048905194797E+15   -0.548331319988484100E+01    1
    0.182953953742980957E+00    0.140908849239349365E+01    0.286731570959091187E+01    0.109837601512670524E+02    0.172290688157081640E+01   -0.980211476385593450E+01    0.317102384567260742E+01   -0.225575834512710571E+00   -0.111379048905194797E+15   -0.548831319988484623E+01    1
    0.153010404109954834E+01    0.505602598190307617E+00   -0.166519105434417725E+01    0.102017104804515846E+02    0.226567316651344353E+01   -0.935428465306758916E+01    0.135127073526382446E+01   -0.167646524310112000E+01   -0.111379048905194797E+15   -0.549331319988485411E+01    1
    0.276095509529113770E+00    0.192763757705688477E+01   -0.341554790735244751E+01    0.122930425584316261E+02   -0.624521923065185725E+00   -0.735497889220714640E+01    0.289113730192184448E+01   -0.197901320457458496E+01   -0.111379048905194797E+15   -0.549831319988485046E+01    1
    0.113416135311126709E+01    0.167798733711242676E+01    0.173968106508255005E+01    0.108603442341089256E+02    0.170314985513687134E+01   -0.293474068939685839E+01    0.222051906585693359E+01    0.208179235458374023E+00   -0.111379048905194797E+15   -0.550331319988484413E+01    1
    0.167396628856658936E+01    0.199835157394409180E+01   -0.957415640354156494E+01    0.108395219951868036E+02    0.122913173437118495E+01   -0.583706357777118701E+01    0.187378382682800293E+01   -0.431897312402725220E+00   -0.111379048905194797E+15   -0.550831319988484491E+01    1
    0.175113630294799805E+01    0.107095062732696533E+01    0.697138607501983643E+00    0.540710128545761037E+01    0.590615558624267400E+00   -0.384763207435607946E+01    0.155250883102416992E+01   -0.599855005741119385E+00   -0.111379048905194797E+15   -0.551331319988484569E+01    1
    0.182515907287597656E+01    0.517039895057678223E+00    0.207714587450027466E+01    0.591704159080982173E+01    0.896917515993118197E+00   -0.996123657226562464E+01    0.329881232976913452E+01    0.163246423006057739E+00   -0.111379048905194797E+15   -0.551831319988484470E+01    1
    0.107602643966674805E+01    0.169716179370880127E+01   -0.122429758310317993E+01    0.139221071928739555E+02    0.255748361349105835E+00   -0.740355326831340754E+01    0.190570425987243652E+01   -0.499476462602615356E+00   -0.111379048905194797E+15   -0.552331319988484637E+01    1
    0.170053839683532715E+00    0.242028117179870605E+00    0.102779418230056763E+01    0.589437069892883247E+01    0.191713278889656102E+01   -0.877218970358371664E+01    0.242681008577346802E+01   -0.838717490434646606E+00   -0.111379048905194797E+15   -0.552831319988484449E+01    1
    0.139112257957458496E+01    0.230002522468566895E+00    0.227368563413619995E+01    0.118803012609481797E+02    0.849443823099136353E+00   -0.155419498682022095E+00    0.108301299810409546E+01   -0.129005697369575500E+01   -0.111379048905194797E+15   -0.553331319988484527E+01    1
    0.149844777584075928E+01    0.154919004440307617E+01    0.320189625024795532E+01    0.769932057559490168E+01   -0.135684643387794512E+01   -0.948556156456470490E+01    0.148079693317413330E+01    0.135992944240570068E+00   -0.111379048905194797E+15   -0.553831319988484871E+01    1
    0.143679976463317871E+00    0.134188771247863770E+01    0.376257449388504028E+01    0.628017183542251534E+01    0.205617293715476990E+01   -0.202453439235687327E+01    0.265708523988723755E+01   -0.834017217159271240E+00   -0.111379048905194797E+15   -0.554331319988485038E+01    1
    0.181035029888153076E+01    0.725929617881774902E+00   -0.736276090145111084E+01    0.116494504332542412E+02    0.264640834331512487E+01    0.179480931162833812E+00    0.299353724718093872E+01   -0.112231907248497009E+01   -0.111379048905194797E+15   -0.554831319988485117E+01    1
    0.168647718429565430E+01    0.353519916534423828E-01    0.150240749120712280E+01    0.117355444014072425E+02    0.107825446128845215E+01   -0.777704612612724322E+01    0.164345914125442505E+01    0.120678424835205078E+00   -0.111379048905194797E+15   -0.555331319988485106E+01    1
    0.137143588066101074E+01    0.171563029289245605E+00   -0.454183965921401978E+01    0.625159991979598928E+01    0.192347511053085363E+01   -0.229030718803405797E+01    0.329741579294204712E+01   -0.141758587956428528E+01   -0.111379048905194797E+15   -0.555831319988484740E+01    1
    0.806190133094787598E+00    0.710247159004211426E+00   -0.720807611942291260E+00    0.946576907038688731E+01   -0.167093008756637573E+01   -0.407201444208622032E+01    0.268167769908905029E+01   -0.125578612089157104E+00   -0.111379048905194797E+15   -0.556331319988484108E+01    1
    0.646735906600952148E+00    0.337256431579589844E+00    0.495786964893341064E+00    0.252874245345592463E+01   -0.165284734964370905E+00   -0.336881706714630180E+01    0.244121998548507690E+01   -0.140120488405227661E+01   -0.111379048905194797E+15   -0.556831319988484541E+01    1
    0.257348775863647461E+00    0.650880336761474609E+00    0.294268041849136353E+01    0.109199827820062616E+02   -0.192556084990501408E+01   -0.143886804580688477E+00    0.114799845218658447E+01   -0.863924294710159302E+00   -0.111379048905194797E+15   -0.557331319988484619E+01    1
    0.524780154228210449E+00    0.141006493568420410E+01   -0.513774156570434570E+00    0.120682293772697449E+02   -0.858479917049406183E-01   -0.446316206455231068E+00    0.280849844217300415E+01    0.306061536073684692E+00   -0.111379048905194797E+15   -0.557831319988484164E+01    1
    0.161218154430389404E+01    0.843941926956176758E+00   -0.379085689783096313E+01    0.145008729636669145E+02    0.645248144865036011E+00   -0.962165518701076472E+01    0.333270186185836792E+01    0.312131941318511963E-01   -0.111379048905194797E+15   -0.558331319988483532E+01    1
    0.149134504795074463E+01    0.199396526813507080E+01    0.335797667503356934E-01    0.530570170581340772E+01   -0.182652533054351807E+01   -0.256371363997459412E+00    0.686305880546569824E+00   -0.105796512961387634E+01   -0.111379048905194797E+15   -0.558831319988483610E+01    1
    0.127853322029113770E+01    0.257375836372375488E+00   -0.156456798315048218E+01    0.833207318782806361E+01    0.232495268583297765E+01   -0.156587712466716766E+01    0.142173397541046143E+01   -0.691010773181915283E+00   -0.111379048905194797E+15   -0.559331319988483600E+01    1
    0.909980297088623047E+00    0.177550745010375977E+01   -0.163050204515457153E+01    0.138915183544158936E+02    0.223562424182891828E+01   -0.120112744569778584E+01    0.129007524251937866E+01   -0.473306447267532349E+00   -0.111379048905194797E+15   -0.559831319988484122E+01    1
    0.131868219375610352E+01    0.155390274524688721E+01    0.230950295925140381E+01    0.132653722643852241E+02    0.279784441590309196E+01   -0.616885272562503850E+01    0.303149926662445068E+01   -0.510379791259765625E+00   -0.111379048905194797E+15   -0.560331319988485266E+01    1
    0.345020413398742676E+00    0.122563219070434570E+01    0.249295979738235474E+01    0.571792121231555939E+01    0.109129675030708295E+01   -0.813485856652259898E+01    0.307186418771743774E+01   -0.241317272186279297E+00   -0.111379048905194797E+15   -0.560831319988485166E+01    1
    0.175211167335510254E+01    0.857978940010070801E+00   -0.351647764444351196E+01    0.598471618294715846E+01    0.673283773660659612E+00   -0.632579069733619725E+01    0.308246463537216187E+01   -0.547831028699874878E+00   -0.111379048905194797E+15   -0.561331319988484800E+01    1
    0.531822443008422852E+00    0.130202889442443848E+01   -0.290457904338836670E+01    0.864091324210166789E+01   -0.180007994174955499E-01   -0.532102544605731964E+01    0.270652890205383301E+01   -0.113211733102798462E+01   -0.111379048905194797E+15   -0.561831319988484346E+01    1
    0.130746650695800781E+01    0.165056407451629639E+01   -0.282975882291793823E+01    0.109711862236261375E+02   -0.225674573779106158E+01   -0.601716485619546049E+00    0.220466667413711548E+01   -0.163389560580253601E+01   -0.111379048905194797E+15   -0.562331319988484069E+01    1
