Nested Sampling Global Log-Evidence           :   -0.274892373102279671E+05  +/-    0.241865385739395172E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.274892373102279671E+05 +/-    0.241865385739395172E+00
Local Log-Evidence   -0.274892373102279671E+05 +/-    0.241865385739395172E+00

Dim No.       Mean        Sigma
   1    0.126426858927088617E+02    0.124661657248936145E+00
   2    0.138638950358911828E+00    0.835883984783870465E-01
   3    0.853431085192408401E+00    0.520274044869690977E+00
   4    0.906559436210503500E+00    0.512754010707792487E-01
   5    0.321082588959155854E-01    0.170357235691012444E-01
   6    0.134146088970586675E-03    0.323708023384228295E-04
   7   -0.230696870937001819E+01    0.239665541058234094E+00
   8    0.944831821158969198E+01    0.203232850082886340E+01
   9   -0.109155725830905115E+01    0.128020416802948933E+01
  10   -0.116114900117524900E+01    0.888500006389963959E+00
  11    0.118770822424111144E+01    0.728605115744939275E-01
  12   -0.854396643359879415E+00    0.650622075663708554E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.127157287443119706E+02
   2    0.143439518777898983E+00
   3    0.233095773899736597E+00
   4    0.890306511802964051E+00
   5    0.313585296556780566E-01
   6    0.125410431831902763E-03
   7   -0.266784991699326302E+01
   8    0.879047337861450551E+01
   9    0.345077768059247614E+00
  10   -0.203474380177837233E+01
  11    0.128733755652795923E+01
  12   -0.125409546587921916E+01

MAP Parameters
Dim No.        Parameter
   1    0.127157287443119706E+02
   2    0.143439518777898983E+00
   3    0.233095773899736597E+00
   4    0.890306511802964051E+00
   5    0.313585296556780566E-01
   6    0.125410431831902763E-03
   7   -0.266784991699326302E+01
   8    0.879047337861450551E+01
   9    0.345077768059247614E+00
  10   -0.203474380177837233E+01
  11    0.128733755652795923E+01
  12   -0.125409546587921916E+01
