    0.126183860561363979E+02    0.922641749560724062E-01    0.178298527759458625E+01    0.940697599418364061E+00    0.475806348710685681E-01    0.156142684772343982E-03   -0.212501418569256195E+01    0.708415004365240719E+01   -0.292264858936928462E+01   -0.535011786909300291E+00    0.112859870961884790E+01   -0.446192289732203484E+00   -0.274592153526561997E+05
    0.126183860561363979E+02    0.922641749560724062E-01    0.178298527759458625E+01    0.940697599418364061E+00    0.475806348710685681E-01    0.156142684772343982E-03   -0.212501418569256195E+01    0.708415004365240719E+01   -0.292264858936928462E+01   -0.535011786909300291E+00    0.112859870961884790E+01   -0.446192289732203484E+00   -0.274592153526561997E+05
    0.124124049815923350E+02    0.372692280124549857E+00    0.892632032108484186E+00    0.788386681173205872E+00    0.283688548811211402E-01    0.214586431649823017E-03   -0.212260789425238627E+01    0.778240420689957002E+01   -0.238815302459941314E+01    0.632289538166646015E+00    0.113733025024946000E+01    0.196641773878095005E+00   -0.274603252972663831E+05
    0.128123994772405716E+02    0.158691953960307525E+00    0.473585468575937918E+00    0.860763086487049911E+00    0.292449417216632951E-01    0.134972312955565998E-03   -0.223494326392297538E+01    0.891749340412251001E+01   -0.241386920273937466E+01   -0.106969569629421879E+01    0.117248402706538934E+01    0.220370906252564946E+00   -0.274592585724405399E+05
    0.128123994772405716E+02    0.158691953960307525E+00    0.473585468575937918E+00    0.860763086487049911E+00    0.292449417216632951E-01    0.134972312955565998E-03   -0.223494326392297538E+01    0.891749340412251001E+01   -0.241386920273937466E+01   -0.106969569629421879E+01    0.117248402706538934E+01    0.220370906252564946E+00   -0.274592585724405399E+05
    0.125889470757380764E+02    0.246868537564001927E+00    0.187450729079733636E+01    0.859623889816491515E+00    0.630358256587684185E-01    0.836385250444280205E-04   -0.208026280222786220E+01    0.950556991088589243E+01   -0.212135822375098293E+01    0.797607874781907977E+00    0.114619658443571604E+01   -0.147262548454749176E+01   -0.274609000060888357E+05
    0.124814556068927729E+02    0.164676223252212400E+00    0.124220434346846445E+00    0.952242026844935197E+00    0.620815260733475413E-01    0.110504888178530015E-03   -0.176927032604605650E+01    0.112089170671533402E+02   -0.271514648200624809E+01   -0.287295829869391195E+01    0.105853391776275529E+01   -0.154877004109108096E+01   -0.274607383880448506E+05
    0.127157287443119706E+02    0.143439518777898983E+00    0.233095773899736597E+00    0.890306511802964051E+00    0.313585296556780566E-01    0.125410431831902763E-03   -0.266784991699326302E+01    0.879047337861450551E+01    0.345077768059247614E+00   -0.203474380177837233E+01    0.128733755652795923E+01   -0.125409546587921916E+01   -0.274588323997377738E+05
    0.127157287443119706E+02    0.143439518777898983E+00    0.233095773899736597E+00    0.890306511802964051E+00    0.313585296556780566E-01    0.125410431831902763E-03   -0.266784991699326302E+01    0.879047337861450551E+01    0.345077768059247614E+00   -0.203474380177837233E+01    0.128733755652795923E+01   -0.125409546587921916E+01   -0.274588323997377738E+05
    0.127157287443119706E+02    0.143439518777898983E+00    0.233095773899736597E+00    0.890306511802964051E+00    0.313585296556780566E-01    0.125410431831902763E-03   -0.266784991699326302E+01    0.879047337861450551E+01    0.345077768059247614E+00   -0.203474380177837233E+01    0.128733755652795923E+01   -0.125409546587921916E+01   -0.274588323997377738E+05
    0.127583914251179653E+02    0.528812045652517493E-01    0.715149310502982916E+00    0.947165000398036527E+00    0.420237967084680919E-01    0.101528523171866812E-03   -0.245706675689226017E+01    0.145396717588988480E+02   -0.392691696583622907E+00   -0.232005172098196244E+01    0.125218521120309001E+01   -0.197609676185233685E+01   -0.274600106038003760E+05
    0.125783499385280741E+02    0.292167850218696123E-01    0.101735385448476090E+01    0.980640661443327621E+00    0.167862834246270270E-01    0.101509755806448968E-03   -0.220265872436353050E+01    0.103796407695620054E+02   -0.171323296512597700E-01   -0.127065842965648512E+01    0.115459151681564265E+01   -0.939320689865317249E+00   -0.274589459465703694E+05
    0.125783499385280741E+02    0.292167850218696123E-01    0.101735385448476090E+01    0.980640661443327621E+00    0.167862834246270270E-01    0.101509755806448968E-03   -0.220265872436353050E+01    0.103796407695620054E+02   -0.171323296512597700E-01   -0.127065842965648512E+01    0.115459151681564265E+01   -0.939320689865317249E+00   -0.274589459465703694E+05
    0.123861480963307358E+02    0.215056737340264870E+00    0.737077600606024230E+00    0.889755472600371355E+00    0.605646970542241744E-01    0.155413749010271745E-03   -0.246205423010764068E+01    0.893685557412651832E+01    0.419960823407771411E+00   -0.421592814147555561E+00    0.121368967904677438E+01   -0.132499802025787528E+01   -0.274610970155448013E+05
    0.127675256287545693E+02    0.155110014530343704E+00    0.101828589588380458E+01    0.887910686126010873E+00    0.310304465982327929E-01    0.147365196719147451E-03   -0.254804720293394915E+01    0.969180303506485075E+01   -0.173219843764267800E+00   -0.108307513465404792E+01    0.124787741354006076E+01   -0.141096898813550942E+01   -0.274593926627764376E+05
    0.127675256287545693E+02    0.155110014530343704E+00    0.101828589588380458E+01    0.887910686126010873E+00    0.310304465982327929E-01    0.147365196719147451E-03   -0.254804720293394915E+01    0.969180303506485075E+01   -0.173219843764267800E+00   -0.108307513465404792E+01    0.124787741354006076E+01   -0.141096898813550942E+01   -0.274593926627764376E+05
    0.125094688530974185E+02    0.215958744274889008E+00    0.900593651682050744E+00    0.912253432766226613E+00    0.160754275410066321E-02    0.201302655986041466E-03   -0.237362639902813743E+01    0.955337985091216169E+01   -0.236478748021972729E+01   -0.105823750101833247E+01    0.125489017317921592E+01   -0.150586841373284130E+01   -0.274607707152742842E+05
