    0.909477353096008301E+01    0.771878600120544434E+00    0.288437247276306152E+00    0.792618870735168457E+00    0.679938614368438721E+01   -0.113914996385574341E+01    0.100658032268285744E+02    0.203624151945114118E+01   -0.561053667068481499E+01    0.799712359905242920E+00   -0.552601277828216553E+00   -0.816802084445953369E+00    0.895728221535682678E+01   -0.114729202985763568E+01    0.151764093339443207E+01    0.170130795240402222E+01    0.351235702633857727E+00   -0.216030269861221313E+01    0.140609244346618638E+02    0.244525527358055150E+01   -0.742974956631660532E+01    0.126908195018768311E+01   -0.562531352043151855E-01   -0.111379048905194797E+15   -0.529831319988485294E+01    1
    0.169851922988891602E+02    0.878546476364135742E+00    0.195050191879272461E+01    0.339109897613525391E+00    0.471478223800659180E+01    0.352964967489242554E+01    0.207976910173892948E+01    0.212922025918960589E+01   -0.779253000020980835E+01    0.174518299102783203E+01   -0.848355188965797424E+00   -0.392209291458129883E+01    0.369991774857044220E+01   -0.279170656204223633E+01   -0.844931710660457647E+01    0.147329801321029663E+01   -0.311315655708312988E-01   -0.773999303579330444E+01    0.145984115988016114E+02    0.101834196448326075E+01   -0.726584357619285548E+01    0.159388995170593262E+01    0.287716835737228394E-01   -0.111379048905194797E+15   -0.530331319988484751E+01    1
    0.243066787719726562E+01    0.339741230010986328E+00    0.296758413314819336E-01    0.148987615108489990E+01    0.315453350543975830E+01   -0.323323726654052734E+01    0.862578207552433085E+01    0.156243966817855817E+01   -0.331084337532520312E+01    0.205046111345291138E+01   -0.132856984436511993E+01    0.376000314950942993E+01    0.128675544977188103E+02    0.514126133918762385E+00   -0.907049684822559321E+01    0.701894700527191162E+00   -0.476726412773132324E+00   -0.700758278369903564E+01    0.448194580674171394E+01   -0.763337904214858920E+00   -0.857181923389434886E+01    0.256903386116027832E+01    0.102244764566421509E+00   -0.111379048905194797E+15   -0.530831319988485095E+01    1
    0.174882197380065918E+02    0.133504569530487061E+01    0.617093324661254883E+00    0.658599376678466797E+00    0.207759439945220947E+01    0.244559645652770996E+01    0.125183366209268563E+02   -0.803988695144655097E-01    0.171794348955154419E+01    0.507149159908294678E+00   -0.126723939180374146E+01    0.308778703212738037E+01    0.439521117806434614E+01    0.104485379457473737E+01   -0.856689741015434336E+01    0.312924629449844360E+01   -0.871596932411193848E+00    0.469535291194915771E+01    0.801332219243049693E+01    0.207560395598411596E+01   -0.208147864639759117E+01    0.250442159175872803E+01   -0.451520755887031555E+00   -0.111379048905194797E+15   -0.531331319988484285E+01    1
    0.607919216156005859E+01    0.727047801017761230E+00    0.703003168106079102E+00    0.670051693916320801E+00    0.698385834693908691E+01    0.155456751585006714E+01    0.727873466014862025E+01    0.235627096891403376E+00   -0.699282125234603846E+01    0.802525818347930908E+00   -0.863800421357154846E+00    0.310855180025100708E+01    0.134510055810213096E+02   -0.427597200870514005E+00   -0.679145669341087377E+01    0.106844556331634521E+01   -0.542235881090164185E+00   -0.762406527996063232E+01    0.874426413476466990E+01   -0.168169399499893180E+01   -0.206741120517253929E+01    0.310453367233276367E+01   -0.293491706252098083E+00   -0.111379048905194797E+15   -0.531831319988483830E+01    1
    0.197332870960235596E+02    0.176719868183135986E+01    0.116404640674591064E+01    0.123295402526855469E+01    0.873690545558929443E+01    0.127429008483886719E+01    0.547046801447868347E+01    0.215413100719451922E+01   -0.116573167145252299E+01    0.588796138763427734E+00   -0.106775653362274170E+01    0.134829759597778320E+01    0.873129963576793600E+01    0.122153092026710475E+01   -0.446827730536462298E+00    0.306267601251602173E+01   -0.834180921316146851E+00   -0.132379502058029175E+01    0.465625023841857910E+01   -0.230020315051078805E+01   -0.531769243180751872E+01    0.309986644983291626E+01    0.387426748871803284E+00   -0.111379048905194797E+15   -0.532331319988484530E+01    1
    0.152878892421722412E+02    0.147332715988159180E+01    0.185918021202087402E+01    0.121737217903137207E+01    0.576849520206451416E+01    0.886071622371673584E+00    0.416440434753894806E+01    0.243565165996551514E+01   -0.763294681012630427E+01    0.276084041595458984E+01   -0.641950622200965881E+00   -0.954364269971847534E+01    0.905179585218429494E+01   -0.131262832880020142E+01   -0.279355827569961601E+01    0.168059307336807251E+01    0.489231199026107788E+00   -0.790754258632659912E+01    0.572666584253311139E+01    0.188635794520378131E+01   -0.619821643829347124E+00    0.140551197528839111E+01   -0.427040636539459229E+00   -0.111379048905194797E+15   -0.532831319988484609E+01    1
    0.582892894744873047E+01    0.221071720123291016E+00    0.602668523788452148E+00    0.420529484748840332E+00    0.404076576232910156E+01    0.246762901544570923E+01    0.627274634838104195E+01    0.266080459952354431E+01   -0.917151603400707316E+01    0.161234462261199951E+01   -0.549611017107963562E+00   -0.803703427314758301E+01    0.143655176043510444E+02    0.202748265862464905E+01    0.148026498854160238E+01    0.225158959627151489E+01   -0.108863779902458191E+01   -0.922315806150436401E+01    0.425962579846382106E+01   -0.131637090444564819E+01   -0.563078025281429273E+01    0.302453088760375977E+01   -0.822002619504928589E+00   -0.111379048905194797E+15   -0.533331319988484154E+01    1
    0.187280023097991943E+02    0.327745676040649414E+00    0.102059352397918701E+01    0.139313626289367676E+01    0.744936704635620117E+01   -0.437452703714370728E+01    0.630915361940860731E+01    0.180460076332092267E+01   -0.955378195643426409E+00    0.137096172571182251E+01   -0.149123200774192810E+01   -0.421584308147430420E+01    0.131079357296228416E+02   -0.363100341558456430E+01   -0.811371639370918274E+01    0.194002079963684082E+01    0.323086589574813843E+00    0.128121465444564819E+01    0.114669741064310067E+02    0.465753138065338135E+00    0.210762822628019819E+00    0.681903302669525146E+00   -0.103373888134956360E+01   -0.111379048905194797E+15   -0.533831319988483788E+01    1
    0.426281094551086426E+01    0.970014691352844238E+00    0.266954660415649414E+00    0.112500548362731934E+01    0.851750850677490234E+01   -0.446223884820938110E+01    0.142854334950447068E+02   -0.154484815597534197E+01   -0.123451398015022384E+01    0.172661691904067993E+01   -0.230325818061828613E+00   -0.636617541313171387E+00    0.333396242260932896E+01   -0.740041810274123968E+00   -0.697119941711425817E+01    0.691678345203399658E+00   -0.354694619774818420E+00   -0.869198143482208252E+00    0.144576854974031441E+02    0.260810255408287084E+01    0.173037483394145930E+01    0.144022405147552490E+01   -0.312886759638786316E+00   -0.111379048905194797E+15   -0.534331319988483511E+01    1
    0.584660768508911133E+00    0.852814435958862305E+00    0.792975187301635742E+00    0.100425910949707031E+01    0.349013805389404297E+01    0.279275923967361450E+01    0.448677777647972054E+01    0.258491503596305883E+01   -0.862645361423492396E+01    0.324931091070175171E+01   -0.672201514244079590E-01    0.172043174505233765E+01    0.122171096205711365E+02   -0.269836261272430455E+01   -0.186780739128589701E+01    0.247259610891342163E+01   -0.198208242654800415E+00   -0.511860042810440063E+01    0.133980646371841416E+02   -0.186775223612785357E+01   -0.288061330020427775E+01    0.176901227235794067E+01   -0.259696543216705322E-01   -0.111379048905194797E+15   -0.534831319988484299E+01    1
    0.110526776313781738E+02    0.932724475860595703E-01    0.439199209213256836E+00    0.122714293003082275E+01    0.249762535095214844E+01   -0.238122195005416870E+01    0.406143167614936829E+01    0.973520302772522328E+00   -0.969365885257720983E+01    0.873681962490081787E+00   -0.306102246046066284E+00   -0.705890417098999023E+01    0.445543789863586426E+01    0.108265874385833705E+01   -0.979079163074494829E+00    0.732897639274597168E+00   -0.485405236482620239E+00    0.129242539405822754E+00    0.502482300996780396E+01   -0.345794618129731113E-01   -0.317473322451114726E+01    0.321881884336471558E+01    0.325093820691108704E+00   -0.111379048905194797E+15   -0.535331319988485443E+01    1
    0.170941710472106934E+01    0.166833281517028809E+00    0.198491990566253662E+01    0.197507333755493164E+01    0.953534424304962158E+01    0.101871490478515625E+01    0.104543113470077493E+02    0.219578850269317449E+00   -0.945196169316768575E+01    0.308392339944839478E+01   -0.161268109083175659E+01   -0.842683702707290649E+01    0.654239110052585549E+01   -0.310178553462028539E+01   -0.366501097381114960E+01    0.201699572801589966E+01   -0.591211006045341492E+00   -0.691345334053039551E+01    0.135691541880369186E+02    0.222550315856933612E+01   -0.333771895468235069E+01    0.818024337291717529E+00   -0.119548118114471436E+01   -0.111379048905194797E+15   -0.535831319988483568E+01    1
