Nested Sampling Global Log-Evidence           :   -0.279415866975031313E+05  +/-    0.430447577558792760E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.279415866975031313E+05 +/-    0.430447577558792760E+00
Local Log-Evidence   -0.279415866975031313E+05 +/-    0.430447577558792760E+00

Dim No.       Mean        Sigma
   1    0.127870546185065166E+02    0.725683866721093529E-01
   2    0.548927503865819025E-01    0.542383721961724879E-01
   3    0.799252783257396016E+00    0.514642926663450018E+00
   4    0.807328806289208556E+00    0.372878247538560512E-01
   5    0.154513595782812194E-01    0.135575764140870667E-01
   6    0.186265727388499930E-04    0.149606122904894189E-04
   7   -0.154600284620119166E+01    0.763731199229376934E+00
   8    0.102064021520437844E+02    0.285617109279918324E+01
   9   -0.455860932125170981E+00    0.133061211924577516E+01
  10   -0.441808838030268802E+01    0.298460450192283089E+01
  11    0.653194870733496802E+00    0.175968985241032994E+00
  12   -0.722034801436000517E+00    0.699823763448567449E+00
  13   -0.676640637248696741E+01    0.190799822441978706E+01
  14    0.858566461094882882E+01    0.353520154473398440E+01
  15   -0.304110716346066623E+00    0.154711829088777320E+01
  16   -0.461417420835146608E+01    0.300278710716191011E+01
  17    0.165637655795271632E+01    0.688892486158605766E+00
  18   -0.733970258589757063E+00    0.704216485073776099E+00
  19   -0.527563541207097586E+01    0.162977797453489781E+00
  20    0.100513315827008753E+02    0.255002586607700943E+01
  21   -0.137513436237571418E+01    0.880838863681286721E+00
  22   -0.462540201104994964E+01    0.296506649592934668E+01
  23    0.120058457799778351E+01    0.512536043685202711E-01
  24   -0.729098163803794774E+00    0.698150419544703582E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.127565090725257484E+02
   2    0.276505671538789903E-01
   3    0.391792814161963210E+00
   4    0.801296991663074998E+00
   5    0.362061697304172586E-02
   6    0.272559322546438625E-04
   7   -0.158321798478006848E+01
   8    0.134713725531522179E+02
   9    0.689698565011039655E+00
  10   -0.366970218100985512E+01
  11    0.629263380613270140E+00
  12   -0.983936922333705333E+00
  13   -0.400161582406604577E+01
  14    0.103031461491597263E+02
  15   -0.166543511233407115E+01
  16   -0.145123554912294495E+01
  17    0.155284871250201917E+01
  18   -0.305951438402778386E-01
  19   -0.500091634079504210E+01
  20    0.120654555062804292E+02
  21   -0.252622765465099608E+01
  22   -0.394375843927469383E+01
  23    0.113907979696502348E+01
  24   -0.189725159416764777E+01

MAP Parameters
Dim No.        Parameter
   1    0.127565090725257484E+02
   2    0.276505671538789903E-01
   3    0.391792814161963210E+00
   4    0.801296991663074998E+00
   5    0.362061697304172586E-02
   6    0.272559322546438625E-04
   7   -0.158321798478006848E+01
   8    0.134713725531522179E+02
   9    0.689698565011039655E+00
  10   -0.366970218100985512E+01
  11    0.629263380613270140E+00
  12   -0.983936922333705333E+00
  13   -0.400161582406604577E+01
  14    0.103031461491597263E+02
  15   -0.166543511233407115E+01
  16   -0.145123554912294495E+01
  17    0.155284871250201917E+01
  18   -0.305951438402778386E-01
  19   -0.500091634079504210E+01
  20    0.120654555062804292E+02
  21   -0.252622765465099608E+01
  22   -0.394375843927469383E+01
  23    0.113907979696502348E+01
  24   -0.189725159416764777E+01
