    0.125313421772255573E+02   -0.913612803870072021E+01    0.522733197018592399E+01   -0.280928680965777611E+01   -0.651356821806779163E+01    0.196457226366699711E+01   -0.105815840494315916E+00   -0.268359392151184038E+05
    0.123417417668777780E+02   -0.943176474983007473E+01    0.129922915775452061E+02   -0.106419605180409715E+01   -0.219212656995404487E+00    0.199928172494591561E+01   -0.116019418768277283E+01   -0.268350909243625465E+05
    0.123420459779296383E+02   -0.717951476076487438E+01    0.956574488884468010E+01   -0.242103969695470900E+01   -0.314412483522636599E+01    0.792883486162781592E+00   -0.839841080541672502E+00   -0.268348441282471140E+05
    0.123432337888464527E+02   -0.857789674079014297E+01    0.135550955396134079E+02   -0.826265558012062584E+00   -0.702320327432678138E+01    0.163355552830480955E+01    0.199922338431668400E-01   -0.268347546865181794E+05
    0.123451658205929622E+02   -0.935202520989163411E+01    0.289763683657920534E+01    0.202518034920531331E+01   -0.198563981024506475E+01    0.735649398715758629E+00   -0.521408924671424856E-01   -0.268346767021051455E+05
    0.123451443397554961E+02   -0.718977113541685142E+01    0.737348117323449781E+01   -0.268088980448816416E+01   -0.756102542887919782E+01    0.650973945339347826E+00   -0.849515005289587455E+00   -0.268346429720473316E+05
    0.124310092728812478E+02   -0.918047151691208008E+01    0.813962896364111899E+01    0.768346818395029718E+00   -0.489349920119750070E+01    0.220231104943705880E+01   -0.156018859324349757E+01   -0.268346297303412503E+05
    0.123610430393784760E+02   -0.924229060553940585E+01    0.667793862195007915E+01    0.141179569912215630E+01   -0.536739564910089140E+01    0.198941774832408669E+01   -0.157178140140242451E+01   -0.268344400577349734E+05
    0.123584330336279997E+02   -0.972071320857397225E+01    0.341589366259860494E+01   -0.128155743640891795E+01   -0.633545487114366956E+01    0.219683904050501733E+01    0.364439814210453683E+00   -0.268343413500410570E+05
    0.124266642659877320E+02   -0.921563261900721287E+01    0.122617519695533446E+02   -0.132518359445380129E+01   -0.738869649573875620E+01    0.244212713272801318E+01    0.469522262384972855E+00   -0.268342834001709489E+05
    0.123507027500896420E+02   -0.726666729132725209E+01    0.144392771055601514E+02   -0.278881956427848499E+01   -0.490178190084234089E+01    0.706370634236437756E+00   -0.381330664366488881E+00   -0.268342636595046606E+05
