

    0.359607407036831132E-02    0.126180971842983126E+05    0.106407872179252760E+01
    0.359264515050076701E-02    0.126180914586554736E+05    0.106394109628497979E+01
    0.358275452646511635E-02    0.126180893387007927E+05    0.106388943909791633E+01
    0.357916289148646786E-02    0.126180837110759730E+05    0.106375038369415553E+01
    0.356712963625138539E-02    0.126180828128780759E+05    0.106372792246820524E+01
    0.366470786313425473E-02    0.126180288332754917E+05    0.106220162216080860E+01
    0.361260668341453371E-02    0.126180574713504830E+05    0.106305978718758620E+01
    0.367003721647747670E-02    0.126180259269144808E+05    0.106210639917316629E+01
    0.373318401482972606E-02    0.126179918075343594E+05    0.106081217097087865E+01
    0.371033321024742116E-02    0.126180040871466317E+05    0.106132344063731865E+01
    0.361708418232837420E-02    0.126180549940664223E+05    0.106299044942347676E+01
    0.358653709441884199E-02    0.126180719562413269E+05    0.106345021378572668E+01
    0.360797925889291219E-02    0.126180600348128901E+05    0.106313070583655422E+01
    0.372721954546144894E-02    0.126179950054689434E+05    0.106095179411502061E+01
    0.370394558932405932E-02    0.126180075332660326E+05    0.106145625139868316E+01
    0.372543921120582072E-02    0.126179959610121114E+05    0.106099255133298787E+01
    0.367684390650052043E-02    0.126180222210197717E+05    0.106198231377534213E+01
    0.372074595336813153E-02    0.126179984821734070E+05    0.106109811303763113E+01
    0.370074649886199510E-02    0.126180092614084715E+05    0.106152136524042229E+01
    0.362279888031830262E-02    0.126180518367230634E+05    0.106290088777809744E+01
    0.361709157811418913E-02    0.126180549899770631E+05    0.106299033429605516E+01
    0.370821121343438203E-02    0.126180052313047036E+05    0.106136798945164457E+01
    0.367295078120596832E-02    0.126180243397867980E+05    0.106205363389886620E+01
    0.363553979339752099E-02    0.126180448153223060E+05    0.106269663336032383E+01
    0.358620256919426695E-02    0.126180721427949957E+05    0.106345508721078041E+01
    0.372989158570587566E-02    0.126179935721844922E+05    0.106088984612587911E+01
    0.357417800955428782E-02    0.126180788600753476E+05    0.106362816559706364E+01
    0.363329917387178025E-02    0.126180460483222978E+05    0.106273303258579155E+01
    0.367172787829293931E-02    0.126180250057943831E+05    0.106207584331546112E+01
    0.362384432914731247E-02    0.126180512596565204E+05    0.106288437019961690E+01
    0.360355709160497606E-02    0.126180624876427046E+05    0.106319779909523793E+01
    0.373019814394766379E-02    0.126179934078120768E+05    0.106088267759638999E+01
    0.363518299496090906E-02    0.126180450116155480E+05    0.106270244378005341E+01
    0.370470549726991706E-02    0.126180071229846253E+05    0.106144065052769099E+01
    0.361885096127076769E-02    0.126180540173970949E+05    0.106296288982679754E+01
