    0.102706969371553836E+01   -0.631036046343669022E+04
    0.102714435244632485E+01   -0.631035351046740470E+04
    0.108740889093864546E+01   -0.631033798485081024E+04
    0.108737964452062408E+01   -0.631033538208840764E+04
    0.108728358630212574E+01   -0.631032685063544614E+04
    0.102759194324649550E+01   -0.631031220001128622E+04
    0.108706835569259797E+01   -0.631030783044974305E+04
    0.108702632242447184E+01   -0.631030413135546223E+04
    0.102786579134082268E+01   -0.631028724083171073E+04
    0.102787300597360898E+01   -0.631028658651105616E+04
    0.108672269046729686E+01   -0.631027756040652457E+04
    0.102851723391839767E+01   -0.631022882903038499E+04
    0.108613314750595258E+01   -0.631022672160159800E+04
    0.108612062957549260E+01   -0.631022565290078001E+04
    0.102861340594027117E+01   -0.631022032043914351E+04
    0.102868167206682148E+01   -0.631021429865465052E+04
    0.108594251664956976E+01   -0.631021049532082452E+04
    0.102877126035370559E+01   -0.631020641857836472E+04
    0.108576131683921417E+01   -0.631019516818321517E+04
    0.102897188733163358E+01   -0.631018886447621117E+04
    0.108549045644106190E+01   -0.631017243216225233E+04
    0.102916353247658732E+01   -0.631017221603364214E+04
    0.108538113261944691E+01   -0.631016331502265894E+04
    0.102929767440437314E+01   -0.631016063257250789E+04
    0.102943227684252037E+01   -0.631014906694560977E+04
    0.108518913066602107E+01   -0.631014738573428622E+04
    0.102947516726561350E+01   -0.631014539373342905E+04
    0.102947516726561350E+01   -0.631014539373342905E+04
    0.102947854454045440E+01   -0.631014510474636609E+04
    0.108505024595140975E+01   -0.631013592910510761E+04
    0.108502860440999549E+01   -0.631013414886743340E+04
    0.102977220297806671E+01   -0.631012011576257828E+04
    0.102981607881669235E+01   -0.631011640569415431E+04
    0.102982266549152324E+01   -0.631011584926458272E+04
    0.102988117732195228E+01   -0.631011091235670301E+04
    0.102988117732195228E+01   -0.631011091235670301E+04
    0.102994206476268424E+01   -0.631010578657082715E+04
    0.102994206476268424E+01   -0.631010578657082715E+04
    0.102997456661184095E+01   -0.631010305524236537E+04
    0.108462465396965779E+01   -0.631010116622904934E+04
    0.108459984082707739E+01   -0.631009915548367553E+04
    0.103015681907008294E+01   -0.631008780169277816E+04
    0.108434120862528349E+01   -0.631007830224016016E+04
    0.108433120074970257E+01   -0.631007749917249203E+04
    0.108421324950298748E+01   -0.631006805599967447E+04
    0.108412051088432793E+01   -0.631006065938933443E+04
    0.108412051088432793E+01   -0.631006065938933443E+04
    0.103050739381257106E+01   -0.631005875738635859E+04
    0.103051460076104973E+01   -0.631005816440450417E+04
    0.103053224259923248E+01   -0.631005671354472270E+04
    0.108401089500832781E+01   -0.631005194852772820E+04
    0.108397479137995534E+01   -0.631004908702776265E+04
    0.108394145965576172E+01   -0.631004644854613434E+04
    0.108385914006963824E+01   -0.631003994594019787E+04
    0.103093023326264910E+01   -0.631002424560978852E+04
    0.103093023326264910E+01   -0.631002424560978852E+04
    0.108359983020477668E+01   -0.631001958971158274E+04
    0.103100006566339197E+01   -0.631001860057425711E+04
    0.103105953547414053E+01   -0.631001380542245533E+04
    0.103111105700583616E+01   -0.631000966022854664E+04
    0.103118858044864048E+01   -0.631000343890959994E+04
    0.108339137116651552E+01   -0.631000336544490074E+04
    0.108317613601684570E+01   -0.630998674486930395E+04
    0.108304366184596601E+01   -0.630997658136975497E+04
    0.108292266380594948E+01   -0.630996734243510127E+04
    0.108291285642545088E+01   -0.630996659542741418E+04
    0.108289007791330305E+01   -0.630996486150345117E+04
    0.108286112646231669E+01   -0.630996265984363981E+04
    0.108286112646231669E+01   -0.630996265984363981E+04
    0.108277095760374031E+01   -0.630995581826052148E+04
    0.108277095760374031E+01   -0.630995581826052148E+04
    0.108267380115116141E+01   -0.630994847268082140E+04
    0.108265914482045145E+01   -0.630994736693732739E+04
    0.103206631108477875E+01   -0.630993432983551247E+04
    0.103213821524620797E+01   -0.630992877658565794E+04
    0.103213945888857639E+01   -0.630992868068164989E+04
    0.103214853315818611E+01   -0.630992798106369537E+04
    0.108240054132699237E+01   -0.630992795837678659E+04
    0.103234667747613296E+01   -0.630991276932782966E+04
    0.108218776706903119E+01   -0.630991213378145676E+04
    0.103245200269027682E+01   -0.630990473400514020E+04
    0.103245200269027682E+01   -0.630990473400514020E+04
    0.108206038779252145E+01   -0.630990272265219937E+04
    0.103255101395057736E+01   -0.630989721239668506E+04
    0.108182140655654235E+01   -0.630988519222280775E+04
    0.108177393633610586E+01   -0.630988172965118065E+04
    0.108177393633610586E+01   -0.630988172965118065E+04
    0.108134246118698174E+01   -0.630985055498116344E+04
    0.108107522293793967E+01   -0.630983151601770078E+04
    0.108103892431384763E+01   -0.630982894588171166E+04
    0.108096839560131408E+01   -0.630982396294958744E+04
    0.103373851632110547E+01   -0.630980941682402772E+04
    0.103374897152301171E+01   -0.630980866362776305E+04
    0.103384483041548414E+01   -0.630980177400793491E+04
    0.103388466227789033E+01   -0.630979891972273435E+04
    0.103390762475753117E+01   -0.630979727654525414E+04
    0.103410385828868634E+01   -0.630978330209866090E+04
    0.103423205916939009E+01   -0.630977423810291930E+04
    0.108002887421359861E+01   -0.630975895550880250E+04
    0.108000523479725152E+01   -0.630975735275889474E+04
    0.108000523479725152E+01   -0.630975735275889474E+04
    0.107998027374075711E+01   -0.630975566215641447E+04
    0.107997440804935874E+01   -0.630975526513700879E+04
    0.107997440804935874E+01   -0.630975526513700879E+04
    0.107989911803019911E+01   -0.630975017796906013E+04
    0.103473364778490207E+01   -0.630973927313212425E+04
    0.103473364778490207E+01   -0.630973927313212425E+04
    0.107960242380524774E+01   -0.630973029072100417E+04
    0.107958584179977413E+01   -0.630972918675597521E+04
    0.107954548157288244E+01   -0.630972650305666320E+04
    0.103495214292596338E+01   -0.630972429012078101E+04
    0.107925053680596950E+01   -0.630970703427863828E+04
    0.107922094777191258E+01   -0.630970509506488634E+04
    0.107904334186429640E+01   -0.630969350838840273E+04
    0.107903887422200340E+01   -0.630969321810625843E+04
    0.107900229750413468E+01   -0.630969084373313581E+04
    0.107900229750413468E+01   -0.630969084373313581E+04
    0.103547145330729906E+01   -0.630968928244372091E+04
    0.103547145330729906E+01   -0.630968928244372091E+04
    0.107882464407538237E+01   -0.630967936653472316E+04
    0.103583163499836961E+01   -0.630966550039466529E+04
    0.103585399831406821E+01   -0.630966403724533666E+04
    0.107858456656413826E+01   -0.630966400183529095E+04
    0.107858456656413826E+01   -0.630966400183529095E+04
    0.103597403775440666E+01   -0.630965621038120207E+04
    0.107843121574295631E+01   -0.630965427503493538E+04
    0.107832901877483667E+01   -0.630964783072406681E+04
    0.107824543251168614E+01   -0.630964258249180784E+04
    0.107824245625282433E+01   -0.630964239599166467E+04
    0.103619557575519550E+01   -0.630964188450295660E+04
    0.103648189218509135E+01   -0.630962359814567662E+04
    0.107778689783368131E+01   -0.630961415270316411E+04
    0.103673481341459905E+01   -0.630960765883523254E+04
    0.103679788069396928E+01   -0.630960371556476639E+04
    0.103685466244154845E+01   -0.630960017597605201E+04
    0.103685466244154845E+01   -0.630960017597605201E+04
    0.107724529817579917E+01   -0.630958135946858602E+04
    0.107724529817579917E+01   -0.630958135946858602E+04
    0.103721139761952874E+01   -0.630957816970823842E+04
    0.107716912983462221E+01   -0.630957681594837868E+04
    0.107716912983462221E+01   -0.630957681594837868E+04
    0.103726764554308981E+01   -0.630957473632189431E+04
    0.103742187285357557E+01   -0.630956537314518300E+04
    0.107693342808980264E+01   -0.630956286298326359E+04
    0.107673278246206383E+01   -0.630955111260169815E+04
    0.107673278246206383E+01   -0.630955111260169815E+04
    0.107653179253673725E+01   -0.630953945952134472E+04
    0.107651981799639129E+01   -0.630953876896806196E+04
    0.107651981799639129E+01   -0.630953876896806196E+04
    0.107642883284575008E+01   -0.630953353563169821E+04
    0.103798974479414952E+01   -0.630953154009776154E+04
    0.107632574352258237E+01   -0.630952763520992994E+04
    0.107627077239829383E+01   -0.630952450153435620E+04
    0.107609400956453016E+01   -0.630951448467932369E+04
    0.107609400956453016E+01   -0.630951448467932369E+04
    0.107606563748966511E+01   -0.630951288535944332E+04
    0.107602856050156004E+01   -0.630951079888328877E+04
    0.107598768450105586E+01   -0.630950850326359978E+04
    0.107598768450105586E+01   -0.630950850326359978E+04
    0.103855270722420756E+01   -0.630949899635419752E+04
    0.103855270722420756E+01   -0.630949899635419752E+04
    0.103862561806030684E+01   -0.630949485405971336E+04
    0.103862561806030684E+01   -0.630949485405971336E+04
    0.103866355232204333E+01   -0.630949270547058222E+04
    0.103886768448724176E+01   -0.630948122072680053E+04
    0.103886768448724176E+01   -0.630948122072680053E+04
    0.107532426382234370E+01   -0.630947192628016728E+04
    0.107524612761574190E+01   -0.630946770282831767E+04
    0.107524612761574190E+01   -0.630946770282831767E+04
    0.107517609471777931E+01   -0.630946393252111375E+04
    0.103920460885039034E+01   -0.630946254984586358E+04
    0.103923304959935869E+01   -0.630946099001895618E+04
    0.107500858980928715E+01   -0.630945497275701473E+04
    0.107496460963869200E+01   -0.630945263385371072E+04
    0.103944156845620017E+01   -0.630944963101787835E+04
    0.103946782230457746E+01   -0.630944821047263122E+04
    0.103950070254331761E+01   -0.630944643442190318E+04
    0.103950070254331761E+01   -0.630944643442190318E+04
    0.107478963259242666E+01   -0.630944338436124235E+04
    0.107477135577592975E+01   -0.630944242338491404E+04
    0.107469384320020667E+01   -0.630943835869683153E+04
    0.107455281850752771E+01   -0.630943100850962128E+04
    0.107449790355866637E+01   -0.630942816207005671E+04
    0.107446002293536202E+01   -0.630942620371711018E+04
    0.107436791405489407E+01   -0.630942145936798352E+04
    0.103997489337290627E+01   -0.630942119593640746E+04
    0.107427859569996853E+01   -0.630941688243712815E+04
    0.107427859569996853E+01   -0.630941688243712815E+04
    0.107425027020448449E+01   -0.630941543582774466E+04
    0.104009337539994839E+01   -0.630941499936678701E+04
    0.107419544315584559E+01   -0.630941264242415582E+04
    0.107408902892331803E+01   -0.630940724577238871E+04
    0.107408902892331803E+01   -0.630940724577238871E+04
    0.107406865791301787E+01   -0.630940621646107684E+04
    0.104038736487573047E+01   -0.630939981289815933E+04
    0.104042238916673702E+01   -0.630939802162881733E+04
    0.104042238916673702E+01   -0.630939802162881733E+04
    0.104044522740823697E+01   -0.630939685565770560E+04
    0.107381025613005865E+01   -0.630939326523013460E+04
    0.107376105689543500E+01   -0.630939082147762929E+04
    0.104057105289634388E+01   -0.630939046098099425E+04
    0.104057105289634388E+01   -0.630939046098099425E+04
    0.107365727424621582E+01   -0.630938568976915667E+04
    0.107365727424621582E+01   -0.630938568976915667E+04
    0.104070356210184767E+01   -0.630938377995902829E+04
    0.107354382562718187E+01   -0.630938011617721804E+04
    0.107354382562718187E+01   -0.630938011617721804E+04
    0.104081725535857239E+01   -0.630937809122488125E+04
    0.107349003133196752E+01   -0.630937748649802415E+04
    0.107345953530145555E+01   -0.630937599949374089E+04
    0.107345953530145555E+01   -0.630937599949374089E+04
    0.107340752385964233E+01   -0.630937346966792757E+04
    0.107311048964240840E+01   -0.630935917380911724E+04
    0.104122348168124512E+01   -0.630935809420507394E+04
    0.107306159093095732E+01   -0.630935684515667435E+04
    0.104125487080912338E+01   -0.630935657041415652E+04
    0.104128179941305654E+01   -0.630935526560367816E+04
    0.107302783962900672E+01   -0.630935524194048503E+04
    0.107283028132485758E+01   -0.630934592471072756E+04
    0.107283028132485758E+01   -0.630934592471072756E+04
    0.107282213485584732E+01   -0.630934554296349052E+04
    0.107281038971744369E+01   -0.630934499292343480E+04
    0.107281038971744369E+01   -0.630934499292343480E+04
    0.104152634355506835E+01   -0.630934351963055724E+04
    0.104152634355506835E+01   -0.630934351963055724E+04
    0.107276754782494410E+01   -0.630934299001003546E+04
    0.107269439695301960E+01   -0.630933958255134439E+04
    0.104168903994029094E+01   -0.630933580802337565E+04
    0.107255253914742643E+01   -0.630933301935689815E+04
    0.107252301664992800E+01   -0.630933166088809594E+04
    0.107248226883835684E+01   -0.630932979008914936E+04
    0.107242230874352784E+01   -0.630932704607931555E+04
    0.104192435741424561E+01   -0.630932479986973340E+04
    0.107232466977493557E+01   -0.630932260030799989E+04
    0.107232466977493557E+01   -0.630932260030799989E+04
    0.104198462832763461E+01   -0.630932200808351263E+04
    0.104198462832763461E+01   -0.630932200808351263E+04
    0.104213509972961926E+01   -0.630931508742348069E+04
    0.104213509972961926E+01   -0.630931508742348069E+04
    0.107211107684794404E+01   -0.630931297236941373E+04
    0.107208463351127037E+01   -0.630931178972149701E+04
    0.107208463351127037E+01   -0.630931178972149701E+04
    0.107206474554534115E+01   -0.630931090160746498E+04
    0.107204600451919485E+01   -0.630931006577365406E+04
    0.107202271094019386E+01   -0.630930902833707296E+04
    0.104229993389322018E+01   -0.630930758690549555E+04
    0.107198707147987871E+01   -0.630930744412967670E+04
    0.107182744380075001E+01   -0.630930039429191129E+04
    0.107182744380075001E+01   -0.630930039429191129E+04
    0.107167798905211575E+01   -0.630929386156804230E+04
    0.107167798905211575E+01   -0.630929386156804230E+04
    0.104265665995686918E+01   -0.630929164352880889E+04
    0.104265665995686918E+01   -0.630929164352880889E+04
    0.104292387541333276E+01   -0.630927995944408212E+04
    0.107132045540658716E+01   -0.630927849992803931E+04
    0.107121506622201634E+01   -0.630927404351967834E+04
    0.107121506622201634E+01   -0.630927404351967834E+04
    0.104311049794873556E+01   -0.630927193068192719E+04
    0.107105516412153445E+01   -0.630926734438567109E+04
    0.104323795037169953E+01   -0.630926650956644971E+04
    0.104327712224383728E+01   -0.630926485353122553E+04
    0.107099413404680455E+01   -0.630926480734464349E+04
    0.104330542134657511E+01   -0.630926366011400933E+04
    0.107092138526750746E+01   -0.630926179746690377E+04
    0.107092138526750746E+01   -0.630926179746690377E+04
    0.104335889506207447E+01   -0.630926141182122774E+04
    0.104336949405263679E+01   -0.630926096724096715E+04
    0.104338907962192451E+01   -0.630926014663011574E+04
    0.104338907962192451E+01   -0.630926014663011574E+04
    0.104344666004180908E+01   -0.630925774096770419E+04
    0.104344666004180908E+01   -0.630925774096770419E+04
    0.107075731084517622E+01   -0.630925506627967752E+04
    0.104354673374857665E+01   -0.630925358441563367E+04
    0.104354673374857665E+01   -0.630925358441563367E+04
    0.107067085340684098E+01   -0.630925155121505122E+04
    0.104363221788395388E+01   -0.630925005841327129E+04
    0.107060563701451938E+01   -0.630924891429560194E+04
    0.107060563701451938E+01   -0.630924891429560194E+04
    0.104366069585731802E+01   -0.630924888879648825E+04
    0.104368651224314846E+01   -0.630924783066452346E+04
    0.104381904275117110E+01   -0.630924243115746685E+04
    0.107038673447794763E+01   -0.630924015487332235E+04
    0.104406222026766327E+01   -0.630923266516406147E+04
    0.104417560059181902E+01   -0.630922817438753009E+04
    0.104418214233408224E+01   -0.630922791649562168E+04
    0.104418214233408224E+01   -0.630922791649562168E+04
    0.104423274304497005E+01   -0.630922592616221846E+04
    0.104423274304497005E+01   -0.630922592616221846E+04
    0.107002207970785101E+01   -0.630922587650696642E+04
    0.104434346991419558E+01   -0.630922159845590431E+04
    0.104434346991419558E+01   -0.630922159845590431E+04
    0.104442925239824080E+01   -0.630921827176346233E+04
    0.106978942373956909E+01   -0.630921697140814103E+04
    0.106975921975172117E+01   -0.630921582702743581E+04
    0.106974965023112500E+01   -0.630921546501468674E+04
    0.106974965023112500E+01   -0.630921546501468674E+04
    0.106961829038612688E+01   -0.630921052299517942E+04
    0.106961829038612688E+01   -0.630921052299517942E+04
    0.106959695350333139E+01   -0.630920972506294675E+04
    0.106959695350333139E+01   -0.630920972506294675E+04
    0.106953944476651985E+01   -0.630920758110360293E+04
    0.104476464380291656E+01   -0.630920548352255810E+04
    0.106942673237874319E+01   -0.630920340741568998E+04
    0.106942673237874319E+01   -0.630920340741568998E+04
    0.106942498228197658E+01   -0.630920334290586834E+04
    0.104482406812799278E+01   -0.630920325398152727E+04
    0.104492323567991119E+01   -0.630919955761796791E+04
    0.106930125387279285E+01   -0.630919880509131781E+04
    0.106930125387279285E+01   -0.630919880509131781E+04
    0.106924483986422425E+01   -0.630919675106666182E+04
    0.106923948549242498E+01   -0.630919655660290300E+04
    0.104502085085373175E+01   -0.630919594879682154E+04
    0.104502085085373175E+01   -0.630919594879682154E+04
    0.106918489468674527E+01   -0.630919457876513934E+04
    0.104510433739604380E+01   -0.630919288566595424E+04
    0.104512548883341427E+01   -0.630919211303579505E+04
    0.106904229005547680E+01   -0.630918945366728076E+04
    0.104520683924106805E+01   -0.630918915430617199E+04
    0.104520683924106805E+01   -0.630918915430617199E+04
    0.104535180573115372E+01   -0.630918393250908321E+04
    0.106880517324827307E+01   -0.630918106479280414E+04
    0.106877293698313758E+01   -0.630917993713821579E+04
    0.104547063259083584E+01   -0.630917970067253191E+04
    0.106874338199729046E+01   -0.630917890597437508E+04
    0.106874338199729046E+01   -0.630917890597437508E+04
    0.106871902541767638E+01   -0.630917805812066854E+04
    0.106871876170926416E+01   -0.630917804895050631E+04
    0.104554593396391704E+01   -0.630917704149239125E+04
    0.104554593396391704E+01   -0.630917704149239125E+04
    0.106866698093215384E+01   -0.630917625232268347E+04
    0.104562094048047305E+01   -0.630917441012318432E+04
    0.106852710247039795E+01   -0.630917143858968484E+04
    0.104572094806042792E+01   -0.630917092867614429E+04
    0.104581549885258251E+01   -0.630916766556905623E+04
    0.106829787724079184E+01   -0.630916367512527813E+04
    0.106829143802193594E+01   -0.630916345928286501E+04
    0.104601872941707286E+01   -0.630916074507865687E+04
    0.104601872941707286E+01   -0.630916074507865687E+04
    0.104603935637198586E+01   -0.630916004980136131E+04
    0.106816079295901845E+01   -0.630915910653978881E+04
    0.104608552534777877E+01   -0.630915849832813728E+04
    0.106810657789438301E+01   -0.630915731505714120E+04
    0.106809527834994644E+01   -0.630915694276958584E+04
    0.106807920300988712E+01   -0.630915641378407236E+04
    0.106806768850493206E+01   -0.630915603535010268E+04
    0.106805136019702029E+01   -0.630915549937878222E+04
    0.104620886473553298E+01   -0.630915438583151263E+04
    0.104621557712700808E+01   -0.630915416336623548E+04
    0.104630326507837901E+01   -0.630915126992830301E+04
    0.104630326507837901E+01   -0.630915126992830301E+04
    0.104649217966773267E+01   -0.630914511683471301E+04
    0.104662263523926469E+01   -0.630914093197877810E+04
    0.106754181700874562E+01   -0.630913917018323900E+04
    0.104669586470072962E+01   -0.630913860583861060E+04
    0.106751124709809542E+01   -0.630913821495142383E+04
    0.106747920249790762E+01   -0.630913721660958163E+04
    0.104692115699989796E+01   -0.630913155296033801E+04
    0.104692285982080047E+01   -0.630913150024780316E+04
    0.104693614418705105E+01   -0.630913108932305659E+04
    0.104695858043830881E+01   -0.630913039653702890E+04
    0.104705676127354685E+01   -0.630912738313663613E+04
    0.104706116133214833E+01   -0.630912724878310837E+04
    0.104706116133214833E+01   -0.630912724878310837E+04
    0.106713941620279096E+01   -0.630912681773065196E+04
    0.104709629021401662E+01   -0.630912617827733447E+04
    0.106709600662135751E+01   -0.630912551385386996E+04
    0.106708411264891145E+01   -0.630912515757372967E+04
    0.106702839285862350E+01   -0.630912349408704267E+04
    0.106701034920350590E+01   -0.630912295737474324E+04
    0.104726406315569753E+01   -0.630912111799447848E+04
    0.104728419223094038E+01   -0.630912051668975801E+04
    0.104729990162487208E+01   -0.630912004827771125E+04
    0.104730888199285288E+01   -0.630911978084821840E+04
    0.104730888199285288E+01   -0.630911978084821840E+04
    0.106685888705191112E+01   -0.630911849014657673E+04
    0.106678524835253441E+01   -0.630911634281270199E+04
    0.104742517850462713E+01   -0.630911634002058418E+04
    0.104749933595145595E+01   -0.630911416766624825E+04
    0.106669416546444085E+01   -0.630911370904028354E+04
    0.104751732493739924E+01   -0.630911364324891383E+04
    0.104752752523025161E+01   -0.630911334633066690E+04
    0.104754940721859313E+01   -0.630911271045162357E+04
    0.104762172372127949E+01   -0.630911061944423363E+04
    0.106652883018417488E+01   -0.630910899102903295E+04
    0.106652883018417488E+01   -0.630910899102903295E+04
    0.104774985152723987E+01   -0.630910695414731163E+04
    0.106644400254189398E+01   -0.630910660185635606E+04
    0.104777075896347327E+01   -0.630910636084596536E+04
    0.104780528230280967E+01   -0.630910538409971196E+04
    0.104781923958228385E+01   -0.630910499025524132E+04
    0.106637398555285956E+01   -0.630910464590793799E+04
    0.106635419570693379E+01   -0.630910409570836146E+04
    0.106633439894197624E+01   -0.630910354647913482E+04
    0.104788780802051917E+01   -0.630910306409563691E+04
    0.106623332912901425E+01   -0.630910076058551840E+04
    0.104800891615419278E+01   -0.630909969733118942E+04
    0.106617629670516556E+01   -0.630909920192090613E+04
    0.104803676625698361E+01   -0.630909892948033030E+04
    0.106614574926658134E+01   -0.630909837104662074E+04
    0.106614093965597267E+01   -0.630909824048009068E+04
    0.104807062097856152E+01   -0.630909799928547545E+04
    0.104813246895286327E+01   -0.630909630903626203E+04
    0.104816337639090484E+01   -0.630909546876634249E+04
    0.106602642452317031E+01   -0.630909515201978138E+04
    0.104819067413224265E+01   -0.630909472907176132E+04
    0.106599873087483710E+01   -0.630909441097120452E+04
    0.104827851046736753E+01   -0.630909236447317744E+04
    0.104831901977963016E+01   -0.630909128192402295E+04
    0.104832002920612188E+01   -0.630909125501297149E+04
    0.106587941395311825E+01   -0.630909124423675712E+04
    0.106586052287976352E+01   -0.630909074673436589E+04
    0.104835520796850146E+01   -0.630909031911086549E+04
    0.106582599620576501E+01   -0.630908984020219941E+04
    0.104847565749739546E+01   -0.630908714342191433E+04
    0.104848631579020823E+01   -0.630908686455731277E+04
    0.106571128484729383E+01   -0.630908685376582798E+04
    0.104850141762726379E+01   -0.630908647002839825E+04
    0.104850760444914570E+01   -0.630908630860253652E+04
    0.104857590901131759E+01   -0.630908453421445574E+04
    0.104857849808697967E+01   -0.630908446723813722E+04
    0.106560857828978106E+01   -0.630908421303524210E+04
    0.106559895973879071E+01   -0.630908396733372319E+04
    0.106558698922718431E+01   -0.630908366193643997E+04
    0.104861056124080410E+01   -0.630908363950704916E+04
    0.106556510846901786E+01   -0.630908310480472301E+04
    0.106554774755736692E+01   -0.630908266377033488E+04
    0.104867007188728079E+01   -0.630908211156194375E+04
    0.104869790218903547E+01   -0.630908140074350194E+04
    0.106548811701852242E+01   -0.630908115574548538E+04
    0.106548703644986009E+01   -0.630908112851596889E+04
    0.104872811828134593E+01   -0.630908063167968703E+04
    0.104875015830972496E+01   -0.630908007248066679E+04
    0.104878949599079418E+01   -0.630907907810934739E+04
    0.106534151373252417E+01   -0.630907749315672027E+04
    0.106531037737292822E+01   -0.630907672350268149E+04
    0.106529797468079779E+01   -0.630907641772548050E+04
    0.104891029325541085E+01   -0.630907605428230363E+04
    0.104895506568601316E+01   -0.630907494489491273E+04
    0.106520870925482458E+01   -0.630907423045843279E+04
    0.104903268738971134E+01   -0.630907303612219312E+04
    0.106511449297616156E+01   -0.630907194758270725E+04
    0.104907993704793334E+01   -0.630907188326455707E+04
    0.104914291056079279E+01   -0.630907035739583262E+04
    0.104915696233797018E+01   -0.630907001857557952E+04
    0.104916759903934542E+01   -0.630906976250303433E+04
    0.104916956565408936E+01   -0.630906971519590479E+04
    0.106501780300947790E+01   -0.630906963221804199E+04
    0.106498670149412655E+01   -0.630906889336360928E+04
    0.104928315996342247E+01   -0.630906700278861172E+04
    0.106488195964925714E+01   -0.630906642625785025E+04
    0.106484543851350688E+01   -0.630906557370807150E+04
    0.104938336403664034E+01   -0.630906464294002944E+04
    0.104943709117342454E+01   -0.630906339031320204E+04
    0.104945990107518217E+01   -0.630906286118367188E+04
    0.104950386004280083E+01   -0.630906184594736533E+04
    0.106466466674222238E+01   -0.630906141221636699E+04
    0.104955681717391425E+01   -0.630906063075838756E+04
    0.104956594755823063E+01   -0.630906042211478780E+04
    0.106457958217583393E+01   -0.630905948717416413E+04
    0.104961626894457805E+01   -0.630905927677371710E+04
    0.104970125739904430E+01   -0.630905736000096476E+04
    0.106444000285915119E+01   -0.630905637586552984E+04
    0.104980288804061428E+01   -0.630905509692901160E+04
    0.104987180308134431E+01   -0.630905358034677283E+04
    0.106430183412375934E+01   -0.630905335313869182E+04
    0.104991494316512224E+01   -0.630905263838116571E+04
    0.106424296963453768E+01   -0.630905208262878659E+04
