   -0.552513172208752401E+00   -0.176653559504817004E+01    0.768649364154975778E+01    0.202499967116064017E+01   -0.500526964626147475E+01    0.111607565669331077E+01   -0.116625583745678263E+01   -0.881408899585329345E+04
   -0.565808113879223029E+00   -0.159812749991399627E+01    0.627394762120251048E+01    0.198967457761089239E+01   -0.820203540771833772E+00    0.108909970302145709E+01   -0.833864845577711455E+00   -0.881240668038942385E+04
   -0.501406363716363046E+00   -0.121814465875183942E+01    0.507421776338387609E+01    0.183066083696073090E+01   -0.953588052624042604E+01    0.944886221302660756E+00   -0.855938324445823184E+00   -0.881208260654764672E+04
   -0.508300173267413058E+00   -0.244622301691327060E+01    0.287979202234524845E+01    0.210792204051804699E+01   -0.529866404014539771E+01    0.140800839639855058E+01   -0.790893838123076787E+00   -0.881207486329707172E+04
   -0.564510632825564684E+00   -0.252003196735081758E+01    0.941596597276281599E+01    0.200115024470713365E+01    0.127850152493736857E+01    0.145372678162946345E+01   -0.123510305073972892E+01   -0.881181644981923819E+04
   -0.467361658644566802E+00   -0.169861223233840697E+01    0.460856338740269500E+01    0.182344101204921394E+01    0.574115346570907903E+00    0.116446204775661100E+01   -0.873929247576375134E+00   -0.881180464184424636E+04
   -0.526599462953762476E+00   -0.163594923278718340E+01    0.121545695861052003E+02    0.168007938911187971E+01   -0.635743664536078334E+01    0.123695555588811512E+01   -0.132729762080293567E+01   -0.881149909968966313E+04
   -0.549780884304990280E+00   -0.235300253418482175E+01    0.118382542249833485E+02    0.191647774624758327E+01    0.786441115755755149E+00    0.142303032422020959E+01   -0.115293722514568509E+01   -0.881139365476024068E+04
   -0.533562313820912237E+00   -0.223115727267120256E+01    0.844142604677601049E+01    0.190647052361146940E+01   -0.399941149187679557E+01    0.143178151301702550E+01   -0.103167679864118211E+01   -0.881133343700197292E+04
   -0.503792358743190505E+00   -0.147018840820524410E+01    0.128732276692066847E+02    0.182514152563140986E+01   -0.957158398162381019E+01    0.111001658645120038E+01   -0.640540430160583485E+00   -0.881126850005565393E+04
   -0.516893152530945699E+00   -0.205294272781948095E+01    0.712585095461993223E+01    0.188984703614644634E+01   -0.793529312579150847E+01    0.135632153312264148E+01   -0.933327308219961460E+00   -0.881112038383502113E+04
   -0.478781377022122534E+00   -0.156550610898482034E+01    0.674592007704635144E+01    0.172070321298671569E+01    0.340778061862367920E+00    0.116721625428383757E+01   -0.703914601785760929E+00   -0.881103744003571228E+04
   -0.533423911994050926E+00   -0.137467295466443673E+01    0.112039750942355170E+02    0.177433555324783931E+01    0.595123838004205652E-01    0.104229500495577732E+01   -0.116403116259543804E+01   -0.881097813909365686E+04
   -0.540667467069042118E+00   -0.199953683746596944E+01    0.812221267430337690E+01    0.175471787651719602E+01    0.925367055632477786E+00    0.134049595436938729E+01   -0.144678087295376923E+01   -0.881094204480221197E+04
   -0.491755200885964250E+00   -0.152396029975993663E+01    0.381912738197669022E+01    0.204006203718663492E+01   -0.560250916084495998E+01    0.105290037609207721E+01   -0.425481023566114169E+00   -0.881093116856238703E+04
   -0.556959113730014721E+00   -0.161473087049925823E+01    0.125113801318647617E+02    0.175310380914224506E+01   -0.262293876045673802E+01    0.117729126810724183E+01   -0.124742616019001673E+01   -0.881069439334709568E+04
   -0.514054704174365718E+00   -0.253898345109311396E+01    0.529506950287483491E+01    0.208844531306611891E+01   -0.856718024580244020E+01    0.142090617774935080E+01   -0.118935883766089434E+01   -0.881068347634721431E+04
   -0.526289333496789524E+00   -0.252517916585844215E+01    0.414136043833402478E+01    0.204968456239837682E+01   -0.368034093504905968E+01    0.145467634402192347E+01   -0.904934523537089475E+00   -0.881066966012532430E+04
   -0.516508199288605141E+00   -0.266708772121975546E+01    0.798525326436320793E+01    0.187874519046501032E+01   -0.928565295732796336E+01    0.161308568271639374E+01   -0.158621643613964314E+01   -0.881051458805747097E+04
   -0.525794980672984025E+00   -0.277480499194447283E+01    0.930690641647234784E+01    0.201232884704141046E+01   -0.351217152619556217E+00    0.156010979134934225E+01   -0.151454538370995007E+01   -0.881048006598969732E+04
   -0.535603538167250370E+00   -0.195354728837270919E+01    0.119488814714250751E+02    0.207261469034258905E+01   -0.559835293603891770E+01    0.120864344614488584E+01   -0.894505308592744575E+00   -0.881046829913407237E+04
   -0.570058252588894199E+00   -0.190559357544323937E+01    0.147353859908868330E+02    0.179621188155182754E+01   -0.127932021334427759E+01    0.129925667460625438E+01   -0.147881399586428763E+01   -0.881038003016206858E+04
   -0.467245253311538100E+00   -0.195913435791365842E+01    0.109415668125316117E+02    0.180397180508613442E+01   -0.136433588056138611E+01    0.129406452086610169E+01   -0.146962467205544245E+01   -0.881036983652972594E+04
